Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-05-31 17:09:21,553,1502,2355,6346,10070,10620,21585,6911,5560,2563,19974,11220,30903,52364,43440,57202,16593,18799,30.82794189453125,29.9407958984375,364.3746032714844,364.3746032714844,0.0,25.003125,9.996875,34.99375,33.8134765625,13.0126953125,30.0,36.0
2021-05-31 17:09:32,551,1503,2354,6345,10073,10626,21585,6911,5560,2562,19967,11221,30902,52363,43441,57092,16555,18820,30.825424194335938,29.98809814453125,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.003125,33.7890625,12.8662109375,30.0,36.01
2021-05-31 17:09:43,552,1502,2355,6345,10070,10622,21588,6912,5560,2562,19971,11221,30907,52363,43455,57096,16570,18818,30.822906494140625,29.9468994140625,364.3746032714844,364.3746032714844,0.0,24.99375,10.0,34.99375,33.7890625,13.1103515625,30.0,36.0
2021-05-31 17:09:54,552,1501,2354,6347,10071,10620,21601,6912,5560,2561,19968,11221,30904,52372,43445,57210,16591,18814,30.820388793945312,29.98199462890625,364.3746032714844,364.3746032714844,0.0,25.0,10.0,35.0,33.7890625,12.841796875,30.0,36.0
2021-05-31 17:10:06,552,1501,2355,6344,10068,10622,21593,6911,5562,2562,19966,11219,30904,52357,43450,57200,16594,18813,30.81787109375,29.962158203125,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.003125,33.7646484375,12.646484375,30.0,36.0
2021-05-31 17:10:17,552,1502,2355,6346,10071,10628,21591,6909,5560,2564,19970,11223,30910,52386,43452,57108,16570,18820,30.825424194335938,29.95452880859375,364.3746032714844,364.3746032714844,0.0,24.99375,10.0,34.996875,33.7890625,12.451171875,30.0,35.99
2021-05-31 17:10:28,552,1503,2354,6346,10070,10626,21606,6913,5562,2563,19974,11222,30909,52374,43461,57225,16593,18822,30.82794189453125,30.029296875,364.3746032714844,364.3746032714844,0.0,24.99375,9.996875,35.0,33.7890625,12.8662109375,30.0,35.99
2021-05-31 17:10:39,553,1501,2354,6345,10071,10626,21592,6909,5562,2563,19971,11222,30908,52378,43457,57124,16558,18822,30.820388793945312,29.99114990234375,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,34.996875,33.7890625,13.18359375,29.99,35.98
2021-05-31 17:10:50,553,1502,2355,6345,10069,10624,21602,6908,5562,2562,19970,11218,30923,52362,43456,57110,16560,18820,30.81787109375,30.04150390625,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.0,33.7890625,13.232421875,29.99,35.98
2021-05-31 17:11:01,552,1503,2355,6344,10070,10626,21586,6911,5560,2564,19969,11219,30907,52367,43453,57223,16602,18808,30.835494995117188,30.02166748046875,364.3746032714844,364.3746032714844,0.0,25.0,10.003125,35.0,33.8134765625,12.3291015625,30.0,35.98
2021-05-31 17:11:12,553,1501,2355,6345,10069,10624,21600,6908,5562,2562,19970,11213,30906,52366,43465,57201,16589,18811,30.81787109375,30.06591796875,364.3746032714844,364.3746032714844,0.0,25.0,10.003125,34.996875,33.7890625,13.3056640625,30.0,35.99
2021-05-31 17:11:24,552,1503,2354,6345,10068,10624,21593,6910,5562,2563,19975,11217,30912,52372,43454,57105,16561,18822,30.820388793945312,30.05523681640625,364.3746032714844,364.3746032714844,0.0,24.99375,10.0,35.0,33.7890625,12.5244140625,30.0,36.0
2021-05-31 17:11:35,553,1501,2355,6344,10071,10622,21599,6911,5562,2562,19966,11220,30902,52360,43445,57205,16585,18808,30.822906494140625,30.084228515625,364.3746032714844,364.3746032714844,0.0,24.996875,9.996875,35.0,33.7890625,13.1591796875,30.0,36.0
2021-05-31 17:11:46,553,1502,2354,6344,10070,10620,21596,6911,5558,2561,19979,11218,30901,52353,43452,57183,16586,18801,30.835494995117188,30.06134033203125,364.3746032714844,364.3746032714844,0.0,25.0,9.996875,34.996875,33.7890625,12.79296875,30.0,35.99
2021-05-31 17:11:57,552,1503,2354,6345,10069,10624,21601,6911,5560,2563,19970,11221,30906,52371,43458,57114,16561,18823,30.822906494140625,30.096435546875,364.3746032714844,364.3746032714844,0.0,25.0,9.996875,35.0,33.7890625,12.6953125,30.0,35.99
2021-05-31 17:12:08,553,1504,2355,6345,10071,10624,21591,6910,5560,2562,19973,11221,30902,52365,43473,57225,16590,18813,30.830459594726562,30.10101318359375,364.3746032714844,364.3746032714844,0.0,25.0,10.003125,35.003125,33.7890625,12.744140625,30.0,35.99
2021-05-31 17:12:19,553,1503,2354,6346,10075,10624,21590,6912,5562,2562,19967,11218,30902,52362,43467,57206,16590,18816,30.81787109375,30.0567626953125,364.3746032714844,364.3746032714844,0.0,25.003125,10.0,35.0,33.7890625,12.6953125,30.0,35.99
2021-05-31 17:12:30,553,1503,2354,6348,10068,10622,21583,6908,5558,2562,19963,11216,30899,52341,43463,57211,16585,18813,30.825424194335938,30.09796142578125,364.3746032714844,364.3746032714844,0.0,24.996875,10.003125,35.0,33.7890625,13.4033203125,29.99,36.0
