Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-05-31 17:09:22,487,1331,2104,5551,8561,10292,18623,6301,4274,2732,20585,12605,33493,48426,43147,53532,16181,16889,30.90850830078125,27.0660400390625,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.0,33.7890625,11.8896484375,30.0,36.01
2021-05-31 17:09:33,486,1330,2104,5551,8560,10288,18623,6303,4274,2730,20582,12598,33493,48425,43139,53541,16180,16890,30.900955200195312,27.05841064453125,364.3746032714844,364.3746032714844,0.0,24.9875,10.0,35.0,33.7890625,12.5244140625,30.0,36.01
2021-05-31 17:09:45,485,1333,2104,5551,8562,10286,18624,6303,4274,2731,20584,12607,33493,48428,43145,53539,16181,16882,30.8984375,27.0599365234375,364.3746032714844,364.3746032714844,0.0,25.0,9.996875,34.996875,33.7890625,12.5,30.0,36.0
2021-05-31 17:09:56,486,1332,2105,5550,8561,10286,18618,6305,4274,2731,20583,12600,33497,48430,43145,53720,16241,16882,30.900955200195312,27.07366943359375,364.3746032714844,364.3746032714844,0.0,24.99375,10.00625,35.003125,33.7890625,12.6708984375,30.0,36.0
2021-05-31 17:10:07,487,1330,2103,5550,8563,10284,18620,6298,4272,2729,20577,12604,33481,48405,43118,53513,16179,16887,30.903472900390625,27.099609375,364.3746032714844,364.3746032714844,0.0,25.0,10.003125,34.996875,33.7890625,12.5,30.0,36.0
2021-05-31 17:10:18,487,1331,2104,5548,8558,10284,18619,6298,4270,2731,20574,12602,33486,48413,43127,53690,16236,16886,30.905990600585938,27.12249755859375,364.3746032714844,364.3746032714844,0.0,25.0,10.0,35.0,33.7646484375,13.2080078125,30.0,35.99
2021-05-31 17:10:30,486,1332,2104,5549,8559,10286,18624,6298,4272,2732,20581,12596,33501,48424,43132,53691,16233,16881,30.90850830078125,27.1148681640625,364.3746032714844,364.3746032714844,0.0,24.990625,10.0,34.996875,33.7890625,13.0126953125,30.0,35.99
2021-05-31 17:10:41,486,1331,2104,5548,8563,10286,18619,6299,4272,2731,20582,12604,33490,48423,43131,53530,16180,16888,30.905990600585938,27.13165283203125,364.3746032714844,364.3746032714844,0.0,24.996875,9.996875,34.996875,33.7646484375,13.0859375,29.99,35.98
2021-05-31 17:10:52,487,1332,2105,5551,8558,10282,18623,6299,4272,2732,20587,12607,33478,48418,43142,53529,16181,16887,30.90850830078125,27.1240234375,364.3746032714844,364.3746032714844,0.0,24.996875,10.00625,35.0,33.7646484375,13.232421875,30.0,35.98
2021-05-31 17:11:04,485,1330,2104,5550,8558,10286,18614,6301,4274,2729,20579,12599,33488,48419,43140,53697,16240,16883,30.900955200195312,27.14996337890625,364.3746032714844,364.3746032714844,0.0,25.0,9.996875,34.996875,33.7890625,12.20703125,30.0,35.98
2021-05-31 17:11:15,486,1331,2104,5553,8561,10290,18623,6298,4274,2729,20578,12603,33487,48419,43141,53527,16179,16883,30.913543701171875,27.154541015625,364.3746032714844,364.3746032714844,0.0,25.003125,9.996875,34.996875,33.7890625,13.330078125,30.0,35.99
2021-05-31 17:11:26,486,1332,2104,5550,8558,10284,18623,6298,4272,2732,20580,12598,33488,48401,43137,53690,16235,16874,30.921096801757812,27.18048095703125,364.3746032714844,364.3746032714844,0.0,25.0,10.0,35.0,33.7646484375,13.1103515625,30.0,36.0
2021-05-31 17:11:37,486,1333,2104,5548,8560,10288,18612,6300,4272,2731,20579,12607,33490,48405,43138,53528,16179,16881,30.913543701171875,27.1270751953125,364.3746032714844,364.3746032714844,0.0,24.996875,10.003125,34.996875,33.7890625,12.40234375,30.0,35.99
2021-05-31 17:11:49,487,1334,2105,5554,8560,10290,18621,6304,4270,2732,20591,12605,33486,48426,43112,53516,16178,16894,30.916061401367188,27.18353271484375,364.3746032714844,364.3746032714844,0.0,24.99375,10.003125,35.003125,33.7890625,12.6708984375,30.0,35.99
2021-05-31 17:12:00,486,1332,2103,5548,8556,10280,18607,6297,4270,2729,20576,12606,33468,48405,43107,53519,16172,16879,30.923614501953125,27.1759033203125,364.3746032714844,364.3746032714844,0.0,24.996875,9.996875,35.0,33.7890625,13.427734375,29.99,35.99
2021-05-31 17:12:11,486,1330,2104,5551,8561,10282,18619,6298,4272,2731,20583,12600,33473,48418,43121,53512,16172,16886,30.931167602539062,27.17132568359375,364.3746032714844,364.3746032714844,0.0,25.003125,10.00625,35.0,33.7890625,12.5,30.0,35.99
2021-05-31 17:12:22,487,1332,2103,5553,8559,10284,18619,6298,4274,2731,20581,12607,33491,48418,43112,53703,16239,16889,30.9185791015625,27.117919921875,364.3746032714844,364.3746032714844,0.0,25.0,10.0,35.0,33.7890625,13.3056640625,30.0,35.99
2021-05-31 17:12:33,487,1332,2104,5548,8560,10290,18625,6303,4274,2730,20584,12601,33495,48395,43118,53513,16179,16885,30.921096801757812,27.18658447265625,364.3746032714844,364.3746032714844,0.0,25.0,10.0,34.996875,33.7890625,12.98828125,30.0,36.0
2021-05-31 17:12:45,486,1330,2103,5550,8559,10286,18610,6297,4272,2731,20577,12594,33481,48403,43127,53680,16231,16880,30.92864990234375,27.197265625,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,34.996875,33.7646484375,12.3779296875,29.99,35.99
