Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-05-31 17:09:20,598,1792,2651,7102,10615,12034,23894,7790,5486,2723,19528,10126,31169,46535,39989,52245,16833,17078,30.858154296875,27.447509765625,364.3746032714844,364.3746032714844,0.0,25.003125,9.996875,34.99375,33.8134765625,13.0126953125,30.0,36.0
2021-05-31 17:09:31,597,1792,2652,7093,10613,12030,23890,7786,5486,2722,19522,10125,31174,46525,40000,52257,16833,17064,30.875778198242188,27.43682861328125,364.3746032714844,364.3746032714844,0.0,25.0,9.996875,34.996875,33.7890625,12.98828125,30.0,36.01
2021-05-31 17:09:42,598,1792,2649,7100,10611,12026,23882,7781,5482,2721,19522,10124,31168,46530,39971,52215,16833,17070,30.8782958984375,27.435302734375,364.3746032714844,364.3746032714844,0.0,25.003125,10.003125,35.0,33.7890625,12.0361328125,30.0,36.0
2021-05-31 17:09:53,597,1792,2650,7099,10614,12029,23886,7787,5488,2723,19529,10124,31160,46531,39986,52249,16823,17064,30.870742797851562,27.47039794921875,364.3746032714844,364.3746032714844,0.0,25.0,10.0,35.0,33.7646484375,12.9150390625,30.0,36.0
2021-05-31 17:10:05,597,1792,2651,7099,10612,12030,23887,7780,5484,2722,19526,10123,31177,46534,39996,52204,16835,17072,30.873260498046875,27.459716796875,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.003125,33.7890625,12.9150390625,30.0,36.0
2021-05-31 17:10:16,598,1792,2653,7100,10609,12036,23898,7788,5486,2722,19529,10125,31180,46530,39989,52262,16843,17064,30.865707397460938,27.49481201171875,364.3746032714844,364.3746032714844,0.0,24.99375,10.0,34.996875,33.7890625,12.451171875,30.0,35.99
2021-05-31 17:10:27,597,1792,2651,7097,10610,12030,23874,7786,5482,2721,19520,10121,31175,46521,39969,52227,16828,17069,30.893402099609375,27.459716796875,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.0,33.837890625,12.40234375,30.0,35.99
2021-05-31 17:10:38,597,1792,2651,7096,10615,12028,23892,7786,5484,2721,19526,10125,31180,46517,39981,52269,16840,17064,30.870742797851562,27.49481201171875,364.3746032714844,364.3746032714844,0.0,25.003125,9.996875,34.996875,33.7890625,12.0849609375,30.0,35.98
2021-05-31 17:10:49,597,1792,2652,7098,10611,12028,23880,7788,5484,2721,19514,10121,31175,46521,39974,52242,16833,17072,30.863189697265625,27.557373046875,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.0,33.7890625,13.232421875,29.99,35.98
2021-05-31 17:11:00,597,1790,2651,7096,10608,12030,23887,7782,5484,2719,19519,10118,31168,46505,39987,52247,16836,17058,30.875778198242188,27.54669189453125,364.3746032714844,364.3746032714844,0.0,24.996875,10.003125,35.0,33.7890625,12.98828125,30.0,35.98
2021-05-31 17:11:12,598,1792,2653,7095,10610,12026,23879,7785,5484,2720,19509,10120,31154,46510,39969,52238,16833,17070,30.86822509765625,27.520751953125,364.3746032714844,364.3746032714844,0.0,24.99375,10.00625,34.996875,33.7890625,12.7685546875,30.0,35.99
2021-05-31 17:11:23,599,1790,2650,7097,10605,12032,23876,7786,5480,2722,19528,10129,31169,46518,39968,52221,16834,17063,30.880813598632812,27.50701904296875,364.3746032714844,364.3746032714844,0.0,24.99375,9.996875,35.0,33.7890625,13.3056640625,30.0,35.99
2021-05-31 17:11:34,598,1792,2652,7097,10614,12034,23884,7788,5486,2721,19532,10126,31190,46525,40002,52060,16793,17062,30.8782958984375,27.5177001953125,364.3746032714844,364.3746032714844,0.0,25.0,10.0,35.0,33.7890625,12.5,30.0,36.0
2021-05-31 17:11:45,597,1792,2652,7096,10609,12030,23881,7780,5484,2721,19520,10119,31171,46513,39987,52185,16825,17058,30.885848999023438,27.53448486328125,364.3746032714844,364.3746032714844,0.0,24.996875,10.00625,35.0,33.8134765625,12.890625,30.0,35.99
2021-05-31 17:11:56,597,1792,2650,7098,10607,12032,23899,7785,5484,2721,19528,10128,31174,46520,40000,52228,16839,17072,30.88836669921875,27.5665283203125,364.3746032714844,364.3746032714844,0.0,24.996875,9.996875,34.996875,33.7890625,13.2568359375,30.0,35.99
2021-05-31 17:12:07,597,1792,2651,7100,10614,12032,23882,7782,5486,2720,19522,10123,31174,46527,39997,52222,16834,17064,30.875778198242188,27.55279541015625,364.3746032714844,364.3746032714844,0.0,25.00625,9.996875,34.996875,33.7890625,13.5498046875,29.99,35.99
2021-05-31 17:12:18,596,1792,2652,7097,10612,12032,23877,7785,5486,2718,19520,10119,31171,46527,39970,52211,16830,17069,30.883331298828125,27.5482177734375,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,34.996875,33.7890625,12.9150390625,29.99,35.99
2021-05-31 17:12:29,597,1792,2653,7095,10614,12030,23881,7787,5484,2720,19519,10125,31152,46501,39984,52231,16830,17056,30.870742797851562,27.57110595703125,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.003125,33.7890625,13.037109375,30.0,36.0
2021-05-31 17:12:40,597,1791,2650,7097,10613,12035,23880,7783,5486,2721,19521,10122,31177,46518,39970,52241,16831,17069,30.873260498046875,27.5970458984375,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.003125,33.7646484375,13.4521484375,29.99,35.99
2021-05-31 17:12:52,597,1793,2650,7099,10614,12030,23888,7786,5485,2720,19525,10122,31177,46539,39976,52253,16833,17074,30.890884399414062,27.58941650390625,364.3746032714844,364.3746032714844,0.0,24.99375,10.0,34.996875,33.7890625,12.646484375,29.99,35.99
2021-05-31 17:13:03,597,1792,2652,7097,10610,12030,23879,7779,5482,2721,19519,10124,31150,46513,39988,52228,16833,17060,30.873260498046875,27.587890625,364.3746032714844,364.3746032714844,0.0,25.003125,10.0,35.0,33.7890625,12.744140625,29.99,35.99
2021-05-31 17:13:14,597,1792,2653,7095,10605,12030,23880,7780,5480,2720,19519,10120,31171,46505,39987,52207,16829,17070,30.885848999023438,27.59552001953125,364.3746032714844,364.3746032714844,0.0,25.00625,10.0,35.0,33.7890625,12.451171875,29.98,35.99
2021-05-31 17:13:26,598,1791,2652,7098,10611,12028,23883,7785,5484,2719,19524,10120,31161,46516,39987,52233,16830,17069,30.8984375,27.6092529296875,364.3746032714844,364.3746032714844,0.0,25.0,9.996875,35.0,33.7890625,12.8662109375,29.98,35.99
