Time,Astep,Atime,PWM,Gain,External Temp,External Humidity,620nm #1,670nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #2,670nm #2,470nm #2,510nm #2,550nm #2,583nm #2,Sub Concentration,Total Concentration,MFC#1,MFC#2,MFC#3,MFC#4,MFC#5,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-10-18 00:42:48,-1,-1,-1,-1,0.5223846435546875,35.50567626953125,38813,15965,11090,25164,36476,34726,29899,4977,3818,10215,12565,17475,796.1697387695312,100.0,0.0,25.003125,15.0,30.0,0.0,3.80859375,3.7841796875,0.01,5.99
2021-10-18 00:43:49,-1,-1,-1,-1,0.52490234375,35.3240966796875,38809,15967,11095,25146,36464,34724,29889,4975,3815,10217,12560,17466,796.219970703125,100.0,0.0,24.99375,15.0,30.0,0.0,3.759765625,3.7841796875,0.0,5.98
2021-10-18 00:44:50,-1,-1,-1,-1,0.5173492431640625,35.43243408203125,38800,15963,11089,25161,36459,34730,29893,4975,3814,10218,12562,17494,796.0720825195312,100.0,0.0,25.003125,15.0,30.003125,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-18 00:45:51,-1,-1,-1,-1,0.529937744140625,35.308837890625,38806,15963,11090,25155,36452,34724,29899,4976,3816,10217,12565,17484,796.3239135742188,100.0,0.0,25.0,15.003125,29.996875,0.0,3.80859375,3.7841796875,0.02,6.0
2021-10-18 00:46:52,-1,-1,-1,-1,0.5374908447265625,35.37139892578125,38815,15963,11090,25151,36460,34742,29904,4977,3815,10219,12569,17498,796.4749755859375,100.0,0.0,24.99375,14.996875,30.0,0.0,3.7841796875,3.80859375,0.0,6.01
2021-10-18 00:47:52,-1,-1,-1,-1,0.519866943359375,35.3729248046875,38793,15959,11089,25151,36463,34728,29902,4975,3814,10217,12564,17504,796.1224365234375,100.0,0.0,24.996875,15.0,30.0,0.0,3.7841796875,3.7841796875,-0.02,5.99
2021-10-18 00:48:53,-1,-1,-1,-1,0.5173492431640625,35.30731201171875,38802,15964,11096,25153,36459,34714,29911,4977,3814,10218,12568,17516,796.0722045898438,100.0,0.0,24.996875,15.003125,30.0,0.0,3.759765625,3.80859375,0.0,6.01
2021-10-18 00:49:54,-1,-1,-1,-1,0.529937744140625,35.4034423828125,38794,15959,11084,25151,36460,34720,29917,4975,3815,10216,12564,17510,796.3239135742188,100.0,0.0,25.003125,15.0,30.0,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-18 00:50:55,-1,-1,-1,-1,0.5274200439453125,35.29510498046875,38790,15954,11089,25139,36456,34708,29903,4976,3813,10213,12570,17519,796.2735595703125,100.0,0.0,25.0,14.996875,30.00625,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-18 00:51:56,-1,-1,-1,-1,0.509796142578125,35.43701171875,38804,15967,11094,25158,36466,34730,29933,4976,3815,10219,12572,17528,795.9180297851562,100.0,0.0,25.00625,15.003125,30.0,0.0,3.857421875,3.7841796875,-0.02,6.0
2021-10-18 00:52:56,-1,-1,-1,-1,0.5223846435546875,35.32257080078125,38794,15965,11099,25163,36473,34742,29931,4979,3816,10216,12573,17540,796.1696166992188,100.0,0.0,24.996875,15.0,30.003125,0.0,3.759765625,3.7841796875,0.02,5.99
2021-10-18 00:53:57,-1,-1,-1,-1,0.519866943359375,35.4095458984375,38814,15962,11097,25168,36459,34726,29937,4979,3816,10219,12571,17546,796.1224365234375,100.0,0.0,24.99375,15.0,30.003125,0.0,3.8330078125,3.7841796875,-0.01,6.0
2021-10-18 00:54:58,-1,-1,-1,-1,0.5324554443359375,35.29815673828125,38816,15968,11093,25166,36459,34737,29934,4979,3815,10223,12574,17550,796.3773803710938,100.0,0.0,25.0,15.003125,30.0,0.0,3.80859375,3.7841796875,0.01,5.99
2021-10-18 00:55:59,-1,-1,-1,-1,0.53497314453125,35.3515625,38827,15968,11092,25151,36456,34722,29952,4980,3818,10220,12574,17556,796.4278564453125,100.0,0.0,24.996875,15.0,30.0,0.0,3.8330078125,3.7841796875,0.0,6.0
2021-10-18 00:57:00,-1,-1,-1,-1,0.5324554443359375,35.36224365234375,38813,15969,11098,25163,36457,34734,29941,4979,3817,10218,12574,17558,796.3773803710938,100.0,0.0,25.003125,15.003125,30.003125,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-18 00:58:00,-1,-1,-1,-1,0.519866943359375,35.296630859375,38811,15961,11091,25156,36462,34736,29945,4978,3816,10216,12573,17570,796.1224365234375,100.0,0.0,24.99375,15.0,29.996875,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-18 00:59:01,-1,-1,-1,-1,0.5274200439453125,35.38970947265625,38807,15948,11086,25148,36461,34716,29941,4979,3815,10218,12573,17566,796.2735595703125,100.0,0.0,25.003125,15.003125,30.0,0.0,3.8818359375,3.7841796875,0.0,6.0
2021-10-18 01:00:02,-1,-1,-1,-1,0.509796142578125,35.2569580078125,38814,15971,11090,25157,36472,34734,29962,4981,3817,10221,12570,17574,795.9180297851562,100.0,0.0,24.99375,15.0,30.0,0.0,3.7841796875,3.7841796875,-0.01,6.0
2021-10-18 01:01:03,-1,-1,-1,-1,0.5274200439453125,35.44464111328125,38807,15970,11089,25154,36465,34722,29945,4979,3818,10221,12575,17565,796.2735595703125,100.0,15.009375,9.93125,14.9875,30.0,0.0,3.7841796875,3.80859375,0.02,5.99
2021-10-18 01:02:03,-1,-1,-1,-1,0.529937744140625,35.504150390625,38781,15960,11088,25154,36439,34674,29255,4850,3793,10259,12351,16368,796.323974609375,100.0,14.99375,10.0,15.0,30.0,0.0,3.759765625,3.7841796875,0.01,5.99
2021-10-18 01:03:04,-1,-1,-1,-1,0.5425262451171875,35.53009033203125,38791,15966,11089,25157,36450,34678,29133,4841,3791,10266,12327,16196,796.5791015625,100.0,15.0,10.0,15.003125,30.003125,0.0,3.7109375,3.7841796875,0.0,5.99
