Time,Astep,Atime,PWM,Gain,External Temp,External Humidity,620nm #1,670nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #2,670nm #2,470nm #2,510nm #2,550nm #2,583nm #2,Sub Concentration,Total Concentration,MFC#1,MFC#2,MFC#3,MFC#4,MFC#5,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-10-18 00:42:48,-1,-1,-1,-1,0.6734466552734375,34.77020263671875,23623,4374,3820,9249,10964,16258,65062,24265,15048,39488,60628,49917,3901.47119140625,100.0,0.0,25.003125,15.0,30.0,0.0,3.80859375,3.7841796875,0.01,5.99
2021-10-18 00:43:49,-1,-1,-1,-1,0.650787353515625,34.63134765625,23626,4375,3819,9255,10964,16274,65049,24266,15039,39470,60609,49918,3900.309326171875,100.0,0.0,24.99375,15.0,30.0,0.0,3.759765625,3.7841796875,0.0,5.98
2021-10-18 00:44:50,-1,-1,-1,-1,0.6482696533203125,34.78546142578125,23627,4374,3817,9253,10967,16262,65040,24257,15038,39460,60593,49911,3900.200439453125,100.0,0.0,25.003125,15.0,30.003125,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-18 00:45:51,-1,-1,-1,-1,0.65582275390625,34.6710205078125,23632,4375,3819,9248,10969,16278,65040,24267,15038,39443,60635,49902,3900.527099609375,100.0,0.0,25.0,15.003125,29.996875,0.0,3.80859375,3.7841796875,0.02,6.0
2021-10-18 00:46:52,-1,-1,-1,-1,0.6533050537109375,34.70916748046875,23622,4377,3817,9253,10968,16287,65049,24272,15043,39515,60626,49929,3900.417724609375,100.0,0.0,24.99375,14.996875,30.0,0.0,3.7841796875,3.80859375,0.0,6.01
2021-10-18 00:47:53,-1,-1,-1,-1,0.660858154296875,34.661865234375,23649,4377,3821,9257,10971,16300,65065,24276,15048,39489,60635,49919,3900.835693359375,100.0,0.0,25.003125,15.003125,29.996875,0.0,3.6865234375,3.80859375,-0.03,5.99
2021-10-18 00:48:54,-1,-1,-1,-1,0.6583404541015625,34.61761474609375,23642,4377,3818,9249,10967,16294,65039,24264,15037,39500,60612,49909,3900.635498046875,100.0,0.0,24.996875,15.003125,30.0,0.0,3.759765625,3.80859375,0.0,6.01
2021-10-18 00:49:54,-1,-1,-1,-1,0.6658935546875,34.6923828125,23645,4376,3818,9249,10973,16310,65044,24269,15041,39501,60624,49918,3901.052734375,100.0,0.0,25.003125,15.0,30.0,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-18 00:50:55,-1,-1,-1,-1,0.6381988525390625,34.64508056640625,23640,4375,3819,9254,10967,16310,65058,24266,15038,39489,60614,49912,3899.58251953125,100.0,0.0,24.996875,15.003125,30.00625,0.0,3.80859375,3.80859375,0.0,5.99
2021-10-18 00:51:56,-1,-1,-1,-1,0.645751953125,34.7320556640625,23658,4379,3819,9254,10975,16314,65086,24274,15044,39483,60643,49930,3900.0,100.0,0.0,25.00625,15.003125,30.0,0.0,3.857421875,3.7841796875,-0.02,6.0
2021-10-18 00:52:56,-1,-1,-1,-1,0.6583404541015625,34.63897705078125,23666,4380,3821,9255,10979,16328,65050,24275,15043,39492,60651,49931,3900.63525390625,100.0,0.0,24.996875,15.0,30.003125,0.0,3.759765625,3.7841796875,0.02,5.99
2021-10-18 00:53:57,-1,-1,-1,-1,0.65582275390625,34.7259521484375,23664,4377,3820,9255,10976,16326,65060,24271,15042,39513,60622,49911,3900.5263671875,100.0,0.0,24.99375,15.0,30.003125,0.0,3.8330078125,3.7841796875,-0.01,6.0
2021-10-18 00:54:58,-1,-1,-1,-1,0.6482696533203125,34.68170166015625,23666,4377,3819,9254,10979,16328,65055,24276,15048,39510,60617,49918,3900.19970703125,100.0,0.0,24.996875,14.996875,30.0,0.0,3.7841796875,3.7841796875,0.01,5.99
2021-10-18 00:55:59,-1,-1,-1,-1,0.670928955078125,34.722900390625,23665,4376,3819,9253,10976,16334,65034,24266,15038,39470,60627,49906,3901.361572265625,100.0,0.0,25.0,15.003125,30.0,0.0,3.759765625,3.80859375,0.0,6.0
2021-10-18 00:57:00,-1,-1,-1,-1,0.6432342529296875,34.67864990234375,23669,4379,3819,9257,10973,16328,65058,24275,15042,39486,60646,49916,3899.890625,100.0,0.0,25.0,15.003125,29.996875,0.0,3.8330078125,3.7841796875,-0.01,6.0
2021-10-18 00:58:01,-1,-1,-1,-1,0.650787353515625,34.6588134765625,23661,4380,3820,9256,10976,16352,65068,24277,15044,39515,60635,49923,3900.30810546875,100.0,0.0,24.99375,15.0,29.996875,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-18 00:59:01,-1,-1,-1,-1,0.6533050537109375,34.70611572265625,23670,4378,3818,9255,10981,16344,65043,24266,15038,39476,60612,49907,3900.4169921875,100.0,0.0,25.003125,15.0,30.003125,0.0,3.7841796875,3.80859375,0.0,6.0
2021-10-18 01:00:02,-1,-1,-1,-1,0.645751953125,34.6038818359375,23679,4379,3820,9251,10982,16350,65057,24274,15047,39510,60633,49922,3899.999267578125,100.0,0.0,24.996875,14.99375,30.0,0.0,3.7353515625,3.7841796875,0.0,6.0
2021-10-18 01:01:03,-1,-1,-1,-1,0.6684112548828125,34.71527099609375,23684,4381,3822,9253,10984,16352,65067,24275,15042,39508,60635,49925,3901.161376953125,100.0,15.009375,9.93125,14.9875,30.0,0.0,3.7841796875,3.80859375,0.02,5.99
2021-10-18 01:02:03,-1,-1,-1,-1,0.645751953125,34.869384765625,23152,4282,3804,9303,10792,15353,65058,24270,15039,39512,60625,49875,3900.013427734375,100.0,14.99375,10.0,15.0,30.0,0.0,3.759765625,3.7841796875,0.01,5.99
2021-10-18 01:03:04,-1,-1,-1,-1,0.6583404541015625,34.78546142578125,23049,4276,3804,9311,10771,15188,65071,24275,15044,39490,60630,49905,3900.6513671875,100.0,15.0,10.0,15.003125,30.003125,0.0,3.7109375,3.7841796875,0.0,5.99
2021-10-18 01:04:05,-1,-1,-1,-1,0.650787353515625,34.759521484375,23001,4272,3803,9314,10760,15099,65068,24281,15043,39527,60641,49907,3900.326171875,100.0,14.99375,10.003125,15.0,30.0,0.0,3.80859375,3.80859375,0.0,6.01
2021-10-18 01:05:06,-1,-1,-1,-1,0.6684112548828125,34.82818603515625,22949,4269,3801,9310,10749,15034,65039,24262,15042,39485,60620,49899,3901.179931640625,100.0,15.0,9.996875,15.0,30.0,0.0,3.7841796875,3.80859375,0.0,5.99
2021-10-18 01:06:06,-1,-1,-1,-1,0.65582275390625,34.796142578125,22919,4268,3800,9313,10750,15002,65037,24267,15039,39480,60616,49889,3900.544677734375,100.0,15.003125,9.99375,15.003125,30.0,0.0,3.7109375,3.7841796875,-0.01,5.99
