Time,Astep,Atime,PWM,Gain,External Temp,External Humidity,620nm #1,670nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #2,670nm #2,470nm #2,510nm #2,550nm #2,583nm #2,Sub Concentration,Total Concentration,MFC#1,MFC#2,MFC#3,MFC#4,MFC#5,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-10-18 00:42:48,-1,-1,-1,-1,0.6684112548828125,37.08953857421875,21515,4577,4101,9205,11954,16630,58425,20198,11365,35449,52599,47516,945.78173828125,100.0,0.0,25.003125,15.0,30.0,0.0,3.80859375,3.7841796875,0.01,5.99
2021-10-18 00:43:49,-1,-1,-1,-1,0.680999755859375,36.9354248046875,21516,4578,4101,9213,11960,16645,58433,20203,11367,35443,52601,47511,946.0468139648438,100.0,0.0,24.99375,15.0,30.0,0.0,3.759765625,3.7841796875,0.0,5.98
2021-10-18 00:44:50,-1,-1,-1,-1,0.6684112548828125,37.06207275390625,21518,4578,4101,9211,11958,16640,58461,20205,11368,35459,52599,47521,945.7816772460938,100.0,0.0,25.003125,15.0,30.003125,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-18 00:45:51,-1,-1,-1,-1,0.68603515625,36.9873046875,21524,4578,4102,9211,11961,16649,58449,20210,11368,35450,52617,47514,946.1466674804688,100.0,0.0,25.0,15.003125,29.996875,0.0,3.80859375,3.7841796875,0.02,6.0
2021-10-18 00:46:52,-1,-1,-1,-1,0.6885528564453125,37.03765869140625,21515,4577,4102,9205,11957,16653,58434,20197,11363,35438,52613,47507,946.19873046875,100.0,0.0,24.99375,14.996875,30.0,0.0,3.7841796875,3.80859375,0.0,6.01
2021-10-18 00:47:53,-1,-1,-1,-1,0.680999755859375,37.030029296875,21535,4580,4103,9216,11966,16662,58431,20214,11374,35444,52609,47531,946.0467529296875,100.0,0.0,25.003125,15.003125,29.996875,0.0,3.6865234375,3.80859375,-0.03,5.99
2021-10-18 00:48:53,-1,-1,-1,-1,0.6784820556640625,36.95220947265625,21522,4580,4102,9211,11962,16666,58458,20207,11368,35453,52607,47532,945.9945678710938,100.0,0.0,24.996875,15.003125,30.0,0.0,3.759765625,3.80859375,0.0,6.01
2021-10-18 00:49:54,-1,-1,-1,-1,0.680999755859375,37.0513916015625,21525,4579,4102,9212,11960,16676,58426,20211,11369,35444,52597,47519,946.0465698242188,100.0,0.0,25.003125,15.0,30.0,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-18 00:50:55,-1,-1,-1,-1,0.6784820556640625,36.96746826171875,21533,4580,4102,9205,11963,16681,58467,20216,11371,35458,52607,47523,945.9944458007812,100.0,0.0,24.996875,15.003125,30.00625,0.0,3.80859375,3.80859375,0.0,5.99
2021-10-18 00:51:56,-1,-1,-1,-1,0.6658935546875,37.127685546875,21528,4579,4102,9206,11956,16683,58429,20205,11370,35457,52629,47505,945.729248046875,100.0,0.0,25.00625,15.003125,30.0,0.0,3.857421875,3.7841796875,-0.02,6.0
2021-10-18 00:52:56,-1,-1,-1,-1,0.6835174560546875,36.95526123046875,21527,4580,4101,9209,11956,16684,58450,20208,11366,35451,52595,47509,946.0941772460938,100.0,0.0,24.996875,15.0,30.003125,0.0,3.759765625,3.7841796875,0.02,5.99
2021-10-18 00:53:57,-1,-1,-1,-1,0.67596435546875,37.078857421875,21536,4580,4105,9215,11965,16682,58459,20206,11372,35470,52602,47513,945.9332885742188,100.0,0.0,24.99375,15.0,30.003125,0.0,3.8330078125,3.7841796875,-0.01,6.0
2021-10-18 00:54:58,-1,-1,-1,-1,0.6784820556640625,36.97052001953125,21547,4583,4103,9212,11970,16693,58462,20206,11373,35465,52627,47520,945.994384765625,100.0,0.0,25.0,15.003125,30.0,0.0,3.80859375,3.7841796875,0.01,5.99
2021-10-18 00:55:59,-1,-1,-1,-1,0.68603515625,36.993408203125,21538,4580,4102,9206,11967,16702,58447,20208,11366,35447,52596,47514,946.146240234375,100.0,0.0,24.996875,15.0,30.0,0.0,3.8330078125,3.7841796875,0.0,6.0
2021-10-18 00:57:00,-1,-1,-1,-1,0.6885528564453125,36.98883056640625,21538,4579,4102,9205,11966,16700,58447,20206,11364,35440,52586,47509,946.1983642578125,100.0,0.0,25.003125,15.003125,30.003125,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-18 00:58:00,-1,-1,-1,-1,0.6658935546875,36.962890625,21541,4579,4101,9206,11968,16698,58452,20206,11367,35472,52600,47512,945.7291870117188,100.0,0.0,24.99375,15.0,29.996875,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-18 00:59:01,-1,-1,-1,-1,0.6734466552734375,37.04071044921875,21544,4581,4102,9203,11964,16702,58430,20205,11364,35425,52577,47508,945.8810424804688,100.0,0.0,25.003125,15.003125,30.0,0.0,3.8818359375,3.7841796875,0.0,6.0
2021-10-18 01:00:02,-1,-1,-1,-1,0.670928955078125,36.932373046875,21552,4580,4102,9209,11966,16716,58450,20211,11365,35452,52596,47512,945.828857421875,100.0,0.0,24.99375,15.0,30.0,0.0,3.7841796875,3.7841796875,-0.01,6.0
2021-10-18 01:01:03,-1,-1,-1,-1,0.6885528564453125,37.09869384765625,21549,4582,4105,9204,11970,16716,58474,20208,11373,35459,52616,47523,946.1983032226562,100.0,15.009375,9.93125,14.9875,30.0,0.0,3.7841796875,3.80859375,0.02,5.99
2021-10-18 01:02:03,-1,-1,-1,-1,0.680999755859375,37.115478515625,21210,4478,4087,9253,11737,15860,58431,20201,11361,35441,52577,47483,946.0517578125,100.0,14.99375,10.0,15.0,30.0,0.0,3.759765625,3.7841796875,0.01,5.99
2021-10-18 01:03:04,-1,-1,-1,-1,0.6935882568359375,37.14447021484375,21150,4474,4086,9258,11715,15732,58446,20195,11370,35440,52590,47497,946.3043212890625,100.0,15.0,10.0,15.003125,30.003125,0.0,3.7109375,3.7841796875,0.0,5.99
2021-10-18 01:04:05,-1,-1,-1,-1,0.68603515625,37.0269775390625,21110,4468,4085,9259,11704,15658,58443,20207,11366,35464,52592,47495,946.1528930664062,100.0,14.99375,10.003125,15.0,30.0,0.0,3.80859375,3.80859375,0.0,6.01
