Time,Astep,Atime,PWM,Gain,External Temp,External Humidity,620nm #1,670nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #2,670nm #2,470nm #2,510nm #2,550nm #2,583nm #2,Sub Concentration,Total Concentration,MFC#1,MFC#2,MFC#3,MFC#4,MFC#5,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-10-18 00:42:48,-1,-1,-1,-1,0.781707763671875,36.6912841796875,20035,4135,3529,7835,10196,14068,59366,19763,13207,37737,54235,49687,3906.87158203125,100.0,0.0,25.003125,15.0,30.0,0.0,3.80859375,3.7841796875,0.01,5.99
2021-10-18 00:43:49,-1,-1,-1,-1,0.8043670654296875,36.56158447265625,20039,4136,3530,7837,10196,14072,59327,19754,13203,37730,54204,49687,3908.717529296875,100.0,0.0,24.99375,15.0,30.0,0.0,3.759765625,3.7841796875,0.0,5.98
2021-10-18 00:44:50,-1,-1,-1,-1,0.781707763671875,36.68212890625,20046,4136,3531,7838,10199,14082,59357,19759,13205,37755,54227,49689,3906.87109375,100.0,0.0,25.003125,15.0,30.003125,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-18 00:45:51,-1,-1,-1,-1,0.7791900634765625,36.61346435546875,20046,4137,3530,7836,10197,14093,59371,19752,13205,37749,54219,49682,3906.6279296875,100.0,0.0,25.0,15.003125,29.996875,0.0,3.80859375,3.7841796875,0.02,6.0
2021-10-18 00:46:52,-1,-1,-1,-1,0.7867431640625,36.614990234375,20045,4136,3529,7834,10197,14095,59316,19751,13207,37727,54210,49673,3907.35595703125,100.0,0.0,24.99375,14.996875,30.0,0.0,3.7841796875,3.80859375,0.0,6.01
2021-10-18 00:47:53,-1,-1,-1,-1,0.7842254638671875,36.63482666015625,20058,4139,3531,7837,10198,14098,59357,19748,13206,37742,54227,49681,3907.113037109375,100.0,0.0,25.003125,15.003125,29.996875,0.0,3.6865234375,3.80859375,-0.03,5.99
2021-10-18 00:48:53,-1,-1,-1,-1,0.77667236328125,36.5631103515625,20056,4138,3531,7833,10196,14104,59377,19760,13206,37743,54235,49698,3906.38525390625,100.0,0.0,24.996875,15.003125,30.0,0.0,3.759765625,3.80859375,0.0,6.01
2021-10-18 00:49:54,-1,-1,-1,-1,0.7842254638671875,36.66229248046875,20050,4137,3531,7836,10201,14106,59347,19755,13205,37736,54221,49680,3907.113037109375,100.0,0.0,25.003125,15.0,30.0,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-18 00:50:55,-1,-1,-1,-1,0.7666015625,36.566162109375,20060,4138,3530,7836,10202,14118,59380,19760,13208,37731,54231,49690,3905.752197265625,100.0,0.0,24.996875,15.003125,30.00625,0.0,3.80859375,3.80859375,0.0,5.99
2021-10-18 00:51:56,-1,-1,-1,-1,0.7741546630859375,36.70806884765625,20055,4137,3531,7838,10203,14112,59341,19756,13211,37726,54205,49672,3906.142822265625,100.0,0.0,25.00625,15.003125,30.0,0.0,3.857421875,3.7841796875,-0.02,6.0
2021-10-18 00:52:56,-1,-1,-1,-1,0.781707763671875,36.5875244140625,20064,4140,3531,7834,10207,14122,59357,19757,13211,37748,54234,49683,3906.8701171875,100.0,0.0,24.996875,15.0,30.003125,0.0,3.759765625,3.7841796875,0.02,5.99
2021-10-18 00:53:57,-1,-1,-1,-1,0.7842254638671875,36.68670654296875,20061,4138,3532,7833,10204,14122,59353,19755,13205,37730,54232,49686,3907.112548828125,100.0,0.0,24.99375,15.0,30.003125,0.0,3.8330078125,3.7841796875,-0.01,6.0
2021-10-18 00:54:58,-1,-1,-1,-1,0.79681396484375,36.5997314453125,20067,4137,3530,7834,10205,14125,59337,19755,13204,37732,54230,49674,3908.100830078125,100.0,0.0,24.996875,14.996875,30.0,0.0,3.7841796875,3.7841796875,0.01,5.99
2021-10-18 00:55:59,-1,-1,-1,-1,0.8043670654296875,36.67755126953125,20071,4139,3532,7838,10207,14137,59347,19750,13205,37743,54227,49679,3908.71630859375,100.0,0.0,25.0,15.003125,30.0,0.0,3.759765625,3.80859375,0.0,6.0
2021-10-18 00:57:00,-1,-1,-1,-1,0.7867431640625,36.63330078125,20073,4141,3532,7839,10206,14140,59337,19752,13206,37726,54216,49654,3907.35498046875,100.0,0.0,25.0,15.003125,29.996875,0.0,3.8330078125,3.7841796875,-0.01,6.0
2021-10-18 00:58:01,-1,-1,-1,-1,0.7892608642578125,36.59515380859375,20072,4142,3530,7832,10208,14148,59403,19757,13208,37737,54225,49680,3907.48486328125,100.0,0.0,24.99375,15.0,29.996875,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-18 00:59:01,-1,-1,-1,-1,0.791778564453125,36.6424560546875,20061,4139,3529,7834,10208,14142,59345,19753,13203,37732,54221,49675,3907.727783203125,100.0,0.0,25.003125,15.0,30.003125,0.0,3.7841796875,3.80859375,0.0,6.0
2021-10-18 01:00:02,-1,-1,-1,-1,0.7942962646484375,36.59515380859375,20069,4141,3533,7833,10205,14142,59330,19753,13205,37728,54220,49679,3907.85791015625,100.0,0.0,24.996875,14.99375,30.0,0.0,3.7353515625,3.7841796875,0.0,6.0
2021-10-18 01:01:03,-1,-1,-1,-1,0.806884765625,36.70654296875,20080,4139,3533,7839,10209,14150,59383,19759,13207,37742,54217,49697,3908.845947265625,100.0,15.03125,10.021875,14.99375,29.99375,0.0,3.80859375,3.7841796875,0.02,5.99
2021-10-18 01:02:04,-1,-1,-1,-1,0.8043670654296875,36.79656982421875,19727,4050,3517,7876,10030,13365,59365,19754,13215,37745,54227,49671,3908.73291015625,100.0,14.99375,10.0,15.0,30.0,0.0,3.759765625,3.7841796875,0.01,5.99
2021-10-18 01:03:04,-1,-1,-1,-1,0.806884765625,36.7706298828125,19653,4045,3516,7878,10018,13211,59388,19752,13200,37736,54222,49654,3908.8662109375,100.0,15.0,10.0,15.003125,30.003125,0.0,3.7109375,3.7841796875,0.0,5.99
2021-10-18 01:04:05,-1,-1,-1,-1,0.7993316650390625,36.67449951171875,19605,4039,3516,7878,10004,13144,59332,19757,13207,37742,54233,49663,3908.364990234375,100.0,15.0,10.0,15.0,29.996875,0.0,4.0283203125,3.7841796875,0.0,6.01
2021-10-18 01:05:06,-1,-1,-1,-1,0.781707763671875,36.7340087890625,19569,4036,3513,7876,9993,13088,59372,19756,13205,37737,54236,49665,3906.892333984375,100.0,15.0,9.996875,15.0,30.0,0.0,3.7841796875,3.80859375,0.0,5.99
2021-10-18 01:06:06,-1,-1,-1,-1,0.7942962646484375,36.75079345703125,19540,4033,3514,7877,9989,13053,59334,19752,13205,37733,54217,49648,3907.880859375,100.0,15.003125,9.99375,15.003125,30.0,0.0,3.7109375,3.7841796875,-0.01,5.99
2021-10-18 01:07:07,-1,-1,-1,-1,0.781707763671875,36.7523193359375,19519,4033,3513,7876,9981,13018,59352,19752,13194,37734,54222,49661,3906.893798828125,100.0,15.0,10.003125,14.996875,30.003125,0.0,3.7841796875,3.80859375,-0.01,6.01
2021-10-18 01:08:08,-1,-1,-1,-1,0.7942962646484375,36.82708740234375,19497,4030,3512,7876,9981,12996,59346,19753,13204,37730,54219,49641,3907.88232421875,100.0,14.996875,10.0,15.0,29.996875,0.0,3.7841796875,3.7841796875,0.01,5.99
2021-10-18 01:09:09,-1,-1,-1,-1,0.791778564453125,36.785888671875,19495,4030,3513,7877,9982,12982,59311,19749,13204,37752,54220,49661,3907.7529296875,100.0,14.99375,9.996875,15.0,29.996875,0.0,3.7841796875,3.80859375,0.0,6.0
2021-10-18 01:10:10,-1,-1,-1,-1,0.7993316650390625,36.89727783203125,19486,4030,3513,7878,9977,12972,59330,19754,13207,37735,54217,49652,3908.3681640625,100.0,15.00625,10.0,15.0,30.0,0.0,3.80859375,3.7841796875,0.0,5.99
2021-10-18 01:11:10,-1,-1,-1,-1,0.771636962890625,36.80419921875,19472,4031,3512,7876,9975,12954,59316,19751,13204,37736,54219,49659,3906.14990234375,100.0,15.003125,10.003125,14.996875,30.0,0.0,3.8330078125,3.759765625,0.0,6.0
2021-10-18 01:12:11,-1,-1,-1,-1,0.7842254638671875,36.94000244140625,19467,4029,3513,7878,9973,12944,59333,19757,13209,37736,54227,49654,3907.137939453125,100.0,14.99375,9.996875,14.996875,30.0,0.0,3.80859375,3.7841796875,0.02,6.0
2021-10-18 01:13:12,-1,-1,-1,-1,0.791778564453125,36.871337890625,19457,4030,3512,7875,9979,12936,59330,19751,13207,37756,54225,49653,3907.753662109375,100.0,14.996875,9.996875,15.0,30.0,0.0,3.7841796875,3.7841796875,0.0,6.0
2021-10-18 01:14:13,-1,-1,-1,-1,0.7892608642578125,36.97662353515625,19451,4029,3513,7880,9973,12924,59337,19747,13208,37748,54225,49661,3907.51123046875,100.0,15.0,10.0,14.996875,30.0,0.0,3.759765625,3.80859375,-0.01,5.99
2021-10-18 01:15:14,-1,-1,-1,-1,0.781707763671875,36.95068359375,19449,4030,3515,7879,9973,12916,59328,19751,13202,37732,54228,49656,3906.896240234375,100.0,15.00625,9.996875,15.003125,30.0,0.0,3.7841796875,3.7841796875,0.0,6.0
2021-10-18 01:16:15,-1,-1,-1,-1,0.7791900634765625,36.95220947265625,19445,4029,3510,7876,9968,12904,59343,19753,13203,37743,54224,49651,3906.6533203125,100.0,15.0,10.0,14.996875,30.0,0.0,3.857421875,3.7841796875,0.0,5.99
2021-10-18 01:17:16,-1,-1,-1,-1,0.791778564453125,36.962890625,19439,4029,3512,7879,9974,12902,59326,19754,13205,37744,54223,49647,3907.754638671875,100.0,14.99375,10.0,15.00625,29.996875,0.0,3.7841796875,3.7841796875,0.0,6.0
2021-10-18 01:18:16,-1,-1,-1,-1,0.7942962646484375,36.94915771484375,19429,4026,3512,7878,9971,12894,59319,19741,13201,37736,54208,49643,3907.884765625,100.0,15.003125,10.0,14.996875,30.0,0.0,3.7841796875,3.7841796875,-0.01,6.0
2021-10-18 01:19:17,-1,-1,-1,-1,0.781707763671875,36.9903564453125,19430,4030,3511,7875,9966,12894,59350,19752,13202,37733,54221,49656,3906.896728515625,100.0,15.003125,10.0,15.003125,30.003125,0.0,3.7841796875,3.7841796875,0.01,5.98
2021-10-18 01:20:18,-1,-1,-1,-1,0.7892608642578125,36.96136474609375,19432,4026,3512,7879,9973,12889,59360,19756,13207,37746,54222,49651,3907.51171875,100.0,15.0,9.996875,14.996875,30.003125,0.0,3.8818359375,3.7841796875,0.0,6.01
2021-10-18 01:21:19,-1,-1,-1,-1,0.77667236328125,37.07275390625,19514,4055,3515,7860,10003,13076,59341,19757,13202,37750,54231,49667,3906.406982421875,100.0,0.0,25.0,15.003125,30.0,0.0,3.7841796875,3.7841796875,0.0,6.0
2021-10-18 01:22:20,-1,-1,-1,-1,0.8043670654296875,36.95526123046875,19623,4081,3518,7849,10058,13286,59375,19751,13205,37742,54230,49676,3908.73388671875,100.0,0.0,25.003125,15.0,29.996875,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-18 01:23:21,-1,-1,-1,-1,0.7867431640625,37.0697021484375,19671,4089,3519,7844,10073,13388,59322,19758,13204,37735,54215,49661,3907.37060546875,100.0,0.0,24.996875,15.0,29.996875,0.0,3.759765625,3.7841796875,0.0,5.99
2021-10-18 01:24:21,-1,-1,-1,-1,0.7842254638671875,36.94610595703125,19713,4093,3522,7842,10092,13454,59362,19749,13208,37742,54227,49672,3907.12646484375,100.0,0.0,25.003125,15.0,30.003125,0.0,3.7841796875,3.80859375,0.01,5.99
2021-10-18 01:25:22,-1,-1,-1,-1,0.79681396484375,37.0269775390625,19732,4100,3520,7841,10102,13500,59388,19759,13207,37746,54230,49677,3908.11376953125,100.0,0.0,25.0,15.0,30.0,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-18 01:26:23,-1,-1,-1,-1,0.7942962646484375,36.96136474609375,19758,4103,3522,7839,10108,13546,59317,19748,13204,37724,54215,49655,3907.869873046875,100.0,0.0,24.996875,15.0,29.996875,0.0,3.80859375,3.80859375,-0.01,6.0
2021-10-18 01:27:24,-1,-1,-1,-1,0.791778564453125,36.944580078125,19778,4106,3522,7840,10114,13584,59371,19760,13206,37740,54235,49693,3907.7392578125,100.0,0.0,24.996875,15.0,30.003125,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-18 01:28:24,-1,-1,-1,-1,0.7741546630859375,36.99493408203125,19802,4108,3523,7840,10120,13610,59370,19756,13203,37741,54227,49658,3906.153076171875,100.0,0.0,24.996875,15.0,30.0,0.0,3.7841796875,3.7841796875,0.0,6.0
2021-10-18 01:29:25,-1,-1,-1,-1,0.77667236328125,36.9232177734375,19808,4111,3523,7835,10124,13642,59330,19752,13203,37730,54216,49663,3906.394775390625,100.0,0.0,24.996875,14.996875,30.0,0.0,3.80859375,3.7841796875,0.02,6.0
2021-10-18 01:30:26,-1,-1,-1,-1,0.7993316650390625,37.03460693359375,19816,4113,3522,7838,10128,13666,59357,19757,13209,37742,54232,49680,3908.3525390625,100.0,0.0,25.003125,15.0,30.0,0.0,3.80859375,3.7841796875,-0.01,6.0
2021-10-18 01:31:27,-1,-1,-1,-1,0.791778564453125,36.8408203125,19839,4114,3524,7839,10136,13686,59344,19754,13207,37739,54226,49679,3907.737548828125,100.0,0.0,25.003125,15.003125,30.003125,0.0,3.7841796875,3.80859375,0.01,6.0
2021-10-18 01:32:28,-1,-1,-1,-1,0.7993316650390625,36.98577880859375,19844,4117,3526,7838,10141,13708,59373,19757,13204,37750,54229,49660,3908.35205078125,100.0,0.0,25.0,15.0,30.0,0.0,3.6376953125,3.7841796875,0.02,5.99
