Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-06-01 16:05:24,517,1490,2135,6312,8854,10646,21147,7277,4720,2939,21174,12358,35935,52241,46986,58744,17521,17115,30.976486206054688,78.98101806640625,364.3746032714844,364.3746032714844,0.0,25.003125,35.003125,10.0,33.7890625,10.3515625,30.0,36.0
2021-06-01 16:05:36,517,1492,2138,6313,8856,10647,21146,7271,4722,2941,21179,12357,35914,52217,46986,58844,17572,17121,30.96893310546875,78.814697265625,364.3746032714844,364.3746032714844,0.0,25.00625,35.0,10.009375,33.7890625,10.0830078125,30.0,36.0
2021-06-01 16:05:47,517,1492,2138,6312,8855,10648,21154,7274,4722,2940,21178,12356,35915,52241,46994,58743,17539,17115,30.971450805664062,78.58428955078125,364.3746032714844,364.3746032714844,0.0,24.996875,35.003125,10.0,33.7890625,9.1552734375,30.0,36.0
2021-06-01 16:05:58,517,1491,2138,6313,8853,10646,21153,7278,4722,2942,21173,12361,35912,52233,47007,58751,17537,17122,30.96893310546875,78.424072265625,364.3746032714844,364.3746032714844,0.0,24.996875,34.996875,10.0,33.7890625,9.1064453125,30.0,36.0
2021-06-01 16:06:09,517,1490,2138,6311,8853,10648,21150,7276,4722,2940,21173,12354,35936,52201,46973,58866,17581,17123,30.976486206054688,78.37371826171875,364.3746032714844,364.3746032714844,0.0,24.99375,35.003125,10.0,33.740234375,9.326171875,30.0,36.0
2021-06-01 16:06:21,516,1491,2135,6309,8850,10642,21165,7275,4722,2939,21167,12355,35921,52218,46988,58854,17579,17108,30.963897705078125,78.375244140625,364.3746032714844,364.3746032714844,0.0,24.996875,34.996875,9.99375,33.7890625,9.2041015625,30.01,36.0
2021-06-01 16:06:32,517,1491,2138,6310,8853,10645,21151,7275,4722,2939,21170,12355,35898,52225,46996,58844,17576,17119,30.971450805664062,78.38897705078125,364.3746032714844,364.3746032714844,0.0,25.003125,35.0,9.996875,33.7890625,10.9375,30.01,36.0
2021-06-01 16:06:43,517,1491,2136,6307,8851,10644,21144,7274,4720,2941,21173,12357,35930,52231,46984,58827,17567,17108,30.96893310546875,78.41796875,364.3746032714844,364.3746032714844,0.0,25.0,35.0,9.996875,33.7890625,8.8623046875,30.01,35.99
2021-06-01 16:06:55,516,1489,2138,6308,8851,10650,21148,7275,4720,2940,21172,12365,35912,52205,46987,58749,17524,17114,30.981521606445312,78.45611572265625,364.3746032714844,364.3746032714844,0.0,25.0,35.0,10.0,33.7890625,9.08203125,30.0,36.0
2021-06-01 16:07:06,517,1491,2136,6312,8851,10646,21150,7278,4723,2941,21173,12356,35908,52231,46999,58756,17535,17116,30.96893310546875,78.47900390625,364.3746032714844,364.3746032714844,0.0,25.003125,35.003125,10.0,33.8134765625,9.326171875,30.0,35.99
2021-06-01 16:07:17,519,1492,2138,6312,8851,10654,21147,7273,4724,2939,21171,12356,35922,52214,46997,58863,17573,17128,30.976486206054688,78.49884033203125,364.3746032714844,364.3746032714844,0.0,25.0,34.996875,9.996875,33.7890625,9.521484375,30.0,35.98
2021-06-01 16:07:29,517,1489,2138,6310,8851,10650,21150,7271,4726,2940,21155,12355,35915,52224,46991,58884,17582,17131,30.96893310546875,78.515625,364.3746032714844,364.3746032714844,0.0,25.003125,35.0,10.0,33.7890625,9.033203125,30.0,35.98
2021-06-01 16:07:40,518,1491,2138,6310,8854,10648,21168,7273,4720,2939,21168,12352,35911,52222,46992,58871,17580,17124,30.976486206054688,78.52935791015625,364.3746032714844,364.3746032714844,0.0,24.996875,35.0,9.996875,33.7890625,8.984375,30.0,35.98
2021-06-01 16:07:51,517,1491,2136,6310,8849,10646,21163,7274,4722,2941,21163,12354,35917,52199,46986,58725,17523,17108,30.97900390625,78.5919189453125,364.3746032714844,364.3746032714844,0.0,25.0,35.003125,10.003125,33.7890625,10.302734375,30.0,35.98
2021-06-01 16:08:02,517,1491,2138,6312,8856,10650,21153,7271,4722,2941,21163,12356,35939,52231,46992,58871,17572,17114,30.976486206054688,78.59039306640625,364.3746032714844,364.3746032714844,0.0,24.996875,35.003125,10.003125,33.7890625,9.912109375,30.0,35.98
2021-06-01 16:08:14,516,1492,2138,6310,8851,10646,21152,7272,4724,2940,21176,12358,35941,52230,47014,58859,17571,17114,30.973968505859375,78.6468505859375,364.3746032714844,364.3746032714844,0.0,24.996875,35.003125,10.0,33.7890625,10.2783203125,29.99,35.98
2021-06-01 16:08:25,519,1492,2135,6311,8854,10648,21172,7275,4722,2939,21164,12355,35931,52225,47012,58824,17578,17113,30.961380004882812,78.68499755859375,364.3746032714844,364.3746032714844,0.0,25.00625,35.0,10.0,33.7890625,10.2783203125,29.99,35.98
2021-06-01 16:08:36,517,1489,2135,6310,8853,10648,21168,7273,4722,2941,21161,12363,35912,52221,46980,58835,17577,17109,30.973968505859375,78.704833984375,364.3746032714844,364.3746032714844,0.0,25.003125,35.003125,10.0,33.8134765625,10.009765625,29.99,35.98
2021-06-01 16:08:47,518,1491,2138,6313,8855,10648,21157,7273,4722,2941,21173,12366,35938,52236,46998,58882,17588,17116,30.966415405273438,78.74603271484375,364.3746032714844,364.3746032714844,0.0,25.003125,35.0,10.009375,33.7890625,9.1796875,29.99,35.98
2021-06-01 16:08:59,517,1492,2138,6313,8852,10650,21169,7278,4724,2940,21173,12355,35935,52225,46992,58732,17536,17118,30.96893310546875,78.753662109375,364.3746032714844,364.3746032714844,0.0,25.009375,34.996875,10.003125,33.7890625,9.326171875,29.99,35.98
