Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-06-01 16:05:16,613,1632,2487,6599,8024,10968,22774,7353,5518,2725,18574,12192,31740,50266,43298,54197,15460,14994,30.951309204101562,80.05523681640625,364.3746032714844,364.3746032714844,0.0,25.003125,35.0,10.003125,33.7890625,9.1796875,30.0,36.0
2021-06-01 16:05:27,612,1632,2488,6600,8025,10962,22767,7349,5520,2726,18581,12201,31733,50308,43292,54195,15462,14992,30.933685302734375,79.9957275390625,364.3746032714844,364.3746032714844,0.0,24.99375,35.003125,10.003125,33.7890625,9.86328125,30.0,36.0
2021-06-01 16:05:39,613,1632,2487,6599,8023,10970,22764,7352,5516,2725,18578,12199,31734,50290,43313,54033,15413,14983,30.936203002929688,79.73480224609375,364.3746032714844,364.3746032714844,0.0,24.99375,35.0,10.003125,33.7890625,10.15625,30.0,36.0
2021-06-01 16:05:50,613,1633,2485,6603,8023,10970,22779,7352,5516,2725,18579,12198,31732,50278,43293,54181,15451,14988,30.923614501953125,79.52880859375,364.3746032714844,364.3746032714844,0.0,24.99375,35.003125,9.996875,33.7890625,10.15625,30.0,36.0
2021-06-01 16:06:01,613,1632,2485,6599,8020,10964,22778,7351,5518,2726,18581,12195,31732,50271,43316,54042,15412,14986,30.941238403320312,79.43267822265625,364.3746032714844,364.3746032714844,0.0,25.0,35.0,10.0,33.7890625,9.130859375,30.0,36.0
2021-06-01 16:06:12,612,1632,2484,6597,8022,10970,22777,7351,5514,2724,18580,12190,31733,50296,43306,54192,15463,14998,30.92864990234375,79.412841796875,364.3746032714844,364.3746032714844,0.0,25.003125,35.0,9.996875,33.7890625,9.0576171875,30.0,36.0
2021-06-01 16:06:24,614,1632,2488,6599,8024,10972,22783,7350,5518,2725,18582,12199,31733,50265,43296,54040,15418,14990,30.936203002929688,79.39605712890625,364.3746032714844,364.3746032714844,0.0,25.003125,35.0,9.996875,33.7890625,9.228515625,30.01,36.0
2021-06-01 16:06:35,613,1632,2484,6604,8023,10964,22764,7351,5520,2725,18577,12190,31713,50263,43281,54029,15413,14992,30.933685302734375,79.4097900390625,364.3746032714844,364.3746032714844,0.0,25.0,34.996875,9.996875,33.7890625,9.9853515625,30.01,36.0
2021-06-01 16:06:46,614,1634,2486,6597,8016,10962,22773,7347,5514,2725,18578,12191,31734,50272,43305,54202,15460,14996,30.941238403320312,79.45709228515625,364.3746032714844,364.3746032714844,0.0,24.99375,35.003125,10.0,33.7890625,10.009765625,30.01,36.0
2021-06-01 16:06:58,612,1632,2485,6599,8021,10972,22774,7350,5514,2725,18577,12200,31730,50263,43313,54026,15415,14994,30.92864990234375,79.449462890625,364.3746032714844,364.3746032714844,0.0,25.0,35.00625,9.996875,33.7890625,9.8876953125,30.0,35.99
2021-06-01 16:07:09,613,1632,2486,6601,8020,10968,22783,7357,5522,2724,18575,12202,31746,50278,43327,54071,15419,14994,30.941238403320312,79.49066162109375,364.3746032714844,364.3746032714844,0.0,25.0,34.996875,10.0,33.7890625,8.8623046875,30.0,35.99
2021-06-01 16:07:21,612,1634,2486,6600,8025,10974,22779,7356,5520,2726,18582,12200,31738,50285,43298,54199,15454,14992,30.938720703125,79.5196533203125,364.3746032714844,364.3746032714844,0.0,24.9875,35.00625,9.996875,33.7890625,10.2294921875,30.0,35.99
2021-06-01 16:07:32,613,1633,2488,6599,8021,10970,22776,7353,5514,2725,18578,12199,31729,50273,43293,54192,15460,14988,30.936203002929688,79.54559326171875,364.3746032714844,364.3746032714844,0.0,24.996875,35.0,9.996875,33.7890625,10.0830078125,30.0,35.98
