Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-06-02 13:25:33,549,1546,2192,6166,10270,10432,23220,7923,5836,2924,20746,12140,32957,54283,43908,53991,15829,19619,31.057052612304688,60.79254150390625,364.3746032714844,364.3746032714844,0.0,24.99375,25.00625,20.003125,33.7646484375,9.9365234375,29.99,36.02
2021-06-02 13:25:45,550,1544,2193,6167,10271,10440,23203,7923,5836,2924,20748,12144,32963,54294,43906,54017,15825,19615,31.054534912109375,60.687255859375,364.3746032714844,364.3746032714844,0.0,24.99375,25.00625,20.0,33.7890625,10.0341796875,30.0,36.03
2021-06-02 13:25:56,549,1545,2192,6164,10281,10444,23205,7923,5836,2927,20752,12142,32958,54291,43905,53996,15831,19617,31.052017211914062,60.45684814453125,364.3746032714844,364.3746032714844,0.0,24.99375,25.003125,20.00625,33.7890625,10.302734375,30.0,36.02
2021-06-02 13:26:08,550,1544,2193,6165,10272,10434,23203,7925,5836,2926,20750,12141,32954,54277,43896,53823,15780,19610,31.06964111328125,60.3424072265625,364.3746032714844,364.3746032714844,0.0,25.003125,24.996875,19.996875,33.7890625,9.2529296875,30.0,36.03
2021-06-02 13:26:19,549,1547,2193,6165,10273,10440,23215,7921,5838,2923,20750,12133,32954,54281,43896,53994,15831,19615,31.046981811523438,60.29815673828125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,33.7890625,10.15625,29.99,36.04
2021-06-02 13:26:30,550,1545,2192,6165,10277,10440,23204,7922,5834,2925,20749,12140,32947,54287,43873,54014,15820,19612,31.0394287109375,60.260009765625,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.0,33.7890625,9.4970703125,29.99,36.04
2021-06-02 13:26:42,550,1545,2192,6165,10272,10432,23212,7922,5834,2926,20750,12140,32950,54313,43902,53998,15823,19602,31.057052612304688,60.25543212890625,364.3746032714844,364.3746032714844,0.0,24.99375,24.996875,20.003125,33.7646484375,9.3017578125,29.99,36.03
2021-06-02 13:26:53,549,1545,2193,6167,10275,10438,23204,7918,5834,2925,20741,12140,32950,54289,43895,53996,15824,19614,31.0595703125,60.2752685546875,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.0,33.7890625,9.0576171875,30.0,36.02
2021-06-02 13:27:04,549,1544,2192,6166,10273,10438,23210,7920,5836,2923,20751,12135,32954,54280,43908,54013,15826,19604,31.036911010742188,60.31036376953125,364.3746032714844,364.3746032714844,0.0,25.0,25.003125,20.0,33.7890625,10.05859375,30.0,36.01
2021-06-02 13:27:15,550,1545,2192,6165,10273,10442,23218,7919,5838,2926,20753,12144,32964,54318,43913,54010,15828,19621,31.044464111328125,60.3271484375,364.3746032714844,364.3746032714844,0.0,25.0,24.99375,20.003125,33.7890625,9.0576171875,30.01,36.01
