Time,Astep,Atime,PWM,Gain,External Temp,External Humidity,620nm #1,670nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #2,670nm #2,470nm #2,510nm #2,550nm #2,583nm #2,Sub Concentration,Total Concentration,MFC#1,MFC#2,MFC#3,MFC#4,MFC#5,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-10-15 19:56:59,-1,-1,-1,-1,0.6331634521484375,35.52398681640625,23930,4413,3840,9295,11069,16726,65019,24218,15014,39429,60575,49884,inf,100.0,0.0,24.99375,15.0,29.996875,0.0,3.7841796875,3.80859375,-0.02,6.0
2021-10-15 19:58:00,-1,-1,-1,-1,0.6256103515625,35.498046875,23905,4411,3837,9290,11063,16724,64982,24188,15005,39436,60539,49839,inf,100.0,0.0,25.003125,14.996875,30.0,0.0,3.8330078125,3.7841796875,-0.03,5.98
2021-10-15 19:59:01,-1,-1,-1,-1,0.6331634521484375,35.57281494140625,23896,4410,3839,9291,11063,16730,64989,24209,15006,39432,60544,49869,inf,100.0,0.0,24.996875,15.0,30.003125,0.0,3.759765625,3.759765625,0.01,5.99
2021-10-15 20:00:02,-1,-1,-1,-1,0.640716552734375,35.5712890625,23916,4411,3838,9285,11071,16724,64996,24206,15008,39405,60555,49875,inf,100.0,0.0,24.996875,15.00625,30.0,0.0,3.7841796875,3.7841796875,0.04,5.99
2021-10-15 20:01:02,-1,-1,-1,-1,0.6381988525390625,35.52398681640625,23916,4415,3840,9294,11068,16728,65016,24226,15019,39436,60590,49892,inf,100.0,0.0,25.0,15.003125,30.0,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-15 20:02:03,-1,-1,-1,-1,0.6256103515625,35.5621337890625,23900,4411,3838,9291,11063,16718,64988,24191,15007,39445,60535,49874,inf,100.0,0.0,24.99375,15.003125,29.996875,0.0,3.759765625,3.759765625,0.01,5.99
2021-10-15 20:03:04,-1,-1,-1,-1,0.6533050537109375,35.52093505859375,23891,4409,3837,9282,11058,16718,64974,24186,15009,39404,60528,49862,inf,100.0,0.0,25.0,15.0,30.0,0.0,3.759765625,3.80859375,0.02,5.99
2021-10-15 20:04:05,-1,-1,-1,-1,0.650787353515625,35.65673828125,23918,4412,3837,9291,11065,16720,64992,24209,15010,39410,60541,49866,inf,100.0,0.0,25.0,15.003125,30.0,0.0,3.7353515625,3.7841796875,0.05,5.99
2021-10-15 20:05:06,-1,-1,-1,-1,0.6533050537109375,35.55755615234375,23921,4412,3838,9287,11067,16732,65000,24211,15011,39448,60549,49876,inf,100.0,0.0,25.0,15.003125,30.0,0.0,3.759765625,3.7841796875,0.02,6.0
2021-10-15 20:06:07,-1,-1,-1,-1,0.645751953125,35.70556640625,23921,4412,3840,9295,11068,16714,65026,24213,15016,39434,60566,49891,inf,100.0,0.0,24.996875,15.003125,29.996875,0.0,3.7353515625,3.7841796875,-0.03,6.0
2021-10-15 20:07:08,-1,-1,-1,-1,0.6331634521484375,35.59417724609375,23922,4412,3839,9289,11069,16728,65004,24216,15014,39415,60562,49877,inf,100.0,0.0,25.003125,14.996875,29.996875,0.0,3.7841796875,3.80859375,0.0,5.98
2021-10-15 20:08:08,-1,-1,-1,-1,0.640716552734375,35.736083984375,23895,4409,3836,9290,11060,16726,64970,24200,15007,39433,60538,49868,inf,100.0,0.0,25.003125,14.996875,30.0,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-15 20:09:09,-1,-1,-1,-1,0.6633758544921875,35.63079833984375,23932,4413,3841,9297,11073,16726,65023,24219,15018,39426,60584,49900,inf,100.0,0.0,25.0,15.0,30.003125,0.0,3.857421875,3.7841796875,0.02,6.0
2021-10-15 20:10:10,-1,-1,-1,-1,0.65582275390625,35.6964111328125,23906,4412,3837,9292,11066,16722,65006,24214,15011,39416,60561,49883,inf,100.0,0.0,25.00625,15.003125,30.0,0.0,3.80859375,3.7841796875,0.0,6.0
