Time,Astep,Atime,PWM,Gain,External Temp,External Humidity,620nm #1,670nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #2,670nm #2,470nm #2,510nm #2,550nm #2,583nm #2,Sub Concentration,Total Concentration,MFC#1,MFC#2,MFC#3,MFC#4,MFC#5,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-10-15 19:56:59,-1,-1,-1,-1,0.7892608642578125,38.98773193359375,23182,4057,3893,9083,10854,15686,56816,19058,11967,32915,52099,45442,4.789543019336434e+19,100.0,0.0,24.99375,15.0,29.996875,0.0,3.7841796875,3.80859375,-0.02,6.0
2021-10-15 19:58:00,-1,-1,-1,-1,0.7867431640625,38.9373779296875,23168,4055,3890,9081,10851,15672,56815,19057,11968,32920,52091,45448,4.7741291857289675e+19,100.0,0.0,25.003125,14.996875,30.0,0.0,3.8330078125,3.7841796875,-0.03,5.98
2021-10-15 19:59:01,-1,-1,-1,-1,0.7942962646484375,39.00299072265625,23163,4054,3890,9083,10850,15681,56810,19055,11967,32912,52084,45440,4.821457883648911e+19,100.0,0.0,24.996875,15.0,30.003125,0.0,3.759765625,3.759765625,0.01,5.99
2021-10-15 20:00:02,-1,-1,-1,-1,0.79681396484375,38.9892578125,23168,4057,3892,9083,10853,15679,56820,19055,11967,32927,52100,45449,4.836212889889014e+19,100.0,0.0,24.996875,15.00625,30.0,0.0,3.7841796875,3.7841796875,0.04,5.99
2021-10-15 20:01:02,-1,-1,-1,-1,0.7942962646484375,38.99078369140625,23167,4056,3891,9082,10853,15669,56813,19045,11970,32923,52096,45442,4.82156827461634e+19,100.0,0.0,25.0,15.003125,30.0,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-15 20:02:03,-1,-1,-1,-1,0.77667236328125,39.0289306640625,23169,4055,3892,9086,10849,15680,56812,19050,11969,32923,52098,45445,4.714586672843037e+19,100.0,0.0,24.99375,15.003125,29.996875,0.0,3.759765625,3.759765625,0.01,5.99
2021-10-15 20:03:04,-1,-1,-1,-1,0.8094024658203125,38.96331787109375,23172,4055,3891,9082,10849,15676,56799,19061,11971,32929,52098,45440,4.9140776645402034e+19,100.0,0.0,25.0,15.0,30.0,0.0,3.759765625,3.80859375,0.02,5.99
2021-10-15 20:04:04,-1,-1,-1,-1,0.801849365234375,39.0380859375,23170,4058,3892,9085,10857,15674,56820,19047,11969,32927,52097,45450,4.866675079438873e+19,100.0,0.0,24.99375,15.0,30.003125,0.0,3.759765625,3.80859375,0.05,5.99
2021-10-15 20:05:05,-1,-1,-1,-1,0.8043670654296875,38.96942138671875,23169,4056,3893,9084,10855,15680,56819,19048,11972,32925,52099,45452,4.881456473958043e+19,100.0,0.0,25.0,15.0,30.003125,0.0,3.80859375,3.7841796875,0.02,6.0
2021-10-15 20:06:06,-1,-1,-1,-1,0.781707763671875,39.1326904296875,23168,4056,3891,9086,10852,15680,56809,19054,11967,32919,52084,45441,4.74513330488591e+19,100.0,0.0,24.996875,15.0,30.0,0.0,3.7841796875,3.80859375,-0.03,6.0
