Time,Astep,Atime,PWM,Gain,External Temp,External Humidity,620nm #1,670nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #2,670nm #2,470nm #2,510nm #2,550nm #2,583nm #2,Sub Concentration,Total Concentration,MFC#1,MFC#2,MFC#3,MFC#4,MFC#5,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-10-15 19:56:59,-1,-1,-1,-1,0.5173492431640625,35.86578369140625,38759,15919,11076,25115,36408,34690,30183,4988,3820,10203,12620,18006,7.149347877810304e+21,100.0,0.0,24.99375,15.0,29.996875,0.0,3.7841796875,3.80859375,-0.02,6.0
2021-10-15 19:58:00,-1,-1,-1,-1,0.509796142578125,35.8001708984375,38766,15909,11069,25107,36395,34690,30188,4987,3817,10207,12614,18002,7.082355144503308e+21,100.0,0.0,25.003125,14.996875,30.0,0.0,3.8330078125,3.7841796875,-0.03,5.98
2021-10-15 19:59:01,-1,-1,-1,-1,0.5123138427734375,35.82916259765625,38776,15924,11077,25113,36401,34698,30202,4987,3819,10207,12620,18008,7.105546430784452e+21,100.0,0.0,24.996875,15.0,30.003125,0.0,3.759765625,3.759765625,0.01,5.99
2021-10-15 20:00:02,-1,-1,-1,-1,0.53497314453125,35.8062744140625,38772,15920,11078,25116,36423,34702,30195,4990,3821,10211,12622,18010,7.30636475291867e+21,100.0,0.0,24.996875,15.00625,30.0,0.0,3.7841796875,3.7841796875,0.04,5.99
2021-10-15 20:01:02,-1,-1,-1,-1,0.5274200439453125,35.75286865234375,38779,15919,11072,25115,36427,34724,30213,4992,3820,10210,12627,18012,7.237845299337995e+21,100.0,0.0,25.0,15.003125,30.0,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-15 20:02:03,-1,-1,-1,-1,0.52490234375,35.8489990234375,38764,15911,11074,25112,36386,34688,30195,4989,3820,10207,12628,18004,7.214222230442576e+21,100.0,0.0,24.99375,15.003125,29.996875,0.0,3.759765625,3.759765625,0.01,5.99
2021-10-15 20:03:04,-1,-1,-1,-1,0.5274200439453125,35.75592041015625,38791,15916,11072,25112,36397,34696,30203,4992,3819,10207,12619,18008,7.237845299337995e+21,100.0,0.0,25.0,15.0,30.0,0.0,3.759765625,3.80859375,0.02,5.99
2021-10-15 20:04:04,-1,-1,-1,-1,0.55511474609375,35.8245849609375,38796,15918,11079,25117,36410,34700,30210,4992,3820,10211,12622,18016,7.488566320093244e+21,100.0,0.0,24.99375,15.0,30.003125,0.0,3.759765625,3.80859375,0.05,5.99
2021-10-15 20:05:05,-1,-1,-1,-1,0.5425262451171875,35.74981689453125,38765,15912,11068,25099,36393,34692,30195,4988,3820,10209,12620,18010,7.37412647586204e+21,100.0,0.0,25.0,15.0,30.003125,0.0,3.80859375,3.7841796875,0.02,6.0
2021-10-15 20:06:06,-1,-1,-1,-1,0.52490234375,35.9344482421875,38763,15909,11068,25094,36383,34686,30189,4988,3820,10210,12621,18002,7.214222230442576e+21,100.0,0.0,24.996875,15.0,30.0,0.0,3.7841796875,3.80859375,-0.03,6.0
2021-10-15 20:07:07,-1,-1,-1,-1,0.5123138427734375,35.78948974609375,38761,15914,11069,25110,36395,34686,30193,4988,3817,10208,12616,18008,7.105546430784452e+21,100.0,0.0,25.0,15.003125,30.0,0.0,3.7841796875,3.7841796875,0.0,5.98
2021-10-15 20:08:08,-1,-1,-1,-1,0.51483154296875,35.9466552734375,38765,15914,11071,25107,36398,34694,30195,4989,3819,10210,12616,18004,7.127400147976267e+21,100.0,0.0,25.003125,14.996875,29.996875,0.0,3.7353515625,3.7841796875,0.0,5.99
2021-10-15 20:09:09,-1,-1,-1,-1,0.5324554443359375,35.80169677734375,38778,15921,11071,25118,36410,34712,30196,4990,3819,10214,12624,18018,7.283935137924504e+21,100.0,0.0,25.003125,15.003125,30.0,0.0,3.8818359375,3.80859375,0.02,6.0
