Time,Astep,Atime,PWM,Gain,External Temp,External Humidity,620nm #1,670nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #2,670nm #2,470nm #2,510nm #2,550nm #2,583nm #2,Sub Concentration,Total Concentration,MFC#1,MFC#2,MFC#3,MFC#4,MFC#5,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-10-15 19:56:59,-1,-1,-1,-1,0.8597564697265625,38.38348388671875,20021,4072,3233,8204,11370,14128,52727,18339,11854,34522,53585,44428,4.5260544035887514e+17,100.0,0.0,24.99375,15.0,29.996875,0.0,3.7841796875,3.80859375,-0.02,6.0
2021-10-15 19:58:00,-1,-1,-1,-1,0.83709716796875,38.3544921875,20025,4071,3229,8206,11375,14124,52711,18337,11851,34514,53575,44395,4.4282470031425536e+17,100.0,0.0,25.003125,14.996875,30.0,0.0,3.8330078125,3.7841796875,-0.03,5.98
2021-10-15 19:59:01,-1,-1,-1,-1,0.8547210693359375,38.39263916015625,20019,4070,3230,8204,11371,14124,52712,18340,11857,34514,53578,44423,4.504266206294835e+17,100.0,0.0,24.996875,15.0,30.003125,0.0,3.759765625,3.759765625,0.01,5.99
2021-10-15 20:00:02,-1,-1,-1,-1,0.8673095703125,38.3819580078125,20015,4070,3231,8202,11372,14120,52705,18341,11857,34512,53568,44419,4.559169288635679e+17,100.0,0.0,24.996875,15.00625,30.0,0.0,3.7841796875,3.7841796875,0.04,5.99
2021-10-15 20:01:02,-1,-1,-1,-1,0.8597564697265625,38.39569091796875,20014,4069,3231,8202,11370,14124,52702,18338,11850,34509,53565,44393,4.5260372237195674e+17,100.0,0.0,25.0,15.003125,30.0,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-15 20:02:03,-1,-1,-1,-1,0.872344970703125,38.3941650390625,20029,4072,3233,8205,11379,14131,52732,18353,11857,34526,53591,44437,4.5808214213656576e+17,100.0,0.0,24.99375,15.003125,29.996875,0.0,3.759765625,3.759765625,0.01,5.99
2021-10-15 20:03:04,-1,-1,-1,-1,0.8647918701171875,38.38958740234375,20024,4072,3232,8204,11367,14122,52725,18342,11851,34513,53583,44422,4.548416408513413e+17,100.0,0.0,25.0,15.0,30.0,0.0,3.759765625,3.80859375,0.02,5.99
2021-10-15 20:04:04,-1,-1,-1,-1,0.872344970703125,38.4765625,20025,4073,3233,8208,11376,14130,52728,18346,11853,34519,53584,44441,4.5808214213656576e+17,100.0,0.0,24.99375,15.0,30.003125,0.0,3.759765625,3.80859375,0.05,5.99
2021-10-15 20:05:05,-1,-1,-1,-1,0.8849334716796875,38.37127685546875,20025,4072,3231,8207,11376,14126,52725,18345,11854,34514,53588,44433,4.636710628197663e+17,100.0,0.0,25.0,15.0,30.003125,0.0,3.80859375,3.7841796875,0.02,6.0
2021-10-15 20:06:06,-1,-1,-1,-1,0.882415771484375,38.4857177734375,20010,4069,3230,8204,11368,14118,52729,18345,11853,34502,53548,44448,4.6256866497396736e+17,100.0,0.0,24.996875,15.0,30.0,0.0,3.7841796875,3.80859375,-0.03,6.0
