Time,Astep,Atime,PWM,Gain,External Temp,External Humidity,620nm #1,670nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #2,670nm #2,470nm #2,510nm #2,550nm #2,583nm #2,Sub Concentration,Total Concentration,MFC#1,MFC#2,MFC#3,MFC#4,MFC#5,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-10-15 20:37:30,-1,-1,-1,-1,0.6381988525390625,37.92266845703125,26644,5104,4859,10252,12385,18476,58280,19586,12367,35378,51806,47339,1.424162614114257e+22,100.0,0.0,24.996875,15.0,30.0,0.0,3.80859375,3.7841796875,-0.02,5.99
2021-10-15 20:38:31,-1,-1,-1,-1,0.61553955078125,37.97607421875,26724,5122,4862,10253,12421,18628,58298,19594,12371,35389,51840,47352,1.3831974215437322e+22,100.0,0.0,25.0,15.0,30.0,0.0,3.7841796875,3.7841796875,-0.02,5.99
2021-10-15 20:39:31,-1,-1,-1,-1,0.6331634521484375,37.98370361328125,26779,5130,4859,10246,12450,18740,58302,19600,12369,35398,51857,47346,1.415140440390755e+22,100.0,0.0,25.003125,15.0,30.0,0.0,3.7841796875,3.80859375,0.01,6.0
2021-10-15 20:40:32,-1,-1,-1,-1,0.65582275390625,37.8814697265625,26823,5135,4865,10245,12460,18828,58281,19596,12374,35394,51859,47345,1.456907161104961e+22,100.0,0.0,25.00625,14.996875,29.996875,0.0,3.7841796875,3.7841796875,0.06,6.01
2021-10-15 20:41:33,-1,-1,-1,-1,0.6835174560546875,37.89825439453125,26848,5143,4865,10246,12477,18900,58282,19591,12365,35378,51821,47354,1.5096536577106963e+22,100.0,0.0,25.0,15.0,30.0,0.0,3.7841796875,3.7841796875,0.05,6.0
2021-10-15 20:42:33,-1,-1,-1,-1,0.645751953125,37.8570556640625,26877,5147,4866,10248,12490,18960,58298,19603,12373,35390,51823,47359,1.437891837578296e+22,100.0,0.0,25.0,15.003125,30.0,0.0,3.7841796875,3.7841796875,0.03,5.99
2021-10-15 20:43:34,-1,-1,-1,-1,0.6583404541015625,37.92572021484375,26903,5153,4867,10242,12500,18998,58291,19600,12366,35388,51846,47342,1.4614660424177574e+22,100.0,0.0,25.003125,15.0,30.0,0.0,3.7353515625,3.7841796875,0.0,6.0
2021-10-15 20:44:35,-1,-1,-1,-1,0.6256103515625,37.841796875,26922,5153,4870,10240,12509,19040,58285,19594,12372,35385,51837,47351,1.4010458624069456e+22,100.0,0.0,24.996875,14.996875,29.996875,0.0,3.7841796875,3.7841796875,0.0,6.0
2021-10-15 20:45:36,-1,-1,-1,-1,0.6381988525390625,37.97760009765625,26944,5158,4867,10239,12521,19082,58303,19598,12377,35393,51865,47362,1.4237063994720043e+22,100.0,0.0,24.996875,15.0,30.0,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-15 20:46:37,-1,-1,-1,-1,0.630645751953125,37.80517578125,26963,5158,4871,10241,12526,19118,58318,19613,12374,35418,51876,47361,1.410010502645208e+22,100.0,0.0,24.996875,15.0,30.003125,0.0,3.7841796875,3.80859375,0.01,6.0
2021-10-15 20:47:38,-1,-1,-1,-1,0.6432342529296875,37.91656494140625,26977,5160,4871,10242,12532,19146,58289,19602,12374,35397,51847,47358,1.4331275921224913e+22,100.0,0.0,25.0,15.0,30.003125,0.0,3.7841796875,3.7841796875,-0.01,6.0
2021-10-15 20:48:38,-1,-1,-1,-1,0.6256103515625,37.872314453125,26991,5165,4871,10243,12542,19188,58299,19597,12367,35392,51849,47368,1.4009389019157955e+22,100.0,0.0,25.0,15.0,30.003125,0.0,3.7841796875,3.7841796875,-0.02,6.0
2021-10-15 20:49:39,-1,-1,-1,-1,0.6130218505859375,37.91351318359375,27006,5164,4870,10242,12548,19212,58298,19595,12373,35392,51837,47353,1.378325314876852e+22,100.0,0.0,25.003125,15.0,30.0,0.0,3.80859375,3.80859375,0.01,6.0
2021-10-15 20:50:40,-1,-1,-1,-1,0.630645751953125,37.8082275390625,27018,5165,4874,10239,12550,19226,58310,19611,12372,35403,51835,47352,1.409940584260993e+22,100.0,0.0,25.0,15.003125,29.996875,0.0,3.7841796875,3.7841796875,0.04,5.99
2021-10-15 20:51:41,-1,-1,-1,-1,0.6533050537109375,37.84332275390625,27026,5168,4872,10238,12552,19246,58310,19598,12378,35408,51856,47352,1.4516037221837695e+22,100.0,0.0,24.996875,15.0,30.003125,0.0,3.7353515625,3.7841796875,-0.01,5.99
2021-10-15 20:52:42,-1,-1,-1,-1,0.645751953125,37.8173828125,27035,5173,4873,10239,12555,19276,58299,19599,12375,35394,51855,47352,1.4376504446382688e+22,100.0,0.0,25.003125,15.0,30.0,0.0,3.8330078125,3.7841796875,0.0,5.99
2021-10-15 20:53:42,-1,-1,-1,-1,0.6432342529296875,37.83111572265625,27048,5170,4873,10242,12559,19292,58294,19603,12375,35399,51847,47360,1.433018267241537e+22,100.0,0.0,25.0,15.0,30.003125,0.0,3.662109375,3.7841796875,0.02,5.99
2021-10-15 20:54:43,-1,-1,-1,-1,0.640716552734375,37.8173828125,27051,5170,4873,10239,12568,19316,58307,19600,12376,35393,51836,47370,1.4281014623483552e+22,100.0,0.0,24.996875,14.996875,30.003125,0.0,3.7841796875,3.7841796875,0.0,6.0
2021-10-15 20:55:44,-1,-1,-1,-1,0.6381988525390625,37.77618408203125,27058,5173,4871,10238,12563,19316,58294,19599,12373,35396,51839,47360,1.423527156206835e+22,100.0,6.23125,18.71875,14.99375,29.996875,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-15 20:56:45,-1,-1,-1,-1,0.645751953125,37.9241943359375,26704,5087,4861,10273,12375,18542,58300,19610,12371,35400,51854,47364,1.4381770280246991e+22,100.0,6.25,18.746875,15.0,30.0,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-15 20:57:45,-1,-1,-1,-1,0.6281280517578125,37.76397705078125,26606,5074,4856,10274,12339,18346,58286,19597,12373,35389,51822,47345,1.406062647211855e+22,100.0,6.246875,18.753125,15.0,30.003125,0.0,3.759765625,3.7841796875,-0.03,5.99
2021-10-15 20:58:46,-1,-1,-1,-1,0.610504150390625,37.860107421875,26563,5069,4854,10279,12317,18254,58285,19592,12372,35398,51835,47333,1.374319363008306e+22,100.0,6.25,18.75,15.0,30.0,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-15 20:59:47,-1,-1,-1,-1,0.6381988525390625,37.77313232421875,26526,5070,4853,10281,12311,18212,58288,19597,12373,35388,51825,47339,1.424363699837619e+22,100.0,6.253125,18.75,15.0,30.0,0.0,3.759765625,3.80859375,0.02,6.0
2021-10-15 21:00:48,-1,-1,-1,-1,0.660858154296875,37.82958984375,26515,5066,4855,10282,12308,18170,58298,19607,12372,35396,51864,47359,1.4671301070791106e+22,100.0,6.25,18.753125,14.996875,30.0,0.0,3.759765625,3.7841796875,0.03,5.98
2021-10-15 21:01:48,-1,-1,-1,-1,0.6583404541015625,37.76397705078125,26503,5065,4855,10284,12307,18150,58320,19605,12377,35414,51860,47353,1.462135164732394e+22,100.0,6.25,18.753125,15.003125,30.0,0.0,3.8330078125,3.80859375,-0.02,5.99
2021-10-15 21:02:49,-1,-1,-1,-1,0.620574951171875,37.90283203125,26483,5063,4850,10275,12288,18120,58285,19592,12376,35385,51847,47324,1.3924781018858452e+22,100.0,6.25,18.746875,14.996875,30.003125,0.0,3.759765625,3.7841796875,-0.01,6.01
2021-10-15 21:03:50,-1,-1,-1,-1,0.6381988525390625,37.81280517578125,26477,5062,4850,10280,12300,18114,58257,19604,12374,35387,51837,47328,1.4244506193104273e+22,100.0,6.25,18.753125,14.996875,29.996875,0.0,3.80859375,3.7841796875,0.03,5.99
2021-10-15 21:04:50,-1,-1,-1,-1,0.63568115234375,37.872314453125,26473,5065,4854,10282,12299,18102,58298,19599,12372,35399,51847,47335,1.4198935394374818e+22,100.0,6.246875,18.753125,15.003125,30.0,0.0,3.857421875,3.7841796875,-0.05,5.99
2021-10-15 21:05:51,-1,-1,-1,-1,0.5828094482421875,37.84027099609375,26470,5062,4853,10281,12295,18086,58313,19609,12377,35398,51864,47352,1.3265442774412343e+22,100.0,6.246875,18.75,15.003125,30.0,0.0,3.7841796875,3.7841796875,-0.07,5.99
2021-10-15 21:06:52,-1,-1,-1,-1,0.610504150390625,37.9486083984375,26470,5063,4852,10283,12287,18086,58263,19590,12367,35377,51822,47327,1.3744661803561583e+22,100.0,6.253125,18.75,15.003125,29.996875,0.0,3.7841796875,3.7841796875,-0.02,6.0
2021-10-15 21:07:52,-1,-1,-1,-1,0.6180572509765625,37.83111572265625,26459,5062,4852,10278,12289,18080,58257,19589,12369,35381,51832,47327,1.388340982678152e+22,100.0,6.246875,18.753125,15.003125,30.00625,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-15 21:08:53,-1,-1,-1,-1,0.63568115234375,37.90283203125,26459,5061,4852,10283,12293,18078,58256,19599,12374,35393,51848,47340,1.4199097523961403e+22,100.0,6.246875,18.75,15.0,30.0,0.0,3.759765625,3.7841796875,0.02,5.98
2021-10-15 21:09:54,-1,-1,-1,-1,0.6331634521484375,37.87078857421875,26452,5064,4854,10282,12288,18070,58265,19607,12371,35387,51851,47324,1.4156640964374275e+22,100.0,6.246875,18.75,15.0,30.0,0.0,3.759765625,3.7841796875,0.01,6.01
2021-10-15 21:10:54,-1,-1,-1,-1,0.65582275390625,37.8936767578125,26445,5061,4850,10280,12284,18064,58285,19593,12371,35383,51840,47340,1.4575131204348237e+22,100.0,6.25,18.75,15.0,30.0,0.0,3.80859375,3.7841796875,-0.03,6.0
2021-10-15 21:11:55,-1,-1,-1,-1,0.6130218505859375,37.89520263671875,26451,5063,4853,10284,12294,18064,58290,19602,12372,35393,51858,47332,1.3791878667954842e+22,100.0,6.25,18.74375,15.0,29.996875,0.0,3.7841796875,3.80859375,-0.03,5.99
2021-10-15 21:12:56,-1,-1,-1,-1,0.63568115234375,37.8753662109375,26440,5060,4851,10281,12283,18054,58256,19590,12369,35378,51807,47316,1.4199313696743517e+22,100.0,6.25,18.746875,15.0,30.0,0.0,3.80859375,3.7841796875,0.04,6.0
2021-10-15 21:13:57,-1,-1,-1,-1,0.6533050537109375,37.90740966796875,26428,5061,4849,10279,12284,18054,58257,19584,12361,35375,51808,47321,1.452534278456775e+22,100.0,6.25,18.746875,15.003125,30.003125,0.0,3.7353515625,3.80859375,0.02,5.99
2021-10-15 21:14:58,-1,-1,-1,-1,0.660858154296875,37.841796875,26447,5060,4853,10282,12295,18068,58302,19599,12372,35390,51827,47343,1.4672196161217046e+22,100.0,6.25,18.746875,15.003125,30.0,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-15 21:15:58,-1,-1,-1,-1,0.6230926513671875,37.87689208984375,26530,5083,4856,10269,12327,18246,58294,19600,12375,35396,51829,47347,1.3971550900988695e+22,100.0,0.0,25.0,14.996875,30.0,0.0,3.7841796875,3.7841796875,0.0,6.01
2021-10-15 21:16:59,-1,-1,-1,-1,0.6256103515625,37.8662109375,26684,5116,4861,10253,12402,18552,58285,19598,12378,35388,51851,47353,1.4014254032655422e+22,100.0,0.0,25.003125,15.003125,30.0,0.0,3.7841796875,3.80859375,0.0,5.99
2021-10-15 21:18:00,-1,-1,-1,-1,0.6281280517578125,37.94708251953125,26753,5126,4863,10247,12434,18706,58295,19601,12374,35393,51858,47339,1.4058052664931507e+22,100.0,0.0,25.0,15.003125,30.003125,0.0,3.7841796875,3.7353515625,0.0,5.99
2021-10-15 21:19:01,-1,-1,-1,-1,0.640716552734375,37.811279296875,26808,5139,4866,10245,12456,18820,58290,19602,12373,35377,51847,47343,1.4284882089663556e+22,100.0,0.0,25.0,15.0,30.0,0.0,3.7841796875,3.7841796875,0.0,6.01
2021-10-15 21:20:02,-1,-1,-1,-1,0.6331634521484375,37.90435791015625,26845,5144,4865,10242,12477,18890,58291,19596,12365,35400,51850,47352,1.415021657950583e+22,100.0,0.0,24.996875,15.003125,29.996875,0.0,3.7841796875,3.7841796875,-0.02,6.0
2021-10-15 21:21:03,-1,-1,-1,-1,0.640716552734375,37.78076171875,26876,5151,4863,10241,12492,18952,58255,19603,12370,35385,51829,47341,1.4283956599940132e+22,100.0,0.0,25.003125,15.0,29.996875,0.0,3.759765625,3.7841796875,0.01,5.99
2021-10-15 21:22:03,-1,-1,-1,-1,0.6482696533203125,37.89520263671875,26911,5155,4870,10246,12502,19008,58304,19608,12373,35383,51818,47359,1.4421985173119596e+22,100.0,0.0,25.0,15.003125,30.0,0.0,3.8330078125,3.7841796875,0.0,6.0
2021-10-15 21:23:04,-1,-1,-1,-1,0.630645751953125,37.7960205078125,26918,5155,4867,10243,12506,19048,58287,19597,12369,35382,51836,47342,1.410064320660755e+22,100.0,0.0,25.0,15.0,29.996875,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-15 21:24:05,-1,-1,-1,-1,0.6432342529296875,37.82501220703125,26937,5160,4869,10238,12516,19088,58279,19604,12372,35383,51847,47338,1.4331713896288675e+22,100.0,0.0,25.003125,15.0,30.0,0.0,3.7353515625,3.80859375,0.0,6.0
2021-10-15 21:25:06,-1,-1,-1,-1,0.650787353515625,37.786865234375,26957,5163,4871,10242,12528,19126,58301,19606,12373,35399,51852,47345,1.4473406147765006e+22,100.0,0.0,24.996875,15.0,29.996875,0.0,3.7841796875,3.80859375,0.01,5.99
2021-10-15 21:26:07,-1,-1,-1,-1,0.6331634521484375,37.79449462890625,26976,5164,4872,10238,12537,19156,58275,19601,12375,35395,51832,47354,1.4148219233071092e+22,100.0,0.0,25.003125,15.0,30.003125,0.0,3.7841796875,3.7841796875,0.0,6.0
2021-10-15 21:27:08,-1,-1,-1,-1,0.63568115234375,37.79296875,26995,5167,4869,10242,12549,19180,58298,19609,12372,35414,51854,47359,1.4190759109251327e+22,100.0,0.0,25.003125,15.0,29.996875,0.0,3.80859375,3.7841796875,0.0,6.0
2021-10-15 21:28:08,-1,-1,-1,-1,0.6331634521484375,37.76397705078125,26995,5166,4872,10240,12542,19208,58298,19599,12372,35395,51850,47354,1.4147733970211243e+22,100.0,0.0,24.996875,15.003125,30.0,0.0,3.80859375,3.7841796875,0.03,5.99
2021-10-15 21:29:09,-1,-1,-1,-1,0.645751953125,37.8082275390625,27012,5168,4875,10242,12551,19232,58301,19602,12376,35400,51848,47361,1.4376888378250922e+22,100.0,0.0,25.009375,15.0,30.0,0.0,3.7841796875,3.80859375,0.03,6.01
2021-10-15 21:30:10,-1,-1,-1,-1,0.6482696533203125,37.74566650390625,27028,5173,4874,10248,12553,19262,58298,19603,12378,35418,51855,47361,1.4419950671987932e+22,100.0,0.0,25.0,15.0,30.0,0.0,3.7841796875,3.7841796875,0.02,5.99
2021-10-15 21:31:10,-1,-1,-1,-1,0.650787353515625,37.78076171875,27029,5176,4876,10242,12565,19274,58308,19606,12376,35403,51862,47359,1.4472357934951735e+22,100.0,0.0,25.0,15.0,30.0,0.0,3.8330078125,3.7841796875,0.01,5.99
2021-10-15 21:32:11,-1,-1,-1,-1,0.6684112548828125,37.69989013671875,27034,5171,4873,10239,12556,19282,58278,19595,12371,35383,51816,47347,1.480166339150488e+22,100.0,0.0,24.996875,14.996875,30.0,0.0,3.857421875,3.7841796875,0.02,5.98
2021-10-15 21:33:12,-1,-1,-1,-1,0.65582275390625,37.78076171875,27052,5175,4875,10240,12570,19308,58308,19604,12376,35401,51859,47368,1.4565404555053023e+22,100.0,0.0,24.99375,14.996875,30.003125,0.0,3.6865234375,3.7841796875,0.0,6.0
2021-10-15 21:34:13,-1,-1,-1,-1,0.6633758544921875,37.68463134765625,27055,5177,4875,10241,12570,19324,58293,19605,12374,35401,51858,47352,1.4706489946479566e+22,100.0,0.0,25.00625,15.003125,30.0,0.0,3.80859375,3.7841796875,0.02,5.99
2021-10-15 21:35:13,-1,-1,-1,-1,0.650787353515625,37.774658203125,27059,5173,4874,10243,12569,19340,58285,19597,12367,35385,51844,47348,1.4471584441715734e+22,100.0,0.0,25.0,15.0,30.0,0.0,3.759765625,3.7841796875,0.0,6.0
2021-10-15 21:36:14,-1,-1,-1,-1,0.6432342529296875,37.75177001953125,26954,5142,4867,10253,12507,19092,58296,19601,12375,35398,51846,47361,1.4331495471706748e+22,100.0,2.5,22.5,15.003125,30.003125,0.0,3.7841796875,3.80859375,0.0,6.0
2021-10-15 21:37:15,-1,-1,-1,-1,0.67596435546875,37.80517578125,26836,5118,4864,10260,12442,18824,58269,19596,12367,35383,51834,47329,1.4951822410280667e+22,100.0,2.5,22.503125,15.0,29.996875,0.0,3.80859375,3.7841796875,0.01,6.0
