Time,Astep,Atime,PWM,Gain,External Temp,External Humidity,620nm #1,670nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #2,670nm #2,470nm #2,510nm #2,550nm #2,583nm #2,Sub Concentration,Total Concentration,MFC#1,MFC#2,MFC#3,MFC#4,MFC#5,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-10-15 20:18:18,-1,-1,-1,-1,0.75653076171875,37.8662109375,19798,4061,3534,7910,10067,13354,59325,19739,13205,37750,54212,49715,inf,100.0,14.996875,10.0,14.996875,30.0,0.0,3.7841796875,3.80859375,-0.01,6.0
2021-10-15 20:19:18,-1,-1,-1,-1,0.7640838623046875,37.94708251953125,19744,4058,3531,7907,10056,13279,59350,19748,13207,37742,54197,49720,inf,100.0,14.996875,10.0,15.0,30.003125,0.0,3.7353515625,3.7841796875,-0.01,5.99
2021-10-15 20:20:19,-1,-1,-1,-1,0.77667236328125,37.8173828125,19708,4055,3532,7912,10051,13219,59361,19752,13207,37766,54220,49719,inf,100.0,14.996875,10.0,15.003125,30.003125,0.0,3.759765625,3.7841796875,0.01,6.0
2021-10-15 20:21:20,-1,-1,-1,-1,0.7892608642578125,37.93487548828125,19678,4052,3531,7912,10040,13166,59354,19751,13204,37755,54215,49716,inf,100.0,15.0,9.99375,15.0,30.0,0.0,3.857421875,3.7841796875,0.03,5.99
2021-10-15 20:22:21,-1,-1,-1,-1,0.79681396484375,37.8173828125,19661,4052,3532,7911,10043,13136,59329,19741,13209,37758,54221,49721,inf,100.0,15.003125,10.009375,15.0,30.0,0.0,3.7841796875,3.759765625,0.0,5.99
2021-10-15 20:23:22,-1,-1,-1,-1,0.7791900634765625,37.98980712890625,19638,4051,3530,7912,10031,13112,59351,19751,13208,37735,54213,49708,inf,100.0,14.996875,9.99375,15.0,29.99375,0.0,3.7841796875,3.7841796875,-0.03,5.99
2021-10-15 20:24:23,-1,-1,-1,-1,0.741424560546875,37.9852294921875,19624,4049,3532,7912,10032,13084,59351,19747,13208,37748,54214,49712,inf,100.0,15.0,9.99375,14.996875,30.0,0.0,3.7841796875,3.7841796875,-0.07,5.99
2021-10-15 20:25:23,-1,-1,-1,-1,0.7439422607421875,38.04779052734375,19621,4049,3531,7915,10031,13078,59335,19745,13212,37747,54223,49717,inf,100.0,15.003125,9.99375,14.996875,30.0,0.0,3.8330078125,3.80859375,-0.02,5.99
2021-10-15 20:26:24,-1,-1,-1,-1,0.771636962890625,38.067626953125,19600,4046,3529,7913,10026,13052,59323,19758,13207,37742,54209,49715,inf,100.0,14.996875,9.99375,14.996875,29.996875,0.0,3.7841796875,3.80859375,0.01,6.0
2021-10-15 20:27:25,-1,-1,-1,-1,0.7640838623046875,38.06610107421875,19594,4049,3531,7917,10030,13040,59363,19745,13212,37749,54230,49721,inf,100.0,14.99375,10.0,15.0,30.0,0.0,3.759765625,3.7841796875,0.01,5.99
2021-10-15 20:28:26,-1,-1,-1,-1,0.781707763671875,38.1317138671875,19583,4048,3531,7914,10022,13034,59354,19754,13207,37748,54227,49719,inf,100.0,14.996875,10.003125,14.996875,30.0,0.0,3.759765625,3.7841796875,-0.01,5.99
2021-10-15 20:29:27,-1,-1,-1,-1,0.7590484619140625,38.08746337890625,19577,4048,3531,7913,10026,13016,59365,19757,13209,37756,54248,49738,inf,100.0,14.996875,10.003125,15.0,30.0,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-15 20:30:27,-1,-1,-1,-1,0.771636962890625,38.2080078125,19557,4047,3529,7913,10019,13004,59344,19746,13211,37744,54214,49702,inf,100.0,15.0,10.003125,15.003125,29.99375,0.0,3.80859375,3.7841796875,0.0,5.99
2021-10-15 20:31:28,-1,-1,-1,-1,0.7741546630859375,38.15765380859375,19561,4047,3530,7914,10019,13000,59329,19757,13212,37751,54228,49724,inf,100.0,15.0,9.996875,15.0,30.0,0.0,3.7841796875,3.80859375,0.0,5.99
2021-10-15 20:32:28,-1,-1,-1,-1,0.7666015625,38.275146484375,19559,4047,3529,7912,10018,12988,59360,19754,13214,37742,54233,49702,inf,100.0,15.00625,10.0,15.003125,30.0,0.0,3.7841796875,3.7841796875,0.0,6.0
2021-10-15 20:33:29,-1,-1,-1,-1,0.7892608642578125,38.15765380859375,19548,4044,3530,7915,10018,12983,59362,19745,13211,37747,54230,49693,inf,100.0,15.003125,10.0,15.0,30.0,0.0,3.80859375,3.80859375,0.0,5.99
2021-10-15 20:34:30,-1,-1,-1,-1,0.761566162109375,38.26904296875,19548,4046,3529,7917,10019,12980,59329,19746,13214,37752,54234,49703,inf,100.0,15.003125,9.990625,15.0,29.996875,0.0,3.80859375,3.80859375,0.0,5.98
2021-10-15 20:35:31,-1,-1,-1,-1,0.7892608642578125,38.22784423828125,19532,4043,3527,7913,10014,12972,59344,19746,13205,37729,54206,49678,inf,100.0,15.0,9.996875,15.0,30.0,0.0,3.759765625,3.7841796875,0.0,6.0
2021-10-15 20:36:32,-1,-1,-1,-1,0.781707763671875,38.2354736328125,19707,4092,3535,7888,10088,13316,59370,19747,13209,37751,54236,49711,inf,100.0,0.0,25.0,15.003125,30.003125,0.0,3.759765625,3.7841796875,-0.01,6.0
2021-10-15 20:37:32,-1,-1,-1,-1,0.7691192626953125,38.20953369140625,19784,4104,3539,7884,10124,13448,59342,19747,13209,37750,54232,49729,inf,100.0,0.0,25.003125,15.0,30.003125,0.0,3.759765625,3.7841796875,-0.02,5.99
2021-10-15 20:38:33,-1,-1,-1,-1,0.761566162109375,38.1866455078125,19821,4113,3538,7879,10133,13528,59367,19746,13211,37749,54230,49719,inf,100.0,0.0,25.003125,15.003125,30.0,0.0,3.7841796875,3.80859375,-0.01,5.99
2021-10-15 20:39:34,-1,-1,-1,-1,0.7942962646484375,38.19427490234375,19855,4117,3538,7879,10148,13598,59355,19749,13207,37746,54226,49728,inf,100.0,0.0,25.0,14.996875,30.0,0.0,3.7109375,3.80859375,0.01,6.0
2021-10-15 20:40:34,-1,-1,-1,-1,0.79681396484375,38.128662109375,19882,4123,3541,7878,10161,13648,59345,19762,13207,37748,54234,49706,inf,100.0,0.0,25.0,15.003125,30.0,0.0,3.7353515625,3.7841796875,0.06,6.01
2021-10-15 20:41:35,-1,-1,-1,-1,0.7993316650390625,38.18206787109375,19907,4127,3539,7876,10165,13680,59336,19761,13207,37741,54234,49720,inf,100.0,0.0,25.0,14.996875,30.003125,0.0,3.7353515625,3.7841796875,0.04,6.0
2021-10-15 20:42:36,-1,-1,-1,-1,0.806884765625,38.0828857421875,19927,4127,3539,7871,10174,13716,59328,19754,13200,37745,54228,49719,inf,100.0,0.0,25.003125,15.003125,30.003125,0.0,3.759765625,3.7841796875,0.03,5.99
2021-10-15 20:43:36,-1,-1,-1,-1,0.8043670654296875,38.19732666015625,19937,4132,3541,7876,10180,13744,59345,19756,13209,37764,54235,49721,inf,100.0,0.0,25.0,15.003125,29.996875,0.0,3.7841796875,3.7841796875,0.0,6.0
2021-10-15 20:44:37,-1,-1,-1,-1,0.79681396484375,38.0462646484375,19960,4134,3543,7873,10186,13780,59356,19759,13209,37753,54242,49744,inf,100.0,0.0,25.0,15.0,29.996875,0.0,3.7353515625,3.80859375,0.0,6.0
2021-10-15 20:45:38,-1,-1,-1,-1,0.7741546630859375,38.19122314453125,19966,4135,3543,7877,10196,13807,59346,19752,13208,37752,54260,49731,inf,100.0,0.0,25.0,15.0,30.0,0.0,3.7109375,3.7841796875,-0.01,5.99
2021-10-15 20:46:39,-1,-1,-1,-1,0.771636962890625,38.0584716796875,19972,4135,3542,7871,10196,13830,59341,19748,13205,37761,54229,49720,inf,100.0,0.0,25.0,15.003125,30.0,0.0,3.7841796875,3.7841796875,0.01,6.0
2021-10-15 20:47:39,-1,-1,-1,-1,0.7892608642578125,38.16680908203125,19986,4137,3543,7874,10199,13848,59358,19759,13206,37763,54218,49716,inf,100.0,0.0,25.0,14.996875,30.003125,0.0,3.7841796875,3.7841796875,-0.01,6.0
2021-10-15 20:48:40,-1,-1,-1,-1,0.771636962890625,38.1195068359375,20001,4140,3544,7873,10207,13867,59328,19751,13206,37763,54226,49713,inf,100.0,0.0,25.0,15.003125,30.0,0.0,3.7841796875,3.7841796875,-0.02,6.0
2021-10-15 20:49:41,-1,-1,-1,-1,0.7942962646484375,38.18206787109375,20005,4140,3546,7873,10206,13886,59364,19752,13211,37744,54228,49728,inf,100.0,0.0,25.003125,14.996875,30.0,0.0,3.80859375,3.7841796875,0.01,6.0
2021-10-15 20:50:42,-1,-1,-1,-1,0.791778564453125,38.0859375,20020,4142,3546,7877,10212,13912,59341,19762,13212,37755,54237,49736,inf,100.0,0.0,25.003125,15.0,30.0,0.0,3.8330078125,3.7841796875,0.04,6.0
2021-10-15 20:51:43,-1,-1,-1,-1,0.7842254638671875,38.06610107421875,20025,4141,3545,7873,10217,13916,59358,19757,13206,37740,54199,49712,inf,100.0,0.0,25.003125,15.003125,30.0,0.0,3.857421875,3.7841796875,-0.01,5.99
2021-10-15 20:52:44,-1,-1,-1,-1,0.7867431640625,38.0584716796875,20033,4144,3543,7873,10212,13934,59366,19760,13206,37750,54228,49714,inf,100.0,0.0,25.003125,14.996875,30.003125,0.0,3.7841796875,3.7841796875,0.0,6.0
2021-10-15 20:53:44,-1,-1,-1,-1,0.8043670654296875,38.03863525390625,20038,4144,3545,7873,10212,13948,59353,19760,13207,37750,54225,49719,inf,100.0,0.0,24.996875,15.003125,30.0,0.0,3.759765625,3.7841796875,0.02,5.99
2021-10-15 20:54:45,-1,-1,-1,-1,0.781707763671875,38.0340576171875,20054,4145,3545,7875,10218,13960,59331,19751,13204,37745,54225,49720,inf,100.0,0.0,25.003125,15.0,29.996875,0.0,3.80859375,3.7841796875,0.0,6.0
2021-10-15 20:55:46,-1,-1,-1,-1,0.7791900634765625,38.04473876953125,20042,4143,3545,7876,10218,13952,59326,19750,13206,37740,54224,49749,inf,100.0,6.228125,18.765625,14.996875,30.0,0.0,3.7353515625,3.7841796875,0.0,6.0
2021-10-15 20:56:47,-1,-1,-1,-1,0.77667236328125,38.1317138671875,19847,4083,3535,7897,10108,13494,59321,19748,13206,37743,54199,49695,inf,100.0,6.246875,18.753125,15.0,30.0,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-15 20:57:48,-1,-1,-1,-1,0.7791900634765625,38.04168701171875,19797,4079,3534,7898,10082,13406,59304,19750,13202,37749,54228,49682,inf,100.0,6.246875,18.75,15.003125,29.996875,0.0,3.759765625,3.7841796875,-0.03,5.99
2021-10-15 20:58:48,-1,-1,-1,-1,0.7666015625,38.12255859375,19773,4076,3533,7897,10081,13358,59334,19759,13208,37755,54245,49722,inf,100.0,6.246875,18.746875,15.0,30.0,0.0,3.857421875,3.80859375,0.0,5.99
2021-10-15 20:59:49,-1,-1,-1,-1,0.7842254638671875,38.01422119140625,19758,4075,3532,7901,10075,13328,59341,19747,13207,37741,54225,49701,inf,100.0,6.25,18.753125,15.003125,30.0,0.0,3.7841796875,3.7841796875,0.02,6.0
2021-10-15 21:00:50,-1,-1,-1,-1,0.781707763671875,38.1439208984375,19741,4074,3532,7897,10072,13308,59342,19748,13208,37746,54223,49716,inf,100.0,6.25,18.75625,15.0,30.0,0.0,3.759765625,3.7841796875,0.03,5.98
2021-10-15 21:01:51,-1,-1,-1,-1,0.7741546630859375,38.02032470703125,19726,4072,3534,7899,10067,13292,59320,19753,13203,37740,54210,49684,inf,100.0,6.25,18.74375,14.996875,29.996875,0.0,3.80859375,3.80859375,-0.02,5.99
2021-10-15 21:02:52,-1,-1,-1,-1,0.781707763671875,38.1744384765625,19717,4070,3532,7900,10071,13272,59351,19754,13208,37760,54230,49696,inf,100.0,6.253125,18.753125,15.0,30.0,0.0,3.7841796875,3.80859375,-0.01,6.01
2021-10-15 21:03:52,-1,-1,-1,-1,0.7791900634765625,38.03863525390625,19716,4073,3533,7902,10064,13266,59363,19759,13212,37757,54242,49713,inf,100.0,6.25,18.746875,15.0,30.0,0.0,3.8818359375,3.7841796875,0.03,5.99
2021-10-15 21:04:53,-1,-1,-1,-1,0.771636962890625,38.19580078125,19713,4073,3533,7904,10066,13258,59372,19763,13208,37758,54235,49734,inf,100.0,6.253125,18.75,15.0,29.996875,0.0,3.8330078125,3.7841796875,-0.05,5.99
2021-10-15 21:05:54,-1,-1,-1,-1,0.7590484619140625,38.08441162109375,19700,4074,3532,7902,10062,13246,59370,19759,13204,37761,54241,49729,inf,100.0,6.253125,18.753125,15.0,29.996875,0.0,3.80859375,3.80859375,-0.07,5.99
2021-10-15 21:06:55,-1,-1,-1,-1,0.7666015625,38.1683349609375,19701,4070,3536,7902,10066,13232,59349,19762,13219,37767,54256,49713,inf,100.0,6.25,18.746875,15.0,30.0,0.0,3.7841796875,3.7841796875,-0.01,6.0
2021-10-15 21:07:55,-1,-1,-1,-1,0.7640838623046875,38.11187744140625,19687,4068,3532,7901,10066,13230,59361,19744,13208,37742,54225,49692,inf,100.0,6.25,18.74375,15.0,30.00625,0.0,3.7841796875,3.80859375,0.0,5.99
2021-10-15 21:08:56,-1,-1,-1,-1,0.77667236328125,38.1439208984375,19696,4071,3534,7906,10070,13233,59370,19760,13212,37760,54245,49714,inf,100.0,6.25,18.746875,15.003125,30.003125,0.0,3.7841796875,3.7841796875,0.02,5.98
2021-10-15 21:09:57,-1,-1,-1,-1,0.7892608642578125,38.07830810546875,19688,4071,3533,7902,10066,13228,59361,19750,13208,37769,54234,49709,inf,100.0,6.25,18.75,14.996875,30.0,0.0,3.8330078125,3.80859375,0.01,6.01
2021-10-15 21:10:57,-1,-1,-1,-1,0.77667236328125,38.0645751953125,19685,4068,3532,7902,10061,13230,59358,19759,13206,37753,54225,49701,inf,100.0,6.25,18.75,15.0,30.0,0.0,3.80859375,3.7841796875,-0.03,6.0
2021-10-15 21:11:58,-1,-1,-1,-1,0.7741546630859375,38.14849853515625,19688,4070,3534,7903,10063,13220,59400,19763,13209,37750,54244,49729,inf,100.0,6.246875,18.746875,15.0,30.003125,0.0,3.80859375,3.80859375,-0.03,5.99
2021-10-15 21:12:59,-1,-1,-1,-1,0.79681396484375,38.07373046875,19682,4067,3533,7902,10065,13213,59340,19758,13202,37751,54224,49709,inf,100.0,6.25,18.75625,15.0,30.003125,0.0,3.759765625,3.80859375,0.04,6.0
2021-10-15 21:14:00,-1,-1,-1,-1,0.8094024658203125,38.11492919921875,19688,4072,3535,7906,10067,13216,59379,19753,13217,37767,54242,49714,inf,100.0,6.246875,18.746875,15.0,29.996875,0.0,3.7841796875,3.7841796875,0.02,5.99
2021-10-15 21:15:01,-1,-1,-1,-1,0.7867431640625,38.0584716796875,19679,4072,3531,7904,10057,13210,59363,19766,13212,37756,54204,49720,inf,100.0,6.25,18.75,15.003125,29.996875,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-15 21:16:01,-1,-1,-1,-1,0.7942962646484375,38.19732666015625,19735,4088,3538,7888,10093,13345,59322,19759,13206,37741,54230,49721,inf,100.0,0.0,25.0,15.0,30.0,0.0,3.759765625,3.7841796875,0.0,6.01
2021-10-15 21:17:02,-1,-1,-1,-1,0.791778564453125,38.037109375,19826,4108,3541,7885,10137,13518,59369,19754,13210,37752,54231,49723,inf,100.0,0.0,25.0,15.0,30.003125,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-15 21:18:03,-1,-1,-1,-1,0.8043670654296875,38.21868896484375,19852,4119,3539,7879,10154,13606,59357,19759,13212,37745,54217,49726,inf,100.0,0.0,25.0,14.996875,30.003125,0.0,3.7841796875,3.80859375,0.0,5.99
2021-10-15 21:19:03,-1,-1,-1,-1,0.771636962890625,38.006591796875,19884,4125,3540,7875,10161,13656,59361,19760,13208,37743,54222,49693,inf,100.0,0.0,24.996875,15.0,30.0,0.0,3.7353515625,3.7841796875,0.0,6.01
2021-10-15 21:20:04,-1,-1,-1,-1,0.7892608642578125,38.11798095703125,19914,4128,3541,7877,10173,13704,59330,19758,13210,37740,54224,49695,inf,100.0,0.0,25.0,15.0,30.0,0.0,3.7841796875,3.80859375,-0.02,6.0
2021-10-15 21:21:05,-1,-1,-1,-1,0.781707763671875,38.055419921875,19939,4133,3542,7877,10180,13742,59360,19759,13212,37743,54237,49728,inf,100.0,0.0,25.0,14.996875,30.003125,0.0,3.7841796875,3.7841796875,0.02,5.99
2021-10-15 21:22:06,-1,-1,-1,-1,0.8094024658203125,38.09051513671875,19950,4133,3542,7874,10188,13772,59368,19759,13207,37749,54225,49720,inf,100.0,0.0,25.0,15.003125,30.0,0.0,3.759765625,3.80859375,0.0,6.0
2021-10-15 21:23:07,-1,-1,-1,-1,0.7867431640625,38.0706787109375,19968,4137,3544,7878,10192,13804,59360,19756,13212,37751,54238,49722,inf,100.0,0.0,25.0,15.0,29.996875,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-15 21:24:07,-1,-1,-1,-1,0.7892608642578125,38.05694580078125,19987,4142,3544,7880,10202,13834,59379,19764,13209,37770,54249,49731,inf,100.0,0.0,25.003125,15.0,30.0,0.0,3.7841796875,3.80859375,0.0,6.0
2021-10-15 21:25:08,-1,-1,-1,-1,0.781707763671875,38.0706787109375,19992,4139,3544,7874,10201,13844,59371,19759,13214,37756,54233,49739,inf,100.0,0.0,25.0,15.0,30.0,0.0,3.7109375,3.7841796875,0.01,5.99
2021-10-15 21:26:09,-1,-1,-1,-1,0.7892608642578125,38.00201416015625,20002,4143,3546,7877,10207,13870,59393,19765,13216,37766,54252,49728,inf,100.0,0.0,25.0,15.003125,30.0,0.0,3.7841796875,3.8330078125,0.0,5.99
2021-10-15 21:27:10,-1,-1,-1,-1,0.7867431640625,38.0828857421875,20009,4142,3543,7875,10205,13884,59372,19757,13203,37760,54239,49716,inf,100.0,0.0,25.003125,14.996875,29.996875,0.0,3.8330078125,3.7841796875,0.0,6.0
2021-10-15 21:28:11,-1,-1,-1,-1,0.8094024658203125,37.95623779296875,20015,4144,3546,7877,10208,13900,59374,19761,13208,37741,54224,49713,inf,100.0,0.0,25.0,14.996875,29.99375,0.0,3.7841796875,3.80859375,0.03,5.99
2021-10-15 21:29:12,-1,-1,-1,-1,0.806884765625,38.1103515625,20026,4143,3544,7876,10214,13922,59338,19754,13208,37749,54224,49715,inf,100.0,0.0,25.0,15.003125,30.003125,0.0,3.759765625,3.80859375,0.03,6.01
2021-10-15 21:30:12,-1,-1,-1,-1,0.8194732666015625,37.96234130859375,20040,4145,3548,7877,10217,13942,59387,19769,13214,37765,54253,49727,inf,100.0,0.0,24.996875,15.003125,29.996875,0.0,3.7841796875,3.759765625,0.02,5.99
2021-10-15 21:31:13,-1,-1,-1,-1,0.8270263671875,38.0950927734375,20045,4146,3548,7881,10223,13952,59358,19768,13213,37760,54245,49739,inf,100.0,0.0,25.0,15.0,29.99375,0.0,3.7841796875,3.80859375,0.0,5.99
2021-10-15 21:32:14,-1,-1,-1,-1,0.8144378662109375,37.98675537109375,20048,4148,3545,7873,10220,13960,59373,19763,13207,37756,54245,49741,inf,100.0,0.0,25.0,14.996875,30.0,0.0,3.7841796875,3.7841796875,0.02,5.98
2021-10-15 21:33:14,-1,-1,-1,-1,0.806884765625,38.067626953125,20058,4148,3545,7876,10216,13973,59380,19766,13209,37762,54243,49723,inf,100.0,0.0,25.0,15.003125,29.996875,0.0,3.80859375,3.80859375,0.0,6.0
2021-10-15 21:34:15,-1,-1,-1,-1,0.8094024658203125,37.93792724609375,20064,4149,3548,7878,10232,13990,59382,19771,13214,37765,54257,49737,inf,100.0,0.0,25.00625,15.003125,29.996875,0.0,3.7841796875,3.7841796875,0.02,5.99
2021-10-15 21:35:16,-1,-1,-1,-1,0.79681396484375,38.0096435546875,20070,4151,3548,7876,10230,14002,59374,19758,13209,37752,54244,49725,inf,100.0,0.0,25.0,15.003125,30.003125,0.0,3.80859375,3.7841796875,0.0,6.0
2021-10-15 21:36:17,-1,-1,-1,-1,0.7942962646484375,38.00201416015625,19996,4120,3543,7885,10174,13822,59367,19765,13214,37759,54230,49715,inf,100.0,2.503125,22.490625,15.0,29.99375,0.0,3.857421875,3.7841796875,0.0,6.0
2021-10-15 21:37:17,-1,-1,-1,-1,0.801849365234375,38.043212890625,19938,4107,3540,7886,10149,13684,59374,19763,13213,37754,54246,49728,inf,100.0,2.5,22.503125,15.0,30.003125,0.0,3.7841796875,3.7841796875,0.01,6.0
2021-10-15 21:38:18,-1,-1,-1,-1,0.8144378662109375,38.00506591796875,19907,4102,3540,7890,10133,13628,59326,19764,13212,37752,54233,49716,inf,100.0,2.5,22.503125,14.996875,30.0,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-15 21:39:19,-1,-1,-1,-1,0.791778564453125,37.939453125,19892,4099,3540,7891,10133,13598,59370,19766,13207,37754,54238,49754,inf,100.0,2.503125,22.496875,14.996875,30.0,0.0,3.7841796875,3.7841796875,-0.02,6.0
2021-10-15 21:40:20,-1,-1,-1,-1,0.8043670654296875,37.99285888671875,19887,4102,3539,7889,10130,13584,59368,19763,13215,37760,54246,49744,inf,100.0,2.5,22.5,14.996875,29.996875,0.0,3.759765625,3.759765625,0.0,5.99
2021-10-15 21:41:20,-1,-1,-1,-1,0.7867431640625,37.9730224609375,19877,4098,3538,7891,10127,13568,59333,19768,13202,37757,54235,49745,inf,100.0,2.5,22.503125,15.0,30.003125,0.0,3.80859375,3.7841796875,0.0,6.0
2021-10-15 21:42:21,-1,-1,-1,-1,0.7942962646484375,38.02642822265625,19873,4099,3538,7888,10121,13556,59364,19757,13211,37754,54230,49719,inf,100.0,2.5,22.496875,15.0,30.003125,0.0,3.80859375,3.7841796875,0.02,6.01
2021-10-15 21:43:22,-1,-1,-1,-1,0.781707763671875,37.957763671875,19864,4097,3540,7892,10121,13544,59347,19751,13208,37747,54226,49709,inf,100.0,2.503125,22.50625,15.003125,30.0,0.0,3.80859375,3.80859375,0.0,5.99
