Time,Astep,Atime,PWM,Gain,External Temp,External Humidity,620nm #1,670nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #2,670nm #2,470nm #2,510nm #2,550nm #2,583nm #2,Sub Concentration,Total Concentration,MFC#1,MFC#2,MFC#3,MFC#4,MFC#5,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-10-15 19:57:00,-1,-1,-1,-1,0.6633758544921875,37.68768310546875,21768,4614,4129,9251,12091,17136,58426,20162,11356,35391,52539,47485,6.608952815113272e+25,100.0,0.0,24.99375,15.0,29.996875,0.0,3.7841796875,3.80859375,-0.02,6.0
2021-10-15 19:58:00,-1,-1,-1,-1,0.660858154296875,37.6678466796875,21772,4615,4131,9258,12092,17146,58438,20154,11362,35407,52553,47499,6.587935056084289e+25,100.0,0.0,25.003125,14.996875,30.0,0.0,3.8330078125,3.7841796875,-0.03,5.98
2021-10-15 19:59:01,-1,-1,-1,-1,0.6684112548828125,37.70904541015625,21771,4615,4130,9256,12088,17146,58421,20147,11357,35391,52552,47476,6.64928708219904e+25,100.0,0.0,25.0,15.0,29.996875,0.0,3.80859375,3.80859375,0.01,5.98
2021-10-15 20:00:02,-1,-1,-1,-1,0.67596435546875,37.6861572265625,21765,4614,4128,9255,12082,17136,58420,20162,11357,35401,52549,47489,6.711287511367981e+25,100.0,0.0,24.996875,15.00625,30.0,0.0,3.7841796875,3.7841796875,0.04,5.99
2021-10-15 20:01:03,-1,-1,-1,-1,0.6734466552734375,37.62969970703125,21762,4615,4128,9246,12087,17148,58400,20149,11358,35390,52554,47484,6.689816423603387e+25,100.0,0.0,25.0,15.003125,30.0,0.0,3.7841796875,3.7841796875,-0.01,5.99
2021-10-15 20:02:04,-1,-1,-1,-1,0.670928955078125,37.6983642578125,21772,4618,4130,9250,12086,17136,58415,20156,11358,35399,52559,47473,6.668795897562793e+25,100.0,0.0,24.996875,15.0,29.996875,0.0,3.7353515625,3.7841796875,0.01,5.99
2021-10-15 20:03:05,-1,-1,-1,-1,0.6784820556640625,37.63580322265625,21771,4616,4130,9255,12094,17142,58433,20160,11360,35404,52565,47507,6.736423967180022e+25,100.0,0.0,25.00625,15.0,30.00625,0.0,3.7353515625,3.7841796875,0.02,5.99
2021-10-15 20:04:06,-1,-1,-1,-1,0.68603515625,37.7197265625,21769,4615,4129,9256,12086,17136,58433,20157,11358,35414,52538,47479,6.799236514256808e+25,100.0,0.0,24.996875,15.0,30.003125,0.0,3.7841796875,3.7841796875,0.05,5.99
2021-10-15 20:05:06,-1,-1,-1,-1,0.6935882568359375,37.64190673828125,21761,4614,4128,9251,12087,17134,58419,20156,11356,35409,52541,47476,6.862608920016232e+25,100.0,0.0,25.003125,15.0,30.0,0.0,3.8330078125,3.80859375,0.02,6.0
2021-10-15 20:06:07,-1,-1,-1,-1,0.670928955078125,37.7288818359375,21761,4613,4128,9253,12085,17134,58434,20151,11357,35402,52523,47478,6.668668615028685e+25,100.0,0.0,24.99375,14.996875,30.003125,0.0,3.759765625,3.7841796875,-0.03,6.0
2021-10-15 20:07:08,-1,-1,-1,-1,0.6633758544921875,37.70294189453125,21752,4613,4129,9250,12088,17129,58427,20155,11356,35401,52529,47480,6.608927450840171e+25,100.0,0.0,25.003125,14.996875,29.996875,0.0,3.7841796875,3.80859375,0.0,5.98
2021-10-15 20:08:09,-1,-1,-1,-1,0.67596435546875,37.8265380859375,21763,4614,4128,9254,12087,17130,58421,20151,11357,35402,52556,47485,6.711338701082786e+25,100.0,0.0,25.003125,14.996875,30.0,0.0,3.7841796875,3.7841796875,0.0,5.99
2021-10-15 20:09:10,-1,-1,-1,-1,0.6734466552734375,37.72430419921875,21764,4613,4128,9252,12086,17134,58417,20148,11359,35380,52523,47474,6.689944167306098e+25,100.0,0.0,25.0,15.0,30.003125,0.0,3.857421875,3.7841796875,0.02,6.0
2021-10-15 20:10:10,-1,-1,-1,-1,0.670928955078125,37.7685546875,21765,4614,4128,9255,12088,17134,58436,20164,11352,35396,52531,47477,6.668719804743489e+25,100.0,0.0,25.00625,15.003125,30.0,0.0,3.80859375,3.7841796875,0.0,6.0
2021-10-15 20:11:11,-1,-1,-1,-1,0.6583404541015625,37.75787353515625,21775,4617,4132,9258,12094,17142,58437,20157,11358,35399,52571,47492,6.567058875816072e+25,100.0,0.0,24.996875,15.0,30.003125,0.0,3.759765625,3.759765625,0.0,6.0
2021-10-15 20:12:12,-1,-1,-1,-1,0.67596435546875,37.774658203125,21763,4615,4128,9252,12089,17136,58417,20156,11354,35397,52557,47488,6.711312875641083e+25,100.0,0.0,25.00625,15.00625,30.0,0.0,3.80859375,3.7841796875,0.01,5.99
2021-10-15 20:13:13,-1,-1,-1,-1,0.6583404541015625,37.73651123046875,21771,4616,4129,9258,12090,17140,58428,20157,11363,35391,52566,47493,6.567033972711573e+25,100.0,0.0,25.0,15.0,30.0,0.0,3.7109375,3.80859375,-0.01,5.99
