Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-05-30 13:46:18,498,1369,2064,6066,8858,10294,19883,6966,4850,2627,19511,11867,31950,48287,43622,55496,16110,14120,30.863189697265625,60.82763671875,364.3746032714844,364.3746032714844,0.0,25.0,25.00625,19.996875,33.7890625,10.4248046875,29.99,35.99
2021-05-30 13:46:29,498,1368,2065,6067,8858,10296,19879,6969,4848,2627,19512,11862,31934,48296,43625,55493,16109,14118,30.860671997070312,60.82305908203125,364.3746032714844,364.3746032714844,0.0,25.009375,25.003125,19.996875,33.7890625,11.376953125,29.99,36.0
2021-05-30 13:46:40,497,1370,2065,6067,8859,10298,19875,6965,4844,2625,19512,11867,31934,48293,43632,55495,16110,14110,30.858154296875,60.845947265625,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,19.996875,33.7890625,9.9365234375,29.99,36.0
2021-05-30 13:46:51,499,1369,2065,6068,8858,10298,19890,6964,4848,2626,19509,11864,31950,48288,43626,55492,16111,14110,30.860671997070312,60.82305908203125,364.3746032714844,364.3746032714844,0.0,25.003125,25.003125,20.0,33.7890625,10.0341796875,29.99,36.0
2021-05-30 13:47:02,498,1370,2066,6069,8859,10300,19879,6966,4848,2628,19513,11871,31938,48305,43627,55494,16099,14121,30.873260498046875,60.8673095703125,364.3746032714844,364.3746032714844,0.0,24.996875,24.996875,20.0,33.7890625,10.8154296875,29.99,36.0
2021-05-30 13:47:14,497,1370,2065,6068,8858,10302,19891,6970,4848,2626,19508,11868,31937,48294,43635,55396,16066,14128,30.865707397460938,60.77728271484375,364.3746032714844,364.3746032714844,0.0,24.99375,25.003125,19.996875,33.7890625,10.0830078125,29.99,35.99
2021-05-30 13:47:25,497,1367,2065,6069,8859,10294,19878,6968,4846,2627,19506,11867,31951,48293,43636,55381,16065,14124,30.86822509765625,60.6170654296875,364.3746032714844,364.3746032714844,0.0,25.00625,24.996875,19.996875,33.7646484375,10.4736328125,29.98,35.99
2021-05-30 13:47:36,497,1369,2064,6067,8854,10298,19886,6966,4846,2626,19502,11865,31944,48281,43627,55379,16063,14122,30.860671997070312,60.41412353515625,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.0,33.7890625,10.4248046875,29.98,35.99
2021-05-30 13:47:48,498,1370,2065,6067,8857,10302,19876,6965,4850,2624,19510,11859,31952,48289,43616,55499,16114,14118,30.863189697265625,60.3759765625,364.3746032714844,364.3746032714844,0.0,25.00625,24.99375,19.996875,33.7890625,10.44921875,29.98,35.99
2021-05-30 13:47:59,497,1370,2066,6069,8857,10296,19882,6967,4848,2627,19516,11869,31939,48297,43631,55378,16067,14116,30.860671997070312,60.33477783203125,364.3746032714844,364.3746032714844,0.0,25.00625,25.0,20.003125,33.7890625,10.5712890625,29.98,36.0
2021-05-30 13:48:10,497,1369,2065,6068,8858,10304,19884,6965,4850,2627,19511,11866,31956,48296,43614,55481,16107,14120,30.843048095703125,60.308837890625,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,19.99375,33.7890625,10.205078125,29.98,36.01
2021-05-30 13:48:21,498,1369,2064,6065,8851,10298,19879,6968,4846,2627,19509,11856,31945,48278,43631,55496,16107,14122,30.850601196289062,60.36529541015625,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,33.7890625,10.595703125,29.98,36.02
2021-05-30 13:48:32,498,1370,2066,6069,8860,10302,19885,6967,4846,2627,19510,11867,31951,48293,43645,55501,16110,14126,30.853118896484375,60.4095458984375,364.3746032714844,364.3746032714844,0.0,24.99375,25.003125,20.0,33.7890625,10.2783203125,29.98,36.02
2021-05-30 13:48:43,497,1370,2065,6071,8853,10296,19878,6967,4846,2626,19514,11869,31947,48290,43639,55378,16070,14124,30.860671997070312,60.38665771484375,364.3746032714844,364.3746032714844,0.0,24.996875,24.996875,19.996875,33.7890625,10.0830078125,29.98,36.01
2021-05-30 13:48:55,497,1367,2064,6066,8858,10304,19876,6963,4850,2627,19509,11867,31953,48281,43639,55491,16108,14122,30.843048095703125,60.418701171875,364.3746032714844,364.3746032714844,0.0,24.99375,25.003125,20.0,33.7890625,10.9130859375,29.98,36.01
2021-05-30 13:49:06,497,1369,2064,6067,8851,10300,19885,6967,4848,2626,19504,11860,31943,48267,43612,55491,16110,14116,30.850601196289062,60.43243408203125,364.3746032714844,364.3746032714844,0.0,24.99375,25.0,20.003125,33.7890625,10.9619140625,29.98,36.01
2021-05-30 13:49:17,496,1369,2064,6068,8858,10302,19875,6965,4850,2627,19508,11865,31925,48285,43591,55491,16106,14116,30.858154296875,60.479736328125,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.0,33.7890625,10.05859375,29.98,36.0
2021-05-30 13:49:28,497,1369,2065,6067,8858,10294,19881,6969,4850,2628,19506,11861,31935,48286,43633,55478,16110,14122,30.865707397460938,60.49346923828125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.00625,33.7646484375,10.7177734375,29.99,35.99
2021-05-30 13:49:40,497,1369,2065,6068,8859,10302,19879,6967,4848,2625,19513,11870,31938,48293,43612,55352,16063,14109,30.86822509765625,60.528564453125,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,19.996875,33.7646484375,9.912109375,30.0,35.99
2021-05-30 13:49:51,498,1370,2064,6068,8859,10294,19879,6965,4848,2626,19514,11868,31954,48287,43643,55499,16109,14122,30.860671997070312,60.56060791015625,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.0,33.7890625,11.376953125,30.0,35.99
2021-05-30 13:50:02,498,1369,2065,6066,8859,10302,19877,6966,4844,2627,19510,11871,31942,48288,43641,55481,16106,14122,30.86822509765625,60.6231689453125,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,20.003125,33.7890625,10.3759765625,30.0,35.99
2021-05-30 13:50:14,498,1372,2064,6067,8857,10298,19882,6965,4846,2627,19514,11867,31938,48285,43636,55485,16111,14122,30.865707397460938,60.61248779296875,364.3746032714844,364.3746032714844,0.0,24.99375,25.0,20.0,33.7890625,10.0830078125,30.0,35.99
2021-05-30 13:50:25,498,1369,2064,6068,8858,10296,19880,6970,4846,2626,19518,11862,31944,48298,43639,55387,16069,14114,30.853118896484375,60.64453125,364.3746032714844,364.3746032714844,0.0,24.99375,25.003125,20.003125,33.7890625,10.107421875,30.01,35.99
2021-05-30 13:50:36,498,1370,2065,6068,8856,10304,19878,6966,4848,2627,19510,11868,31956,48287,43632,55491,16110,14126,30.865707397460938,60.62774658203125,364.3746032714844,364.3746032714844,0.0,25.0,24.996875,20.0,33.7890625,9.7900390625,30.0,35.99
