Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-05-30 13:46:17,615,1632,2484,6580,7987,11082,23056,7369,5520,2714,18506,12157,31695,50253,43268,54067,15411,14984,30.7574462890625,61.8133544921875,364.3746032714844,364.3746032714844,0.0,25.00625,25.0,19.99375,33.7890625,10.546875,29.99,35.99
2021-05-30 13:46:29,616,1632,2485,6584,7987,11078,23061,7370,5520,2718,18509,12160,31698,50261,43290,54223,15451,14998,30.759963989257812,61.82708740234375,364.3746032714844,364.3746032714844,0.0,25.009375,25.003125,19.996875,33.7890625,11.376953125,29.99,36.0
2021-05-30 13:46:40,615,1630,2481,6577,7987,11075,23062,7368,5520,2717,18509,12157,31693,50248,43262,54177,15458,14986,30.74737548828125,61.810302734375,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,19.996875,33.7890625,9.9365234375,29.99,36.0
2021-05-30 13:46:51,615,1629,2482,6578,7984,11072,23075,7370,5520,2717,18507,12157,31697,50252,43286,54207,15457,14996,30.764999389648438,61.83624267578125,364.3746032714844,364.3746032714844,0.0,25.003125,25.003125,20.0,33.7890625,10.0341796875,29.99,36.0
2021-05-30 13:47:02,615,1630,2483,6585,7989,11084,23077,7374,5522,2718,18510,12165,31705,50245,43276,54197,15454,14990,30.752410888671875,61.8316650390625,364.3746032714844,364.3746032714844,0.0,24.996875,24.996875,20.0,33.7890625,10.8154296875,29.99,36.0
2021-05-30 13:47:14,616,1630,2484,6578,7986,11083,23060,7370,5520,2717,18512,12154,31689,50217,43253,54044,15412,14988,30.764999389648438,61.79046630859375,364.3746032714844,364.3746032714844,0.0,24.99375,25.003125,19.996875,33.7890625,10.0830078125,29.99,35.99
2021-05-30 13:47:25,615,1631,2485,6579,7989,11079,23076,7370,5522,2716,18503,12166,31692,50224,43269,54218,15455,14989,30.752410888671875,61.572265625,364.3746032714844,364.3746032714844,0.0,25.00625,24.996875,19.996875,33.7646484375,10.4736328125,29.98,35.99
2021-05-30 13:47:36,616,1629,2484,6581,7986,11076,23064,7368,5518,2716,18501,12151,31685,50235,43255,54188,15450,14986,30.754928588867188,61.39678955078125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.0,33.7890625,10.4248046875,29.98,35.99
2021-05-30 13:47:47,615,1630,2481,6582,7988,11076,23072,7369,5516,2714,18505,12156,31678,50215,43259,54050,15410,14986,30.752410888671875,61.3128662109375,364.3746032714844,364.3746032714844,0.0,25.00625,24.99375,19.996875,33.7890625,10.44921875,29.98,35.99
2021-05-30 13:47:59,615,1631,2485,6578,7987,11084,23078,7370,5516,2716,18505,12157,31697,50234,43260,54041,15411,14988,30.749893188476562,61.29608154296875,364.3746032714844,364.3746032714844,0.0,25.00625,25.0,20.003125,33.7890625,10.5712890625,29.98,36.0
