Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-05-26 11:51:56,488,1292,1964,6008,8676,10042,20007,6872,4960,2463,17889,11081,31490,47150,42725,54838,15502,14330,-2.1212005615234375,61.54022216796875,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,20.003125,0.78125,-7.32421875,-2.98,3.0
2021-05-26 11:52:08,488,1291,1963,6007,8679,10046,20005,6875,4958,2462,17881,11077,31472,47141,42690,54651,15455,14316,-2.138824462890625,61.5692138671875,364.3746032714844,364.3746032714844,0.0,25.00625,24.996875,19.996875,0.78125,-6.9091796875,-2.98,3.0
2021-05-26 11:52:19,487,1292,1963,6005,8679,10044,20001,6874,4962,2461,17885,11083,31495,47171,42714,54819,15504,14326,-2.1312713623046875,61.61956787109375,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,19.996875,0.78125,-6.7626953125,-2.99,2.99
2021-05-26 11:52:31,488,1293,1964,6007,8681,10044,20018,6875,4960,2462,17891,11086,31479,47174,42695,54803,15499,14328,-2.14385986328125,61.6607666015625,364.3746032714844,364.3746032714844,0.0,24.99375,24.996875,20.0,0.78125,-6.9580078125,-3.0,3.0
2021-05-26 11:52:42,488,1291,1964,6004,8679,10036,20008,6872,4958,2463,17885,11077,31494,47156,42690,54816,15502,14328,-2.1262359619140625,61.71417236328125,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,19.996875,0.78125,-7.275390625,-3.01,3.0
2021-05-26 11:52:54,488,1292,1965,6007,8679,10048,20005,6870,4958,2461,17881,11075,31476,47162,42688,54819,15498,14326,-2.14385986328125,61.6973876953125,364.3746032714844,364.3746032714844,0.0,25.0125,24.996875,20.0,0.78125,-6.689453125,-3.01,3.01
2021-05-26 11:53:05,488,1291,1963,6004,8679,10042,20001,6874,4956,2462,17886,11078,31473,47159,42713,54822,15498,14324,-2.1363067626953125,61.65618896484375,364.3746032714844,364.3746032714844,0.0,25.0,24.996875,20.00625,0.78125,-7.3486328125,-3.01,3.01
2021-05-26 11:53:16,488,1293,1963,6008,8676,10042,20001,6870,4960,2462,17887,11082,31497,47150,42688,54684,15458,14320,-2.1539306640625,61.6363525390625,364.3746032714844,364.3746032714844,0.0,25.0,25.003125,20.0,0.78125,-7.3974609375,-3.01,3.02
2021-05-26 11:53:27,488,1291,1963,6007,8678,10042,20016,6875,4958,2462,17885,11079,31475,47168,42701,54798,15501,14322,-2.1564483642578125,61.55853271484375,364.3746032714844,364.3746032714844,0.0,25.009375,24.99375,19.996875,0.78125,-6.884765625,-2.99,3.02
2021-05-26 11:53:38,489,1292,1963,6005,8680,10042,20009,6876,4958,2462,17887,11085,31475,47152,42706,54833,15505,14324,-2.138824462890625,61.4990234375,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,20.003125,0.78125,-6.4697265625,-2.98,3.01
