Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-05-26 11:51:54,457,1183,1933,5251,8046,9662,18145,5997,4210,2593,19234,11858,33287,47668,42429,53056,15679,17276,-2.0053863525390625,59.10491943359375,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.0,0.78125,-7.2265625,-2.98,3.0
2021-05-26 11:52:05,457,1183,1935,5252,8053,9665,18142,5994,4210,2592,19234,11857,33273,47649,42432,53209,15724,17278,-2.007904052734375,59.1278076171875,364.3746032714844,364.3746032714844,0.0,25.00625,24.996875,19.996875,0.78125,-6.4453125,-2.98,3.0
2021-05-26 11:52:16,457,1183,1935,5253,8048,9662,18147,5994,4208,2593,19231,11856,33265,47644,42430,53207,15726,17280,-2.0053863525390625,59.22698974609375,364.3746032714844,364.3746032714844,0.0,25.003125,24.99375,20.00625,0.78125,-7.2021484375,-2.99,3.0
2021-05-26 11:52:27,457,1183,1936,5252,8049,9664,18152,5992,4210,2594,19231,11857,33275,47671,42429,53060,15681,17276,-2.017974853515625,59.228515625,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.0,0.78125,-6.4697265625,-3.0,3.0
2021-05-26 11:52:39,457,1183,1936,5251,8051,9666,18158,5994,4210,2594,19233,11860,33288,47679,42437,53037,15676,17274,-2.0003509521484375,59.24835205078125,364.3746032714844,364.3746032714844,0.0,24.996875,24.996875,20.003125,0.8056640625,-6.7138671875,-3.01,3.0
2021-05-26 11:52:50,457,1183,1934,5252,8047,9661,18144,5996,4210,2594,19229,11854,33267,47680,42424,53063,15676,17275,-2.00286865234375,59.2987060546875,364.3746032714844,364.3746032714844,0.0,24.990625,25.0,20.0,0.78125,-6.689453125,-3.02,3.0
2021-05-26 11:53:01,457,1183,1935,5252,8051,9668,18150,5994,4210,2593,19233,11855,33273,47673,42443,53058,15678,17276,-2.0104217529296875,59.28192138671875,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.0,0.78125,-6.689453125,-3.02,3.01
2021-05-26 11:53:12,458,1183,1935,5254,8050,9661,18153,5995,4212,2594,19231,11854,33268,47668,42440,53201,15726,17284,-2.012939453125,59.1888427734375,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,19.996875,0.78125,-6.4453125,-3.01,3.02
2021-05-26 11:53:24,458,1183,1934,5251,8047,9664,18143,5992,4210,2593,19233,11859,33271,47662,42436,53208,15724,17280,-2.0154571533203125,59.15374755859375,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.0,0.78125,-7.373046875,-3.0,3.02
2021-05-26 11:53:35,457,1184,1935,5253,8048,9661,18146,5993,4208,2592,19228,11854,33261,47669,42425,53204,15718,17268,-2.02301025390625,59.0576171875,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,0.78125,-6.787109375,-2.98,3.01
2021-05-26 11:53:46,458,1183,1935,5253,8048,9667,18139,5995,4208,2592,19229,11855,33269,47662,42429,53215,15726,17280,-2.0104217529296875,59.07440185546875,364.3746032714844,364.3746032714844,0.0,25.00625,24.996875,19.99375,0.8056640625,-6.8115234375,-2.97,3.01
