Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-05-26 11:51:52,578,1669,2542,7001,10372,11568,23851,7629,5578,2550,17794,9262,30458,45032,38856,51108,16181,17156,-1.9046783447265625,60.14251708984375,364.3746032714844,364.3746032714844,0.0,24.990625,25.0,20.003125,0.78125,-7.2998046875,-2.97,3.0
2021-05-26 11:52:03,577,1668,2543,6999,10374,11566,23837,7627,5574,2549,17793,9260,30452,45009,38824,51107,16179,17162,-1.88201904296875,60.137939453125,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,20.003125,0.7568359375,-6.7626953125,-2.98,3.0
2021-05-26 11:52:14,576,1669,2543,7003,10369,11573,23854,7627,5576,2550,17796,9263,30454,45029,38838,51124,16189,17158,-1.9248199462890625,60.18524169921875,364.3746032714844,364.3746032714844,0.0,25.00625,24.996875,20.0,0.7568359375,-6.3720703125,-2.99,3.0
2021-05-26 11:52:26,577,1669,2542,7002,10373,11574,23852,7627,5577,2550,17796,9261,30451,45015,38854,51123,16183,17164,-1.90216064453125,60.24169921875,364.3746032714844,364.3746032714844,0.0,25.003125,25.003125,19.996875,0.7568359375,-6.93359375,-2.99,3.0
2021-05-26 11:52:37,577,1669,2542,7001,10374,11568,23853,7625,5576,2549,17790,9261,30443,45029,38846,51110,16178,17162,-1.9046783447265625,60.27679443359375,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.003125,0.78125,-7.1044921875,-3.0,3.0
2021-05-26 11:52:48,577,1670,2543,7003,10377,11574,23862,7631,5580,2550,17805,9264,30448,45036,38834,51127,16180,17164,-1.89208984375,60.321044921875,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,19.99375,0.78125,-6.6162109375,-3.01,3.0
2021-05-26 11:52:59,577,1669,2542,7003,10376,11574,23857,7623,5578,2549,17799,9264,30461,45030,38848,51090,16182,17151,-1.9046783447265625,60.27374267578125,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.003125,0.78125,-6.4453125,-3.02,3.01
2021-05-26 11:53:10,577,1669,2542,7001,10377,11573,23854,7623,5576,2550,17789,9261,30460,45021,38830,51104,16178,17156,-1.897125244140625,60.186767578125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,0.78125,-6.591796875,-3.01,3.02
2021-05-26 11:53:21,577,1669,2542,7002,10375,11574,23857,7629,5578,2551,17794,9263,30456,45035,38850,51123,16184,17152,-1.8946075439453125,60.12115478515625,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,20.0,0.78125,-6.494140625,-3.0,3.02
2021-05-26 11:53:33,577,1670,2544,7002,10371,11574,23845,7624,5578,2551,17795,9264,30451,45027,38854,51148,16190,17152,-1.907196044921875,60.089111328125,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.003125,0.78125,-7.0556640625,-2.99,3.01
