Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-05-26 11:51:56,501,1363,2329,6204,9450,11088,21763,6760,4762,2186,16832,10672,30437,45861,40186,49000,13892,14226,-1.8845367431640625,60.39276123046875,364.3746032714844,364.3746032714844,0.0,25.0,24.996875,19.996875,0.78125,-6.9580078125,-2.98,3.0
2021-05-26 11:52:07,501,1362,2327,6199,9450,11090,21764,6759,4760,2185,16837,10669,30446,45855,40170,48978,13889,14226,-1.89208984375,60.4400634765625,364.3746032714844,364.3746032714844,0.0,25.00625,24.996875,19.996875,0.78125,-6.9091796875,-2.98,3.0
2021-05-26 11:52:18,501,1363,2329,6200,9454,11088,21765,6762,4764,2187,16840,10668,30463,45880,40185,48989,13895,14228,-1.8895721435546875,60.49041748046875,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.99375,0.78125,-7.2265625,-2.99,3.0
2021-05-26 11:52:30,501,1363,2330,6204,9451,11092,21771,6762,4762,2186,16844,10668,30457,45874,40194,49166,13942,14230,-1.9122314453125,60.516357421875,364.3746032714844,364.3746032714844,0.0,24.99375,24.996875,20.003125,0.78125,-7.32421875,-3.0,3.0
2021-05-26 11:52:41,502,1362,2330,6201,9452,11094,21765,6760,4762,2188,16840,10673,30443,45867,40191,48990,13894,14226,-1.8895721435546875,60.60028076171875,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.003125,0.78125,-6.5673828125,-3.01,3.0
2021-05-26 11:52:52,501,1362,2330,6203,9453,11095,21766,6758,4762,2186,16840,10669,30460,45858,40190,49171,13934,14224,-1.89208984375,60.60791015625,364.3746032714844,364.3746032714844,0.0,25.00625,25.003125,19.99375,0.78125,-6.8115234375,-3.01,3.01
2021-05-26 11:53:03,501,1363,2329,6199,9452,11096,21766,6759,4760,2186,16839,10674,30454,45860,40182,48972,13888,14222,-1.8996429443359375,60.55450439453125,364.3746032714844,364.3746032714844,0.0,25.0,24.996875,20.00625,0.78125,-7.3486328125,-3.01,3.01
2021-05-26 11:53:15,501,1362,2330,6201,9454,11088,21768,6759,4762,2185,16836,10668,30442,45870,40186,49148,13940,14222,-1.9122314453125,60.5072021484375,364.3746032714844,364.3746032714844,0.0,24.996875,25.00625,20.0,0.78125,-6.4697265625,-3.01,3.02
2021-05-26 11:53:26,501,1363,2328,6201,9453,11094,21764,6760,4760,2186,16842,10668,30459,45879,40178,49001,13892,14224,-1.8895721435546875,60.46905517578125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,0.78125,-7.1044921875,-2.99,3.02
2021-05-26 11:53:37,501,1362,2330,6203,9454,11090,21767,6756,4762,2186,16839,10669,30458,45857,40182,48998,13890,14226,-1.9122314453125,60.4461669921875,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,20.0,0.78125,-6.54296875,-2.98,3.01
2021-05-26 11:53:48,501,1363,2330,6201,9451,11096,21779,6761,4760,2189,16844,10673,30460,45893,40186,48991,13893,14230,-1.8895721435546875,60.38055419921875,364.3746032714844,364.3746032714844,0.0,25.00625,24.996875,20.003125,0.78125,-7.373046875,-2.97,3.01
2021-05-26 11:53:59,501,1362,2328,6201,9447,11088,21769,6759,4762,2186,16838,10667,30456,45843,40172,49174,13936,14226,-1.897125244140625,60.4217529296875,364.3746032714844,364.3746032714844,0.0,24.99375,25.0,20.003125,0.78125,-7.1533203125,-2.97,3.0
2021-05-26 11:54:11,501,1362,2328,6200,9448,11092,21767,6759,4760,2187,16842,10673,30456,45864,40186,48989,13896,14230,-1.8996429443359375,60.41717529296875,364.3746032714844,364.3746032714844,0.0,24.9875,25.00625,20.0,0.78125,-7.2265625,-2.97,2.99
2021-05-26 11:54:22,501,1362,2329,6202,9452,11090,21776,6759,4760,2186,16842,10669,30446,45865,40176,49170,13936,14226,-1.876983642578125,60.4248046875,364.3746032714844,364.3746032714844,0.0,25.003125,24.996875,19.996875,0.78125,-7.2998046875,-2.97,2.98
2021-05-26 11:54:33,502,1363,2330,6198,9450,11094,21765,6761,4760,2186,16839,10669,30448,45852,40186,49158,13932,14228,-1.8996429443359375,60.49346923828125,364.3746032714844,364.3746032714844,0.0,25.0,24.99375,20.0,0.78125,-6.591796875,-2.98,2.97
2021-05-26 11:54:45,501,1362,2329,6204,9451,11092,21767,6762,4762,2186,16838,10673,30446,45848,40182,49170,13936,14230,-1.897125244140625,60.5621337890625,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.0,0.78125,-7.32421875,-2.98,2.96
2021-05-26 11:54:56,501,1362,2330,6201,9454,11090,21766,6758,4760,2185,16846,10674,30442,45872,40174,48985,13898,14229,-1.8946075439453125,60.56060791015625,364.3746032714844,364.3746032714844,0.0,25.00625,25.0,20.003125,0.78125,-7.4462890625,-2.98,2.97
2021-05-26 11:55:07,502,1362,2330,6200,9451,11096,21761,6758,4760,2187,16837,10670,30446,45865,40182,49161,13934,14225,-1.89208984375,60.5743408203125,364.3746032714844,364.3746032714844,0.0,24.99375,24.996875,20.003125,0.78125,-6.982421875,-2.98,2.97
2021-05-26 11:55:19,501,1363,2329,6203,9450,11096,21767,6760,4760,2186,16837,10669,30445,45857,40181,49000,13889,14222,-1.8895721435546875,60.63690185546875,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.0,0.78125,-7.3974609375,-2.99,2.98
2021-05-26 11:55:30,502,1363,2329,6201,9453,11096,21769,6758,4762,2186,16840,10670,30450,45882,40176,49163,13938,14228,-1.88201904296875,60.6719970703125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.0,0.78125,-6.54296875,-2.99,2.99
2021-05-26 11:55:42,501,1362,2329,6199,9447,11092,21773,6759,4758,2185,16829,10665,30437,45852,40176,49146,13934,14224,-1.8895721435546875,60.69793701171875,364.3746032714844,364.3746032714844,0.0,24.99375,25.003125,19.996875,0.78125,-6.689453125,-2.99,2.99
2021-05-26 11:55:53,501,1363,2329,6200,9450,11092,21773,6759,4760,2185,16836,10669,30458,45874,40194,49005,13895,14224,-1.887054443359375,60.72998046875,364.3746032714844,364.3746032714844,0.0,25.00625,25.0,20.0,0.78125,-6.8115234375,-2.99,2.99
2021-05-26 11:56:04,501,1363,2329,6199,9448,11092,21761,6758,4764,2186,16829,10668,30446,45858,40198,49003,13891,14222,-1.8895721435546875,60.78033447265625,364.3746032714844,364.3746032714844,0.0,25.003125,24.996875,20.0,0.732421875,-7.3486328125,-3.0,2.99
2021-05-26 11:56:15,501,1363,2329,6200,9450,11090,21770,6759,4762,2187,16835,10668,30459,45874,40184,49005,13893,14224,-1.88201904296875,60.8489990234375,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,20.0,0.78125,-7.4462890625,-2.99,2.99
2021-05-26 11:56:26,501,1362,2328,6202,9448,11096,21760,6759,4760,2186,16833,10667,30447,45867,40176,49155,13933,14226,-1.8795013427734375,60.83526611328125,364.3746032714844,364.3746032714844,0.0,25.003125,25.003125,20.0,0.78125,-6.6650390625,-2.99,2.99
2021-05-26 11:56:38,502,1363,2329,6201,9452,11094,21777,6761,4760,2187,16832,10667,30447,45860,40170,49163,13935,14218,-1.89208984375,60.8673095703125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.0,0.78125,-6.5185546875,-2.98,2.98
2021-05-26 11:56:49,501,1363,2330,6199,9452,11098,21764,6759,4762,2187,16835,10668,30455,45858,40176,48995,13893,14220,-1.8895721435546875,60.90850830078125,364.3746032714844,364.3746032714844,0.0,24.99375,25.0,19.996875,0.78125,-7.3486328125,-2.98,2.97
2021-05-26 11:57:00,501,1362,2329,6200,9449,11096,21766,6757,4760,2186,16837,10669,30450,45869,40178,48996,13887,14221,-1.887054443359375,60.968017578125,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.00625,0.78125,-6.6650390625,-2.98,2.96
2021-05-26 11:57:12,501,1363,2330,6202,9451,11092,21773,6757,4762,2185,16836,10670,30453,45873,40182,49169,13933,14226,-1.8845367431640625,60.97869873046875,364.3746032714844,364.3746032714844,0.0,25.003125,25.003125,19.996875,0.7568359375,-7.2509765625,-2.98,2.95
2021-05-26 11:57:23,501,1363,2328,6200,9453,11088,21769,6758,4760,2186,16834,10667,30436,45869,40176,48995,13894,14222,-1.88201904296875,60.9832763671875,364.3746032714844,364.3746032714844,0.0,25.0,25.003125,20.0,0.78125,-6.689453125,-2.99,2.96
2021-05-26 11:57:34,501,1362,2330,6196,9446,11094,21767,6760,4762,2185,16834,10666,30435,45872,40178,49157,13937,14226,-1.8946075439453125,60.94512939453125,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.0,0.7568359375,-7.4462890625,-2.99,2.97
2021-05-26 11:57:46,501,1362,2329,6198,9452,11094,21764,6758,4760,2185,16831,10666,30437,45860,40172,49151,13925,14224,-1.89208984375,60.90087890625,364.3746032714844,364.3746032714844,0.0,25.009375,24.996875,19.99375,0.78125,-7.32421875,-3.0,2.98
2021-05-26 11:57:57,501,1362,2329,6199,9449,11096,21764,6758,4760,2185,16834,10669,30435,45836,40164,48973,13894,14222,-1.8845367431640625,60.81695556640625,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,20.0,0.8056640625,-7.03125,-3.0,3.0
2021-05-26 11:58:08,501,1362,2329,6199,9452,11100,21764,6759,4760,2187,16841,10668,30441,45863,40173,49147,13930,14224,-1.887054443359375,60.7757568359375,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.003125,0.78125,-6.9091796875,-3.0,3.0
2021-05-26 11:58:20,501,1362,2329,6199,9458,11098,21770,6759,4764,2186,16846,10671,30462,45872,40206,49013,13892,14226,-1.8946075439453125,60.79254150390625,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,19.996875,0.78125,-6.7138671875,-3.0,3.0
2021-05-26 11:58:31,501,1363,2330,6201,9454,11096,21777,6762,4762,2186,16844,10671,30452,45872,40188,49010,13891,14228,-1.89208984375,60.7696533203125,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,20.0,0.78125,-7.1533203125,-2.99,3.0
2021-05-26 11:58:42,502,1363,2330,6203,9450,11096,21778,6760,4764,2187,16843,10671,30456,45854,40182,48997,13893,14232,-1.9046783447265625,60.79864501953125,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,20.0,0.78125,-6.73828125,-2.99,3.0
