Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-05-26 11:51:55,501,1372,2007,6129,8514,10322,21351,7087,4804,2744,19273,11354,35175,50802,45758,57893,16862,17316,-1.9902801513671875,58.23516845703125,364.3746032714844,364.3746032714844,0.0,25.0,24.996875,19.996875,0.78125,-6.9580078125,-2.98,3.0
2021-05-26 11:52:07,501,1372,2007,6130,8515,10315,21346,7090,4806,2743,19264,11352,35148,50755,45742,57875,16853,17319,-1.997833251953125,58.2672119140625,364.3746032714844,364.3746032714844,0.0,25.00625,24.996875,19.996875,0.78125,-6.9091796875,-2.98,3.0
2021-05-26 11:52:18,501,1371,2007,6128,8514,10320,21351,7088,4804,2742,19270,11353,35154,50803,45760,57769,16821,17323,-1.9953155517578125,58.32672119140625,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.99375,0.78125,-7.2265625,-2.99,3.0
2021-05-26 11:52:29,501,1372,2007,6130,8514,10318,21358,7088,4808,2743,19265,11351,35155,50785,45740,57888,16866,17322,-1.987762451171875,58.3404541015625,364.3746032714844,364.3746032714844,0.0,24.99375,24.996875,20.003125,0.78125,-7.32421875,-3.0,3.0
2021-05-26 11:52:41,501,1371,2007,6127,8515,10320,21358,7088,4806,2742,19265,11357,35150,50784,45740,57892,16859,17328,-1.9953155517578125,58.42132568359375,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.003125,0.78125,-6.5673828125,-3.01,3.0
2021-05-26 11:52:52,501,1371,2007,6126,8513,10313,21349,7089,4807,2744,19266,11355,35154,50776,45745,57799,16818,17319,-2.00286865234375,58.4320068359375,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,20.0,0.78125,-6.9091796875,-3.01,3.01
2021-05-26 11:53:03,501,1371,2006,6128,8513,10319,21344,7086,4804,2743,19259,11346,35154,50763,45718,57882,16846,17318,-1.9802093505859375,58.46099853515625,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.003125,0.7568359375,-6.5185546875,-3.02,3.01
2021-05-26 11:53:14,501,1371,2006,6124,8509,10312,21347,7083,4806,2742,19259,11346,35146,50754,45732,57881,16858,17312,-1.9927978515625,58.404541015625,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,0.78125,-7.3974609375,-3.0,3.02
2021-05-26 11:53:25,501,1371,2006,6128,8512,10314,21343,7086,4806,2743,19264,11349,35143,50771,45728,57779,16826,17310,-2.0053863525390625,58.39996337890625,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.003125,0.78125,-6.396484375,-2.99,3.02
2021-05-26 11:53:37,500,1370,2006,6129,8511,10315,21339,7086,4804,2744,19266,11358,35152,50769,45733,57874,16856,17319,-1.997833251953125,58.3740234375,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,20.0,0.78125,-6.54296875,-2.98,3.01
2021-05-26 11:53:48,501,1371,2007,6125,8511,10318,21355,7086,4804,2742,19264,11355,35137,50760,45729,57885,16855,17316,-1.9953155517578125,58.37249755859375,364.3746032714844,364.3746032714844,0.0,25.00625,24.996875,20.003125,0.78125,-7.373046875,-2.97,3.01
