Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-06-05 10:54:40,478,1316,2066,5496,8499,10120,18252,6202,4208,2725,20513,12572,33413,48365,43079,53491,16168,16893,30.72723388671875,59.3536376953125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.0,33.7890625,9.4482421875,29.99,36.01
2021-06-05 10:54:51,478,1316,2066,5494,8496,10124,18253,6202,4208,2725,20505,12578,33417,48368,43077,53479,16165,16901,30.734786987304688,59.34600830078125,364.3746032714844,364.3746032714844,0.0,25.0,25.003125,20.003125,33.7890625,8.5205078125,30.0,36.01
2021-06-05 10:55:03,479,1316,2066,5492,8493,10122,18256,6196,4208,2725,20496,12577,33405,48357,43070,53506,16163,16897,30.72723388671875,59.38720703125,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.003125,33.7890625,9.5947265625,30.0,36.0
2021-06-05 10:55:14,478,1317,2066,5498,8493,10124,18267,6198,4208,2725,20510,12569,33412,48352,43073,53488,16167,16897,30.724716186523438,59.37042236328125,364.3746032714844,364.3746032714844,0.0,24.99375,24.996875,20.003125,33.7646484375,9.716796875,30.0,35.99
2021-06-05 10:55:25,478,1318,2066,5495,8494,10118,18259,6202,4210,2725,20495,12566,33404,48322,43047,53485,16165,16899,30.72723388671875,59.3994140625,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,20.0,33.7890625,9.326171875,30.0,35.98
2021-06-05 10:55:36,479,1317,2066,5496,8495,10124,18256,6198,4212,2725,20508,12576,33408,48354,43076,53644,16211,16899,30.734786987304688,59.39788818359375,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.00625,33.8134765625,9.4482421875,30.0,35.98
2021-06-05 10:55:47,478,1317,2066,5495,8494,10124,18257,6198,4206,2725,20501,12577,33411,48366,43079,53486,16177,16901,30.732269287109375,59.417724609375,364.3746032714844,364.3746032714844,0.0,24.996875,24.996875,20.003125,33.7890625,8.88671875,30.0,35.98
2021-06-05 10:55:58,479,1316,2066,5494,8500,10124,18246,6201,4212,2725,20510,12576,33412,48340,43073,53481,16163,16897,30.729751586914062,59.39788818359375,364.3746032714844,364.3746032714844,0.0,25.0,25.003125,20.003125,33.7890625,9.7900390625,30.0,35.99
2021-06-05 10:56:09,477,1317,2067,5494,8494,10124,18253,6198,4208,2723,20499,12569,33419,48357,43074,53482,16169,16898,30.722198486328125,59.4207763671875,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.00625,33.7890625,8.8623046875,30.0,35.99
2021-06-05 10:56:20,479,1318,2067,5493,8496,10122,18250,6198,4210,2724,20507,12578,33422,48359,43067,53513,16174,16895,30.734786987304688,59.40093994140625,364.3746032714844,364.3746032714844,0.0,25.0,24.996875,19.996875,33.7890625,9.66796875,30.0,35.99
2021-06-05 10:56:31,477,1318,2066,5491,8496,10130,18252,6199,4208,2725,20500,12570,33416,48365,43096,53657,16221,16901,30.732269287109375,59.41162109375,364.3746032714844,364.3746032714844,0.0,25.003125,24.996875,20.0,33.7890625,9.5947265625,30.0,36.0
2021-06-05 10:56:42,478,1317,2066,5495,8495,10122,18248,6201,4208,2724,20494,12577,33402,48332,43066,53647,16219,16901,30.724716186523438,59.42840576171875,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,33.7890625,9.716796875,30.0,36.0
2021-06-05 10:56:53,478,1316,2067,5492,8500,10120,18255,6196,4210,2725,20509,12577,33417,48356,43077,53677,16225,16895,30.732269287109375,59.4512939453125,364.3746032714844,364.3746032714844,0.0,25.003125,24.996875,20.0,33.8134765625,9.7900390625,30.0,35.99
2021-06-05 10:57:05,478,1318,2067,5495,8497,10124,18247,6200,4208,2726,20499,12579,33424,48369,43086,53490,16173,16903,30.724716186523438,59.44061279296875,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,20.0,33.7890625,9.1552734375,30.01,35.98
2021-06-05 10:57:16,478,1316,2066,5495,8502,10124,18257,6203,4210,2725,20508,12572,33417,48346,43080,53658,16230,16910,30.732269287109375,59.3017578125,364.3746032714844,364.3746032714844,0.0,24.996875,24.996875,20.0,33.7890625,9.2041015625,30.01,35.98
2021-06-05 10:57:27,478,1319,2066,5492,8496,10124,18250,6198,4209,2725,20501,12579,33419,48361,43083,53490,16165,16906,30.724716186523438,59.06524658203125,364.3746032714844,364.3746032714844,0.0,25.0,24.996875,20.0,33.7890625,9.375,30.02,35.98
2021-06-05 10:57:39,477,1317,2066,5496,8494,10126,18252,6197,4214,2726,20501,12581,33421,48373,43088,53490,16166,16901,30.72723388671875,58.89892578125,364.3746032714844,364.3746032714844,0.0,24.99375,25.0,20.0,33.7890625,9.7412109375,30.01,35.99
2021-06-05 10:57:50,478,1319,2066,5493,8494,10126,18258,6197,4214,2725,20502,12577,33415,48344,43080,53500,16167,16905,30.734786987304688,58.86383056640625,364.3746032714844,364.3746032714844,0.0,24.990625,25.0,20.0,33.7890625,8.3984375,30.01,36.0
2021-06-05 10:58:01,478,1318,2066,5493,8494,10124,18254,6195,4208,2725,20496,12580,33411,48349,43072,53650,16216,16898,30.72723388671875,58.9019775390625,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,33.7890625,9.7412109375,30.0,36.0
2021-06-05 10:58:13,477,1317,2066,5496,8494,10126,18252,6202,4210,2725,20499,12577,33425,48379,43058,53485,16164,16890,30.734786987304688,58.89434814453125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.0,33.7890625,8.7158203125,29.99,36.01
2021-06-05 10:58:24,479,1317,2066,5490,8503,10126,18257,6201,4212,2726,20496,12577,33414,48350,43063,53491,16166,16903,30.722198486328125,58.89892578125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,33.7890625,9.86328125,29.99,36.02
2021-06-05 10:58:36,479,1318,2066,5493,8499,10120,18243,6198,4208,2724,20504,12573,33400,48335,43062,53644,16214,16882,30.724716186523438,58.93096923828125,364.3746032714844,364.3746032714844,0.0,25.003125,24.996875,19.996875,33.7890625,8.935546875,29.98,36.01
2021-06-05 10:58:47,479,1319,2067,5492,8495,10126,18269,6202,4212,2726,20510,12576,33417,48358,43087,53656,16220,16903,30.72723388671875,58.9569091796875,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,20.0,33.7890625,9.5947265625,29.98,36.0
2021-06-05 10:58:58,478,1316,2067,5497,8497,10124,18253,6197,4210,2727,20506,12575,33415,48359,43065,53494,16171,16904,30.714645385742188,59.00421142578125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.003125,33.7890625,9.47265625,29.98,36.0
2021-06-05 10:59:09,478,1318,2067,5496,8500,10123,18255,6200,4214,2726,20496,12576,33414,48333,43077,53666,16232,16904,30.7171630859375,59.002685546875,364.3746032714844,364.3746032714844,0.0,25.0,25.003125,19.996875,33.7890625,8.6181640625,29.98,36.0
2021-06-05 10:59:21,477,1316,2066,5495,8494,10124,18275,6197,4210,2725,20502,12576,33397,48364,43077,53691,16225,16901,30.724716186523438,59.04083251953125,364.3746032714844,364.3746032714844,0.0,24.996875,25.00625,20.0,33.7646484375,8.59375,29.98,36.0
