Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-06-05 10:54:39,493,1370,2045,6059,8837,10286,19579,6852,4798,2624,19528,11861,31980,48306,43685,55506,16111,14136,30.81787109375,60.8306884765625,364.3746032714844,364.3746032714844,0.0,25.003125,24.996875,20.003125,33.7646484375,8.251953125,29.99,36.01
2021-06-05 10:54:50,492,1371,2045,6059,8838,10280,19578,6852,4794,2624,19533,11863,31980,48333,43647,55496,16106,14134,30.835494995117188,60.87188720703125,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,19.996875,33.7890625,9.716796875,30.0,36.01
2021-06-05 10:55:01,492,1369,2045,6058,8839,10286,19567,6852,4798,2624,19523,11859,31965,48298,43654,55521,16103,14130,30.843048095703125,60.8917236328125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.0,33.7890625,9.7412109375,30.0,36.0
2021-06-05 10:55:12,493,1370,2045,6059,8844,10280,19577,6853,4794,2624,19528,11860,31976,48298,43643,55489,16105,14132,30.830459594726562,60.89324951171875,364.3746032714844,364.3746032714844,0.0,25.0,25.003125,19.996875,33.7890625,9.0576171875,30.0,35.99
2021-06-05 10:55:23,493,1369,2045,6056,8836,10276,19562,6851,4792,2624,19526,11866,31971,48301,43672,55509,16111,14128,30.81787109375,60.9100341796875,364.3746032714844,364.3746032714844,0.0,25.00625,25.0,19.996875,33.7890625,8.3251953125,30.0,35.98
2021-06-05 10:55:35,493,1369,2044,6055,8839,10284,19561,6851,4792,2625,19529,11868,31957,48304,43666,55489,16106,14118,30.835494995117188,60.93292236328125,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,19.996875,33.7890625,9.130859375,30.0,35.97
2021-06-05 10:55:46,492,1370,2046,6059,8842,10286,19566,6850,4790,2624,19528,11869,31977,48312,43669,55491,16108,14136,30.8380126953125,60.943603515625,364.3746032714844,364.3746032714844,0.0,25.0,24.996875,20.0,33.7646484375,9.814453125,30.0,35.98
2021-06-05 10:55:57,493,1370,2046,6058,8843,10282,19568,6849,4794,2625,19529,11864,31971,48299,43662,55393,16064,14120,30.840530395507812,60.94818115234375,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,33.7890625,8.4716796875,30.0,35.99
2021-06-05 10:56:09,493,1370,2045,6059,8843,10290,19566,6850,4794,2626,19532,11868,31986,48313,43663,55523,16113,14136,30.82794189453125,60.9466552734375,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.00625,33.7890625,8.8623046875,30.0,35.99
2021-06-05 10:56:20,492,1369,2044,6057,8837,10286,19564,6850,4798,2624,19526,11866,31975,48302,43684,55492,16108,14138,30.840530395507812,60.98785400390625,364.3746032714844,364.3746032714844,0.0,25.0,24.996875,19.996875,33.7890625,9.66796875,30.0,35.99
2021-06-05 10:56:31,493,1370,2044,6058,8839,10282,19568,6848,4794,2625,19532,11859,31971,48306,43682,55507,16116,14136,30.81787109375,60.9832763671875,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,33.7646484375,9.6435546875,30.0,36.0
2021-06-05 10:56:42,492,1371,2044,6058,8837,10278,19562,6850,4794,2624,19525,11857,31965,48297,43651,55380,16064,14128,30.830459594726562,60.96954345703125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,33.7890625,9.716796875,30.0,36.0
2021-06-05 10:56:53,492,1370,2045,6057,8841,10276,19565,6849,4796,2623,19528,11860,31967,48293,43644,55508,16110,14132,30.82794189453125,61.004638671875,364.3746032714844,364.3746032714844,0.0,25.003125,24.996875,20.0,33.8134765625,9.7900390625,30.0,35.99
2021-06-05 10:57:04,492,1369,2044,6055,8836,10278,19572,6849,4792,2625,19526,11860,31966,48291,43662,55490,16104,14129,30.830459594726562,61.00311279296875,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,20.0,33.7890625,9.1552734375,30.01,35.98
2021-06-05 10:57:16,492,1369,2045,6057,8839,10280,19566,6850,4794,2625,19531,11863,31975,48302,43674,55499,16114,14124,30.8380126953125,60.858154296875,364.3746032714844,364.3746032714844,0.0,24.996875,24.996875,20.0,33.7890625,9.2041015625,30.01,35.98
2021-06-05 10:57:27,493,1368,2043,6055,8832,10284,19563,6851,4796,2623,19527,11860,31970,48295,43672,55497,16109,14136,30.835494995117188,60.70098876953125,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,19.996875,33.7890625,8.4716796875,30.02,35.98
2021-06-05 10:57:38,493,1369,2043,6057,8835,10282,19562,6849,4796,2624,19528,11858,31971,48293,43667,55376,16064,14128,30.82794189453125,60.5621337890625,364.3746032714844,364.3746032714844,0.0,24.99375,25.0,20.0,33.7890625,8.447265625,30.01,35.99
