Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-06-01 13:53:13,593,1790,2641,7097,10622,11956,23784,7769,5474,2716,19427,10100,31003,46121,39793,51808,16748,16920,30.903472900390625,58.9996337890625,364.3746032714844,364.3746032714844,0.0,25.00625,24.996875,20.0,33.7890625,10.400390625,29.95,36.02
2021-06-01 13:53:24,595,1789,2641,7091,10624,11964,23789,7771,5474,2717,19426,10102,31006,46125,39816,51833,16752,16919,30.905990600585938,59.02252197265625,364.3746032714844,364.3746032714844,0.0,25.00625,24.996875,20.0,33.7890625,9.521484375,29.96,36.02
2021-06-01 13:53:35,594,1791,2641,7092,10621,11968,23773,7767,5472,2715,19419,10099,31018,46111,39787,51805,16745,16905,30.903472900390625,59.063720703125,364.3746032714844,364.3746032714844,0.0,25.003125,25.003125,19.996875,33.7890625,9.619140625,29.97,36.02
2021-06-01 13:53:47,595,1790,2642,7091,10622,11962,23774,7766,5470,2716,19418,10097,31015,46116,39789,51813,16749,16916,30.921096801757812,59.07745361328125,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,19.996875,33.7890625,9.2529296875,29.98,36.02
2021-06-01 13:53:58,594,1791,2643,7091,10623,11960,23786,7764,5472,2716,19427,10098,31007,46109,39790,51825,16746,16910,30.90850830078125,59.06982421875,364.3746032714844,364.3746032714844,0.0,25.00625,25.0,20.003125,33.7890625,9.6435546875,30.0,36.01
2021-06-01 13:54:09,594,1789,2644,7091,10621,11960,23771,7764,5472,2717,19420,10098,30992,46109,39782,51785,16744,16915,30.916061401367188,59.12017822265625,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,20.003125,33.7890625,9.814453125,30.01,36.0
2021-06-01 13:54:20,593,1792,2643,7094,10623,11960,23772,7764,5474,2716,19419,10097,31002,46113,39778,51775,16740,16914,30.90850830078125,59.1461181640625,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,33.7890625,9.0576171875,30.02,35.99
2021-06-01 13:54:32,594,1792,2641,7091,10618,11962,23769,7761,5472,2715,19415,10095,30998,46089,39771,51769,16735,16898,30.916061401367188,59.15069580078125,364.3746032714844,364.3746032714844,0.0,25.0,24.996875,20.0,33.8134765625,8.642578125,30.02,35.99
2021-06-01 13:54:43,594,1792,2641,7090,10623,11962,23788,7766,5476,2714,19413,10094,30995,46108,39778,51788,16740,16906,30.92864990234375,59.149169921875,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.003125,33.7890625,8.544921875,30.03,35.99
2021-06-01 13:54:54,594,1792,2642,7093,10616,11960,23788,7764,5474,2716,19417,10098,31009,46116,39773,51793,16743,16912,30.936203002929688,59.17510986328125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,33.7890625,9.9609375,30.03,35.99
2021-06-01 13:55:05,595,1789,2644,7091,10622,11956,23771,7769,5474,2715,19415,10102,30993,46112,39797,51785,16737,16913,30.92864990234375,59.1949462890625,364.3746032714844,364.3746032714844,0.0,24.990625,25.003125,19.996875,33.8134765625,10.15625,30.04,35.98
