Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-06-01 13:53:09,496,1371,2058,6057,8850,10312,19778,6903,4824,2619,19462,11836,31861,48180,43536,55376,16062,14092,30.941238403320312,60.18829345703125,364.3746032714844,364.3746032714844,0.0,25.0,25.0,19.996875,33.7890625,9.66796875,29.95,36.03
2021-06-01 13:53:20,496,1372,2058,6056,8847,10320,19769,6905,4824,2618,19468,11834,31877,48163,43504,55362,16064,14088,30.94879150390625,60.2325439453125,364.3746032714844,364.3746032714844,0.0,25.003125,25.003125,20.0,33.7890625,9.7412109375,29.96,36.02
2021-06-01 13:53:32,496,1372,2058,6055,8848,10310,19783,6902,4822,2618,19469,11836,31866,48194,43514,55368,16060,14092,30.941238403320312,60.24017333984375,364.3746032714844,364.3746032714844,0.0,25.003125,24.996875,19.996875,33.7890625,8.6669921875,29.97,36.02
2021-06-01 13:53:43,496,1372,2058,6055,8850,10320,19773,6903,4824,2618,19466,11836,31869,48169,43523,55359,16056,14088,30.938720703125,60.2508544921875,364.3746032714844,364.3746032714844,0.0,25.0,25.003125,19.996875,33.7890625,10.5712890625,29.98,36.02
2021-06-01 13:53:54,495,1373,2059,6056,8849,10320,19781,6904,4826,2620,19465,11837,31870,48204,43536,55280,16021,14088,30.951309204101562,60.29205322265625,364.3746032714844,364.3746032714844,0.0,25.00625,25.003125,20.0,33.7890625,10.009765625,29.99,36.01
2021-06-01 13:54:05,497,1371,2057,6055,8849,10320,19769,6905,4824,2618,19463,11834,31873,48167,43520,55275,16023,14088,30.938720703125,60.296630859375,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.0,33.7890625,10.302734375,30.0,36.0
2021-06-01 13:54:17,497,1371,2057,6053,8847,10308,19767,6902,4824,2618,19463,11833,31847,48170,43494,55268,16022,14078,30.961380004882812,60.29510498046875,364.3746032714844,364.3746032714844,0.0,24.996875,24.996875,19.996875,33.7890625,10.44921875,30.01,35.99
2021-06-01 13:54:28,495,1372,2058,6054,8846,10318,19766,6900,4828,2617,19463,11833,31876,48166,43528,55337,16056,14090,30.94879150390625,60.321044921875,364.3746032714844,364.3746032714844,0.0,25.0,25.0,20.0,33.7890625,9.8388671875,30.02,35.99
2021-06-01 13:54:39,497,1371,2059,6057,8852,10324,19772,6905,4828,2621,19471,11845,31890,48212,43537,55389,16070,14094,30.956344604492188,60.35308837890625,364.3746032714844,364.3746032714844,0.0,25.0,24.996875,19.996875,33.7646484375,8.9599609375,30.03,35.99
2021-06-01 13:54:51,497,1372,2059,6059,8851,10321,19781,6902,4824,2620,19469,11836,31869,48178,43504,55345,16057,14081,30.953826904296875,60.3240966796875,364.3746032714844,364.3746032714844,0.0,25.009375,24.996875,20.0,33.7890625,8.7890625,30.03,35.99
