Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-06-02 15:59:25,517,1494,2121,6286,8848,10650,21099,7238,4718,2929,21075,12307,35787,52100,46895,58591,17501,17090,30.994110107421875,30.0689697265625,364.3746032714844,364.3746032714844,0.0,24.99375,10.003125,35.003125,33.7890625,10.2783203125,29.99,36.0
2021-06-02 15:59:36,515,1492,2122,6287,8851,10650,21091,7235,4716,2928,21070,12307,35805,52092,46868,58608,17484,17082,31.001663208007812,30.07965087890625,364.3746032714844,364.3746032714844,0.0,24.99375,10.00625,35.0,33.7646484375,9.521484375,29.99,36.0
2021-06-02 15:59:47,515,1493,2121,6285,8850,10658,21094,7235,4716,2928,21072,12295,35778,52086,46865,58596,17492,17080,31.004180908203125,30.0384521484375,364.3746032714844,364.3746032714844,0.0,24.990625,10.0,35.0,33.7646484375,10.83984375,29.99,36.0
2021-06-02 15:59:59,514,1493,2120,6285,8851,10652,21097,7238,4718,2927,21072,12303,35782,52089,46857,58724,17531,17072,30.996627807617188,30.07354736328125,364.3746032714844,364.3746032714844,0.0,25.003125,10.003125,34.996875,33.7890625,10.6689453125,29.99,36.0
2021-06-02 16:00:10,515,1491,2122,6283,8847,10652,21102,7237,4718,2928,21076,12306,35779,52087,46887,58732,17530,17074,30.994110107421875,30.0140380859375,364.3746032714844,364.3746032714844,0.0,24.996875,10.003125,34.996875,33.7890625,9.765625,29.99,36.0
2021-06-02 16:00:21,515,1493,2122,6286,8847,10652,21104,7240,4718,2928,21064,12308,35782,52085,46869,58627,17505,17079,31.006698608398438,30.01251220703125,364.3746032714844,364.3746032714844,0.0,25.0,10.003125,34.996875,33.7890625,9.521484375,29.99,36.0
2021-06-02 16:00:33,515,1494,2121,6285,8848,10652,21116,7231,4718,2928,21072,12306,35783,52082,46887,58734,17545,17077,30.994110107421875,29.87060546875,364.3746032714844,364.3746032714844,0.0,25.003125,10.0,35.0,33.7890625,10.44921875,29.99,36.0
2021-06-02 16:00:44,515,1494,2121,6284,8846,10650,21099,7230,4718,2928,21062,12308,35778,52089,46888,58729,17534,17085,30.996627807617188,29.76531982421875,364.3746032714844,364.3746032714844,0.0,25.0,10.0,34.996875,33.8134765625,10.546875,29.99,36.0
2021-06-02 16:00:55,514,1493,2121,6286,8848,10654,21100,7233,4714,2928,21063,12301,35801,52098,46874,58617,17499,17087,30.994110107421875,29.766845703125,364.3746032714844,364.3746032714844,0.0,24.996875,10.003125,35.0,33.7890625,10.009765625,29.99,36.01
2021-06-02 16:01:06,515,1494,2121,6284,8848,10652,21099,7234,4720,2928,21069,12300,35809,52098,46895,58730,17535,17080,30.991592407226562,29.77752685546875,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,34.996875,33.7890625,10.3515625,29.99,36.02
2021-06-02 16:01:18,515,1494,2121,6284,8852,10652,21098,7232,4716,2927,21071,12307,35803,52101,46867,58619,17489,17084,30.984039306640625,29.7821044921875,364.3746032714844,364.3746032714844,0.0,24.99375,10.003125,35.0,33.7646484375,10.5712890625,30.0,36.02
2021-06-02 16:01:29,515,1494,2121,6280,8845,10652,21122,7237,4716,2928,21064,12306,35780,52089,46891,58739,17539,17077,30.986557006835938,29.77447509765625,364.3746032714844,364.3746032714844,0.0,25.003125,9.990625,35.0,33.7890625,9.3994140625,30.0,36.02
2021-06-02 16:01:40,515,1494,2121,6283,8846,10656,21103,7235,4718,2929,21067,12308,35805,52096,46902,58723,17531,17084,30.984039306640625,29.7821044921875,364.3746032714844,364.3746032714844,0.0,25.003125,9.99375,35.0,33.7646484375,9.5458984375,30.0,36.01
2021-06-02 16:01:52,515,1493,2121,6285,8848,10652,21108,7236,4717,2927,21075,12306,35799,52089,46890,58713,17532,17070,30.996627807617188,29.75616455078125,364.3746032714844,364.3746032714844,0.0,24.996875,9.996875,35.0,33.7890625,9.4482421875,30.0,36.01
2021-06-02 16:02:03,516,1493,2121,6285,8848,10654,21101,7230,4718,2929,21064,12308,35780,52087,46866,58719,17533,17079,30.984039306640625,29.8187255859375,364.3746032714844,364.3746032714844,0.0,25.0,9.996875,35.0,33.7890625,10.595703125,30.0,36.0
2021-06-02 16:02:14,515,1494,2120,6285,8846,10660,21104,7238,4716,2927,21063,12300,35780,52091,46908,58730,17532,17091,30.996627807617188,29.83856201171875,364.3746032714844,364.3746032714844,0.0,24.996875,10.003125,34.996875,33.7890625,10.546875,30.0,36.0
2021-06-02 16:02:26,515,1492,2121,6286,8851,10658,21105,7234,4720,2930,21074,12310,35804,52102,46883,58724,17543,17079,30.984039306640625,29.8187255859375,364.3746032714844,364.3746032714844,0.0,24.996875,9.996875,35.003125,33.7890625,10.5224609375,30.0,36.0
2021-06-02 16:02:37,515,1492,2121,6283,8850,10654,21105,7236,4720,2928,21066,12308,35796,52091,46881,58617,17487,17088,31.006698608398438,29.81719970703125,364.3746032714844,364.3746032714844,0.0,24.99375,10.0,34.996875,33.7646484375,9.3505859375,30.0,35.99
2021-06-02 16:02:48,514,1493,2121,6285,8850,10656,21121,7236,4716,2928,21069,12301,35802,52096,46895,58722,17532,17082,30.994110107421875,29.8492431640625,364.3746032714844,364.3746032714844,0.0,24.99375,9.996875,35.0,33.7890625,9.9609375,29.99,35.98
2021-06-02 16:03:00,515,1492,2121,6283,8845,10656,21127,7236,4716,2929,21069,12308,35812,52101,46903,58738,17532,17076,30.986557006835938,29.85076904296875,364.3746032714844,364.3746032714844,0.0,25.0,10.0,34.996875,33.7890625,10.107421875,29.99,35.98
2021-06-02 16:03:11,515,1491,2122,6285,8851,10658,21111,7230,4716,2927,21067,12306,35806,52096,46886,58607,17497,17079,31.004180908203125,29.840087890625,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.0,33.7890625,10.44921875,30.0,35.98
2021-06-02 16:03:22,514,1494,2120,6281,8848,10658,21119,7231,4722,2927,21062,12304,35804,52094,46914,58718,17540,17096,30.986557006835938,29.85382080078125,364.3746032714844,364.3746032714844,0.0,25.0,9.996875,35.0,33.7890625,10.0830078125,30.0,35.99
2021-06-02 16:03:34,515,1493,2122,6288,8851,10670,21110,7236,4720,2928,21076,12308,35800,52100,46893,58749,17545,17085,30.9991455078125,29.8431396484375,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.003125,33.7890625,9.3505859375,30.0,35.99
2021-06-02 16:03:45,515,1494,2122,6285,8848,10656,21107,7233,4720,2930,21076,12308,35804,52097,46897,58611,17495,17085,30.996627807617188,29.89044189453125,364.3746032714844,364.3746032714844,0.0,25.0,10.0,35.003125,33.7890625,10.6689453125,30.0,35.99
2021-06-02 16:03:56,515,1493,2123,6286,8848,10660,21111,7235,4720,2930,21074,12305,35802,52065,46872,58723,17542,17081,30.9991455078125,29.89501953125,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.003125,33.7890625,10.400390625,30.0,35.99
2021-06-02 16:04:08,514,1492,2122,6280,8848,10660,21111,7236,4718,2930,21070,12308,35799,52104,46897,58742,17539,17076,31.006698608398438,29.87518310546875,364.3746032714844,364.3746032714844,0.0,25.0,9.99375,35.0,33.7890625,9.2529296875,30.0,35.99
2021-06-02 16:04:19,516,1492,2120,6284,8847,10658,21127,7234,4720,2928,21075,12300,35782,52088,46889,58709,17529,17077,30.994110107421875,29.864501953125,364.3746032714844,364.3746032714844,0.0,25.003125,9.996875,34.996875,33.7890625,10.2294921875,30.0,35.99
2021-06-02 16:04:30,517,1492,2123,6281,8850,10658,21129,7231,4718,2929,21065,12310,35804,52073,46878,58741,17540,17082,31.011734008789062,29.90570068359375,364.3746032714844,364.3746032714844,0.0,25.00625,10.0,34.99375,33.7890625,9.3994140625,30.0,35.99
2021-06-02 16:04:42,515,1494,2122,6285,8849,10660,21131,7237,4718,2928,21067,12301,35788,52102,46893,58751,17532,17086,31.00921630859375,29.9102783203125,364.3746032714844,364.3746032714844,0.0,25.0,10.003125,35.00625,33.7646484375,9.4970703125,30.0,35.99
2021-06-02 16:04:53,515,1493,2121,6285,8848,10658,21125,7233,4718,2927,21064,12305,35787,52093,46864,58743,17532,17080,31.006698608398438,29.92706298828125,364.3746032714844,364.3746032714844,0.0,25.003125,10.003125,34.996875,33.7890625,9.2529296875,30.0,35.99
2021-06-02 16:05:04,516,1494,2121,6285,8849,10666,21111,7231,4716,2932,21073,12308,35812,52094,46900,58721,17533,17086,31.004180908203125,29.89501953125,364.3746032714844,364.3746032714844,0.0,25.0,10.00625,35.003125,33.7890625,9.47265625,30.0,35.99
2021-06-02 16:05:16,515,1493,2120,6283,8851,10658,21112,7233,4718,2928,21064,12300,35782,52085,46877,58737,17531,17072,31.006698608398438,29.89654541015625,364.3746032714844,364.3746032714844,0.0,25.0,10.0,34.996875,33.7890625,10.3515625,30.0,35.99
2021-06-02 16:05:27,515,1494,2120,6283,8847,10664,21124,7233,4718,2928,21066,12304,35789,52096,46889,58714,17531,17077,30.9991455078125,29.931640625,364.3746032714844,364.3746032714844,0.0,25.0,10.0,35.0,33.7890625,9.7900390625,29.99,35.98
2021-06-02 16:05:39,514,1494,2122,6282,8855,10658,21109,7236,4718,2930,21076,12298,35779,52099,46886,58748,17533,17086,31.001663208007812,29.90875244140625,364.3746032714844,364.3746032714844,0.0,25.003125,10.00625,34.996875,33.7890625,10.4248046875,29.99,35.98
2021-06-02 16:05:50,514,1493,2121,6283,8852,10656,21110,7233,4716,2928,21074,12306,35795,52095,46886,58773,17534,17089,31.00921630859375,29.8919677734375,364.3746032714844,364.3746032714844,0.0,25.00625,10.0,35.0,33.7646484375,10.400390625,29.99,35.99
2021-06-02 16:06:01,515,1491,2120,6281,8846,10658,21122,7233,4712,2930,21069,12303,35772,52077,46879,58607,17484,17080,30.996627807617188,29.93927001953125,364.3746032714844,364.3746032714844,0.0,25.003125,9.996875,34.996875,33.7646484375,9.3017578125,29.99,36.0
