Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-06-02 15:59:24,550,1504,2352,6346,10109,10496,21302,6894,5518,2563,19957,11213,30892,52349,43452,57172,16598,18811,30.81787109375,30.889892578125,364.3746032714844,364.3746032714844,0.0,25.0,10.0,35.0,33.7646484375,10.25390625,29.99,36.0
2021-06-02 15:59:35,550,1504,2349,6346,10108,10502,21317,6891,5518,2562,19970,11218,30890,52347,43460,57189,16586,18800,30.810317993164062,30.84564208984375,364.3746032714844,364.3746032714844,0.0,24.996875,10.003125,35.0,33.7646484375,10.7177734375,29.99,36.0
2021-06-02 15:59:46,550,1505,2350,6345,10109,10496,21319,6896,5518,2562,19968,11220,30910,52349,43453,57156,16583,18790,30.81787109375,30.828857421875,364.3746032714844,364.3746032714844,0.0,25.0,9.996875,34.996875,33.7646484375,9.6435546875,29.99,36.0
2021-06-02 15:59:57,550,1505,2348,6346,10112,10498,21314,6893,5518,2562,19970,11219,30912,52346,43461,57061,16563,18819,30.825424194335938,30.90057373046875,364.3746032714844,364.3746032714844,0.0,25.0,9.99375,35.0,33.7890625,9.8388671875,29.99,36.0
2021-06-02 16:00:09,549,1505,2348,6346,10103,10496,21315,6895,5518,2562,19969,11218,30888,52337,43471,57164,16590,18796,30.80780029296875,30.8837890625,364.3746032714844,364.3746032714844,0.0,25.0,10.0,34.996875,33.7890625,10.1318359375,30.0,36.0
2021-06-02 16:00:20,549,1504,2350,6345,10109,10504,21321,6896,5520,2561,19956,11213,30893,52344,43456,57075,16553,18794,30.820388793945312,30.83343505859375,364.3746032714844,364.3746032714844,0.0,25.0,10.003125,35.003125,33.7646484375,9.423828125,29.99,36.0
2021-06-02 16:00:31,551,1504,2350,6347,10108,10498,21323,6894,5520,2562,19971,11219,30896,52352,43477,57182,16598,18802,30.822906494140625,30.718994140625,364.3746032714844,364.3746032714844,0.0,25.0,10.0,34.996875,33.7890625,10.498046875,29.99,36.0
2021-06-02 16:00:43,549,1504,2349,6346,10106,10498,21320,6897,5522,2563,19972,11220,30893,52340,43453,57082,16555,18805,30.825424194335938,30.63507080078125,364.3746032714844,364.3746032714844,0.0,25.0,10.003125,35.003125,33.7890625,9.4482421875,29.99,36.0
2021-06-02 16:00:54,549,1504,2351,6348,10110,10502,21325,6896,5522,2563,19965,11220,30911,52349,43457,57089,16557,18828,30.81787109375,30.62744140625,364.3746032714844,364.3746032714844,0.0,24.99375,9.996875,35.003125,33.7890625,10.6689453125,29.99,36.01
2021-06-02 16:01:05,550,1505,2350,6346,10116,10502,21325,6898,5520,2561,19975,11217,30895,52351,43466,57094,16561,18826,30.815353393554688,30.58929443359375,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.003125,33.7646484375,9.5458984375,29.99,36.02
2021-06-02 16:01:16,550,1505,2349,6347,10107,10499,21320,6897,5520,2561,19971,11219,30894,52342,43453,57188,16594,18804,30.81787109375,30.62744140625,364.3746032714844,364.3746032714844,0.0,24.996875,10.003125,35.003125,33.7646484375,9.4482421875,29.99,36.02
2021-06-02 16:01:28,550,1503,2350,6347,10109,10500,21317,6898,5520,2560,19971,11218,30914,52354,43456,57063,16556,18802,30.825424194335938,30.63507080078125,364.3746032714844,364.3746032714844,0.0,25.003125,9.996875,35.00625,33.7646484375,9.4970703125,30.0,36.02
2021-06-02 16:01:39,550,1503,2350,6346,10110,10502,21309,6895,5520,2561,19970,11218,30893,52349,43453,57163,16595,18809,30.81787109375,30.6182861328125,364.3746032714844,364.3746032714844,0.0,25.0,10.0,34.99375,33.7890625,10.595703125,30.0,36.01
2021-06-02 16:01:50,549,1505,2350,6344,10109,10500,21319,6891,5518,2562,19959,11220,30893,52352,43459,57074,16564,18808,30.815353393554688,30.63812255859375,364.3746032714844,364.3746032714844,0.0,25.0,9.996875,34.996875,33.7890625,10.44921875,30.0,36.01
2021-06-02 16:02:02,549,1504,2349,6347,10110,10502,21324,6897,5520,2562,19971,11214,30899,52327,43464,57177,16586,18799,30.822906494140625,30.615234375,364.3746032714844,364.3746032714844,0.0,24.99375,10.0,34.996875,33.7890625,10.595703125,30.0,36.0
