Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-06-02 15:59:24,490,1363,2035,6022,8822,10160,19399,6869,4764,2622,19508,11854,31952,48237,43601,55403,16088,14092,30.84808349609375,30.2398681640625,364.3746032714844,364.3746032714844,0.0,25.0,10.0,35.0,33.7646484375,10.25390625,29.99,36.0
2021-06-02 15:59:35,490,1361,2034,6022,8819,10164,19403,6866,4766,2623,19500,11851,31929,48211,43587,55405,16087,14092,30.845565795898438,30.24444580078125,364.3746032714844,364.3746032714844,0.0,24.996875,10.003125,35.0,33.7646484375,10.7177734375,29.99,36.0
2021-06-02 15:59:46,489,1362,2035,6021,8819,10164,19402,6865,4766,2622,19501,11853,31948,48216,43605,55291,16042,14082,30.843048095703125,30.279541015625,364.3746032714844,364.3746032714844,0.0,25.0,9.996875,34.996875,33.7646484375,9.6435546875,29.99,36.0
2021-06-02 15:59:57,490,1360,2035,6026,8820,10164,19406,6867,4768,2622,19503,11853,31936,48243,43598,55410,16092,14088,30.845565795898438,30.23223876953125,364.3746032714844,364.3746032714844,0.0,25.0,9.99375,35.0,33.7890625,9.8388671875,29.99,36.0
2021-06-02 16:00:09,491,1360,2036,6023,8820,10166,19407,6866,4768,2623,19503,11853,31936,48229,43597,55404,16094,14090,30.843048095703125,30.2642822265625,364.3746032714844,364.3746032714844,0.0,25.0,10.0,34.996875,33.7890625,10.1318359375,30.0,36.0
2021-06-02 16:00:20,490,1361,2034,6022,8822,10164,19409,6867,4762,2623,19504,11854,31932,48228,43599,55393,16085,14100,30.840530395507812,30.22918701171875,364.3746032714844,364.3746032714844,0.0,25.0,10.003125,35.003125,33.7646484375,9.423828125,29.99,36.0
2021-06-02 16:00:31,490,1363,2035,6022,8819,10164,19412,6869,4766,2622,19497,11852,31943,48235,43593,55375,16080,14094,30.843048095703125,30.1055908203125,364.3746032714844,364.3746032714844,0.0,25.0,10.0,34.996875,33.7890625,10.498046875,29.99,36.0
2021-06-02 16:00:43,491,1362,2033,6021,8824,10168,19398,6864,4762,2622,19492,11850,31927,48236,43581,55396,16089,14082,30.845565795898438,29.99420166015625,364.3746032714844,364.3746032714844,0.0,25.0,10.003125,35.003125,33.7890625,9.4482421875,29.99,36.0
2021-06-02 16:00:54,491,1361,2035,6019,8818,10166,19395,6864,4768,2621,19497,11851,31937,48207,43575,55395,16082,14078,30.8380126953125,29.974365234375,364.3746032714844,364.3746032714844,0.0,24.99375,9.996875,35.003125,33.7890625,10.6689453125,29.99,36.01
2021-06-02 16:01:05,490,1362,2035,6023,8821,10163,19400,6871,4764,2622,19497,11851,31946,48217,43586,55398,16085,14092,30.840530395507812,29.97283935546875,364.3746032714844,364.3746032714844,0.0,24.996875,10.0,35.003125,33.7646484375,9.5458984375,29.99,36.02
2021-06-02 16:01:16,489,1362,2036,6023,8818,10162,19399,6867,4762,2623,19497,11854,31949,48224,43602,55292,16041,14092,30.84808349609375,29.98046875,364.3746032714844,364.3746032714844,0.0,24.996875,10.003125,35.003125,33.7646484375,9.4482421875,29.99,36.02
2021-06-02 16:01:28,491,1361,2034,6020,8822,10160,19401,6869,4767,2621,19491,11852,31936,48200,43568,55380,16077,14088,30.845565795898438,29.95147705078125,364.3746032714844,364.3746032714844,0.0,25.003125,9.996875,35.00625,33.7646484375,9.4970703125,30.0,36.02
2021-06-02 16:01:39,489,1362,2036,6020,8818,10160,19402,6863,4768,2623,19498,11849,31928,48232,43586,55385,16081,14093,30.8380126953125,29.9896240234375,364.3746032714844,364.3746032714844,0.0,25.0,10.0,34.99375,33.7890625,10.595703125,30.0,36.01
2021-06-02 16:01:50,491,1361,2035,6021,8821,10164,19396,6865,4768,2622,19501,11856,31931,48205,43584,55382,16085,14088,30.845565795898438,29.98199462890625,364.3746032714844,364.3746032714844,0.0,25.0,9.996875,34.996875,33.7890625,10.44921875,30.0,36.01
2021-06-02 16:02:02,491,1362,2034,6022,8819,10168,19411,6862,4770,2623,19501,11851,31941,48204,43590,55411,16086,14092,30.853118896484375,29.986572265625,364.3746032714844,364.3746032714844,0.0,24.99375,10.0,34.996875,33.7890625,10.595703125,30.0,36.0
2021-06-02 16:02:13,490,1362,2036,6021,8820,10170,19419,6866,4768,2622,19496,11847,31951,48224,43565,55387,16082,14096,30.845565795898438,29.98199462890625,364.3746032714844,364.3746032714844,0.0,25.00625,9.996875,35.0,33.8134765625,10.498046875,30.0,36.0
2021-06-02 16:02:24,491,1361,2034,6023,8820,10160,19410,6865,4764,2623,19500,11851,31944,48223,43583,55402,16088,14090,30.832977294921875,30.0628662109375,364.3746032714844,364.3746032714844,0.0,24.996875,9.996875,35.0,33.7890625,9.47265625,30.0,35.99
2021-06-02 16:02:36,491,1363,2036,6023,8818,10168,19412,6864,4766,2622,19503,11852,31930,48228,43589,55389,16085,14090,30.830459594726562,30.04302978515625,364.3746032714844,364.3746032714844,0.0,24.996875,9.996875,34.996875,33.7890625,10.5712890625,30.0,35.99
2021-06-02 16:02:47,490,1363,2035,6020,8822,10166,19408,6865,4762,2620,19486,11849,31930,48192,43575,55294,16044,14096,30.84808349609375,30.059814453125,364.3746032714844,364.3746032714844,0.0,24.99375,10.003125,35.003125,33.7890625,10.7177734375,29.99,35.98
2021-06-02 16:02:58,490,1362,2035,6021,8819,10167,19405,6861,4764,2622,19501,11848,31940,48217,43581,55423,16087,14088,30.830459594726562,30.06134033203125,364.3746032714844,364.3746032714844,0.0,24.99375,10.0,35.003125,33.7890625,10.3759765625,29.99,35.98
