Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,External Temp,External Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2
2021-05-29 14:20:33,497,1364,2063,6076,8868,10196,19776,7001,4834,2622,19471,11840,31876,48209,43559,55402,16089,14106,30.90850830078125,60.3271484375,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.003125,33.7646484375,12.9150390625,29.99,36.0
2021-05-29 14:20:44,495,1362,2063,6076,8865,10205,19762,7001,4836,2621,19476,11841,31888,48246,43567,55439,16085,14102,30.931167602539062,60.28289794921875,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,20.0,33.7646484375,12.7685546875,29.99,36.0
2021-05-29 14:20:55,498,1363,2062,6077,8870,10208,19777,6999,4840,2623,19469,11840,31901,48217,43570,55319,16048,14104,30.913543701171875,60.260009765625,364.3746032714844,364.3746032714844,0.0,24.99375,25.0,20.00625,33.8134765625,13.6962890625,29.99,36.01
2021-05-29 14:21:06,496,1363,2062,6075,8864,10202,19762,6994,4836,2621,19464,11836,31878,48205,43565,55423,16084,14106,30.926132202148438,60.28900146484375,364.3746032714844,364.3746032714844,0.0,25.003125,24.996875,20.0,33.8134765625,13.623046875,29.99,36.01
2021-05-29 14:21:17,497,1364,2063,6073,8868,10206,19758,7000,4840,2623,19478,11840,31893,48213,43575,55417,16085,14106,30.913543701171875,60.29052734375,364.3746032714844,364.3746032714844,0.0,25.0,24.996875,19.996875,33.7890625,13.1591796875,30.0,36.01
2021-05-29 14:21:28,497,1365,2063,6077,8865,10210,19765,7002,4840,2620,19477,11842,31908,48225,43590,55436,16099,14108,30.900955200195312,60.30731201171875,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,19.996875,33.7890625,12.841796875,30.0,36.01
2021-05-29 14:21:40,497,1362,2063,6076,8868,10204,19766,6997,4834,2622,19467,11840,31903,48216,43564,55425,16091,14100,30.913543701171875,60.33935546875,364.3746032714844,364.3746032714844,0.0,24.996875,25.0,19.99375,33.7890625,12.8662109375,30.0,36.01
2021-05-29 14:21:51,497,1364,2063,6075,8867,10206,19766,6997,4840,2618,19477,11837,31907,48211,43571,55416,16086,14108,30.900955200195312,60.31646728515625,364.3746032714844,364.3746032714844,0.0,24.99375,25.0,20.0,33.7890625,13.3056640625,30.0,36.01
2021-05-29 14:22:02,495,1363,2062,6075,8869,10200,19764,7001,4836,2620,19478,11841,31906,48225,43580,55404,16094,14108,30.913543701171875,60.38818359375,364.3746032714844,364.3746032714844,0.0,24.996875,25.003125,20.003125,33.7890625,13.37890625,30.0,36.01
2021-05-29 14:22:13,496,1364,2062,6076,8864,10198,19765,7001,4838,2622,19467,11841,31903,48221,43572,55330,16052,14102,30.911026000976562,60.37139892578125,364.3746032714844,364.3746032714844,0.0,25.003125,25.0,20.003125,33.7890625,13.4521484375,30.0,36.0
2021-05-29 14:22:24,497,1363,2062,6074,8869,10208,19772,6995,4836,2619,19473,11839,31899,48214,43559,55428,16084,14100,30.90850830078125,60.4034423828125,364.3746032714844,364.3746032714844,0.0,24.99375,25.003125,19.996875,33.7890625,13.0126953125,30.0,35.99
